Timestamp,Reader,Paper,Score
0,1687,5160,0.87
1,1687,6080,0.34
2,1336,2753,0.68
3,1336,4626,0.99
4,1659,2269,0.46
5,1659,12156,0.94
6,1058,7861,0.92
7,1058,10021,0.63
8,664,13328,0.39
9,664,13503,0.86
10,280,10715,0.2
11,280,6112,0.91
12,858,6789,0.82
13,858,1779,0.31
14,1507,6015,0.07
15,1507,13122,0.27
16,560,9594,0.43
17,560,12312,0.5
18,1971,10077,0.89
19,1971,2874,0.37
20,2150,5224,0.25
21,2150,14283,0.34
22,1070,12909,0.29
23,1070,1118,0.11
24,507,13240,0.63
25,507,12398,0.59
26,445,11405,0.41
27,445,7566,0.95
28,985,12742,0.43
29,985,1917,0.98
30,1128,10456,0.32
31,1128,11808,0.45
32,1170,13128,0.36
33,1170,8708,0.05
34,1134,10269,0.37
35,1134,1667,0.3
36,2335,9057,0.54
37,2335,548,0.45
38,2120,14711,0.7
39,2120,13233,0.32
40,1122,9205,0.58
41,1122,8188,0.15
42,2075,8733,0.01
43,2075,4290,0.49
44,510,4122,0.97
45,510,9782,0.59
46,2232,12870,0.33
47,2232,11582,0.5
48,2213,6015,0.84
49,2213,2043,0.86
50,1021,4611,0.17
51,1021,5178,0.39
52,586,11828,0.92
53,586,5265,0.07
54,338,12550,0.91
55,338,4389,0.28
56,1616,13595,0.51
57,1616,4484,0.84
58,2288,11171,0.32
59,2288,11211,0.66
60,1398,5537,0.21
61,1398,12063,0.35
62,253,948,0.62
63,253,8078,0.28
64,625,11576,0.4
65,625,11921,0.33
66,1215,11810,0.21
67,1215,14334,0.46
68,216,3550,0.32
69,216,14151,0.76
70,131,6439,0.54
71,131,6039,0.38
72,324,3698,0.61
73,324,1409,0.01
74,1205,11416,0.46
75,1205,4934,0.53
76,2219,11610,0.95
77,2219,3135,0.4
78,1610,870,0.29
79,1610,8766,0.41
80,1181,8548,0.58
81,1181,4879,0.63
82,508,13006,0.59
83,508,4270,0.89
84,1048,7603,0.27
85,1048,2251,1.0
86,887,13854,0.38
87,887,11741,0.84
88,1525,9792,0.67
89,1525,345,0.55
90,742,3511,0.61
91,742,11100,0.75
92,327,12444,0.59
93,327,1033,0.47
94,1924,6952,0.57
95,1924,11847,0.73
96,162,14037,0.52
97,162,7942,0.47
98,1734,13721,0.56
99,1734,2691,0.03
100,1746,3342,0.63
101,1746,10053,0.46
102,86,11572,0.43
103,86,12099,0.94
104,2406,1513,0.43
105,2406,3361,0.5
106,1293,13870,0.76
107,1293,12962,0.41
108,953,14719,0.22
109,953,14246,0.26
110,1670,1632,0.32
111,1670,6029,0.55
112,1980,1954,0.02
113,1980,10784,0.63
114,79,9277,0.48
115,79,8232,0.54
116,696,8977,0.53
117,696,396,0.6
118,217,8438,0.36
119,217,668,0.98
120,1260,1640,0.55
121,1260,10901,0.56
122,646,14347,0.61
123,646,4380,0.53
124,1144,11068,0.02
125,1144,8382,0.43
126,817,12695,0.49
127,817,11990,0.35
128,1618,668,0.46
129,1618,12878,0.68
130,827,4023,0.31
131,827,5972,0.37
132,2057,2379,0.37
133,2057,6326,0.6
134,143,12786,0.25
135,143,14904,0.42
136,1758,5047,0.73
137,1758,6165,0.98
138,2248,121,0.97
139,2248,6294,0.62
140,1238,130,0.43
141,1238,6299,0.59
142,1660,2355,0.57
143,1660,6147,0.86
144,45,4579,0.09
145,45,2791,0.37
146,1026,8515,0.22
147,1026,265,0.84
148,518,14653,0.35
149,518,8050,0.98
150,2080,12063,0.73
151,2080,8767,0.44
152,1934,4671,0.92
153,1934,7541,0.77
154,631,14942,0.01
155,631,9719,0.49
156,1795,14972,0.37
157,1795,10869,0.38
158,659,7755,0.26
159,659,3085,0.94
160,1484,3521,0.85
161,1484,11358,0.61
162,1073,12320,0.41
163,1073,906,0.97
164,2302,13866,0.81
165,2302,6032,0.81
166,2107,12566,0.45
167,2107,4122,0.89
168,1604,697,0.46
169,1604,6009,0.06
170,566,6234,0.22
171,566,7281,0.46
172,1918,13814,0.27
173,1918,10633,0.82
174,1309,12342,0.32
175,1309,9258,0.48
176,464,3159,0.89
177,464,7045,0.26
178,1111,10146,0.06
179,1111,13077,0.03
180,701,10806,0.48
181,701,8489,0.63
182,438,6279,0.5
183,438,2488,0.5
184,1965,10442,0.34
185,1965,3291,0.62
186,1796,14304,0.27
187,1796,828,0.58
188,224,11870,0.43
189,224,10610,0.55
190,1126,2868,0.42
191,1126,1127,0.56
192,2346,10824,0.41
193,2346,14157,0.36
194,2028,3559,0.4
195,2028,13003,0.81
196,1428,5297,1.0
197,1428,891,0.92
198,1759,6987,0.13
199,1759,9832,0.42
200,2238,14652,0.42
201,2238,4690,0.58
202,2003,2854,0.91
203,2003,9289,0.9
204,2436,1430,0.51
205,2436,3059,0.52
206,1397,6217,0.43
207,1397,7278,0.91
208,876,9182,0.64
209,876,14584,0.65
210,2178,7707,0.12
211,2178,7005,0.26
212,1744,8937,0.48
213,1744,1012,0.9
214,2043,6838,0.68
215,2043,13751,0.51
216,931,2043,0.66
217,931,14188,0.01
218,2494,13299,0.45
219,2494,3667,0.45
220,751,10880,0.56
221,751,8253,0.8
222,1233,9335,0.95
223,1233,11505,0.44
224,1190,1866,0.43
225,1190,13708,0.47
226,763,9314,0.37
227,763,10443,0.47
228,1468,3006,0.36
229,1468,1179,0.06
230,695,14617,0.04
