Timestamp,Reader,Paper,Score
0,1873,7805,0.99
1,1873,2976,0.77
2,386,750,0.8
3,386,3912,0.38
4,127,4951,0.64
5,127,7489,0.43
6,1656,810,0.69
7,1656,6835,0.61
8,2307,5408,0.46
9,2307,531,0.41
10,649,7094,0.62
11,649,9710,0.94
12,1199,5710,0.77
13,1199,2363,0.75
14,1934,4071,0.43
15,1934,7151,0.61
16,371,5389,0.58
17,371,1099,0.94
18,1679,3033,0.44
19,1679,4017,0.72
20,62,2743,0.4
21,62,133,0.61
22,717,1643,0.37
23,717,2672,0.33
24,298,6641,0.2
25,298,9146,0.52
26,1625,9888,0.36
27,1625,1714,0.12
28,1640,8140,0.23
29,1640,1101,0.24
30,1810,5045,0.94
31,1810,6861,0.24
32,1734,7249,0.18
33,1734,677,0.91
34,400,4822,0.18
35,400,1341,0.91
36,1015,5413,0.11
37,1015,1124,0.17
38,1890,6743,0.36
39,1890,8330,1.0
40,769,7972,0.68
41,769,2876,0.83
42,1083,7253,0.11
43,1083,2959,0.66
44,429,3148,0.88
45,429,3351,0.6
46,2266,3833,0.08
47,2266,4922,0.28
48,569,3090,0.91
49,569,4032,0.64
50,199,6941,0.35
51,199,6787,0.1
52,1130,3418,0.67
53,1130,6607,0.15
54,12,7148,0.02
55,12,6332,0.07
56,1363,8740,0.33
57,1363,4065,0.18
58,614,8624,0.82
59,614,8072,0.01
60,1266,949,0.72
61,1266,668,0.93
62,1767,2939,0.32
63,1767,7097,0.33
64,2303,3090,0.91
65,2303,737,0.84
66,2393,2905,0.87
67,2393,2862,0.84
68,1013,1647,0.26
69,1013,4775,0.16
70,2145,5043,0.72
71,2145,5794,0.83
72,2318,7238,0.12
73,2318,1693,0.63
74,702,2926,0.23
75,702,9064,0.25
76,1150,5364,0.2
77,1150,9691,0.28
78,1708,6688,0.14
79,1708,8120,0.97
80,200,82,0.57
81,200,6373,0.25
82,1393,8359,0.33
83,1393,8421,0.75
84,141,6670,0.13
85,141,4475,0.19
86,2032,6783,0.45
87,2032,5728,0.49
88,2221,1510,0.19
89,2221,6114,0.71
90,1590,6331,1.01
91,1590,9253,0.89
92,1045,4865,0.89
93,1045,9642,0.09
94,1940,5189,0.03
95,1940,1549,0.78
96,1080,1362,0.76
97,1080,9535,0.59
98,438,6348,0.13
99,438,8785,0.38
100,1271,5751,0.02
101,1271,9215,0.8
102,1439,9759,0.37
103,1439,8323,0.35
104,2135,4299,0.14
105,2135,5845,0.56
106,1774,4963,0.83
107,1774,1069,0.23
108,69,6718,0.74
109,69,3110,0.3
110,1756,1223,0.14
111,1756,1369,0.37
112,1613,4180,0.22
113,1613,806,0.92
114,1308,345,0.94
115,1308,5743,0.73
116,2337,1644,0.6
117,2337,8753,0.71
118,2428,3216,0.1
119,2428,3835,0.1
120,1149,4573,0.34
121,1149,8447,0.87
122,96,7077,0.54
123,96,8722,0.46
124,2425,2909,0.01
125,2425,1,0.95
126,588,6821,0.61
127,588,5040,0.1
128,1563,2569,0.65
129,1563,5617,0.79
130,2080,6750,0.44
131,2080,1452,0.12
132,2453,2183,0.58
133,2453,4133,0.3
134,2111,9298,0.79
135,2111,5274,0.45
136,1435,7252,0.48
137,1435,2568,0.56
138,32,776,0.03
139,32,9255,0.93
140,1850,4309,0.06
141,1850,9688,0.63
142,1992,8122,0.38
143,1992,226,0.57
144,850,9508,0.51
145,850,3528,0.3
146,414,5599,0.81
147,414,9837,0.46
148,1859,4026,0.99
149,1859,8829,0.25
150,1693,6722,0.67
151,1693,753,0.04
152,1274,5856,0.27
153,1274,562,0.41
154,1237,7703,0.31
155,1237,6990,0.03
156,2022,8146,0.62
157,2022,2734,0.58
158,1778,653,0.27
159,1778,7342,0.85
160,407,7381,0.59
161,407,7191,0.73
162,978,395,0.22
163,978,2164,0.48
164,220,3642,0.16
165,220,9754,0.85
166,128,3014,1.01
167,128,3645,0.49
168,1521,3102,0.05
169,1521,7759,0.06
170,2126,2979,0.92
171,2126,9391,0.17
172,1872,982,0.36
173,1872,1130,0.64
174,1516,5316,0.14
175,1516,3074,0.31
176,1610,9722,0.29
177,1610,4583,0.81
178,479,3748,0.35
179,479,4327,0.45
180,889,3041,0.75
181,889,3949,0.88
182,323,4504,0.59
183,323,6998,0.02
184,305,7604,0.12
185,305,1103,0.72
186,608,5107,0.38
187,608,7938,0.45
188,1837,9518,0.23
189,1837,1574,0.71
190,590,6718,0.74
191,590,990,0.58
192,16,8670,0.1
193,16,6677,0.91
194,577,5482,0.12
195,577,2298,0.6
196,2234,8102,0.95
197,2234,584,0.8
198,1834,3005,0.28
199,1834,1092,0.95
200,881,5546,0.21
201,881,9084,0.92
202,2166,6556,0.1
203,2166,5008,0.86
204,2121,1118,0.89
205,2121,4256,0.16
206,1473,3371,0.65
207,1473,4105,0.26
208,2053,3745,0.01
209,2053,3,0.14
210,2468,6432,0.57
211,2468,4290,0.02
212,342,1233,0.76
213,342,5901,0.23
214,1351,2951,0.27
215,1351,9934,0.57
216,195,7202,0.41
217,195,9467,0.45
218,549,4295,0.66
219,549,9929,0.46
220,1612,804,0.75
221,1612,5142,0.67
222,2210,8138,0.05
223,2210,2989,0.17
224,1010,6556,0.1
225,1010,5256,0.11
226,2438,7814,0.5
227,2438,8988,0.2
228,1335,5640,0.17
229,1335,1576,0.68
230,251,4321,0.75
231,251,5003,0.42
232,2211,3358,0.11
233,2211,3974,0.22
234,1680,9955,0.46
235,1680,955,0.62
236,2431,5655,0.94
237,2431,2872,0.93
238,1748,5073,0.59
239,1748,7985,0.42
240,1922,4064,0.2
241,1922,4704,0.77
242,1504,2093,0.3
243,1504,456,0.07
244,2099,6073,0.52
245,2099,2134,0.03
246,2195,7114,0.97
247,2195,1191,0.42
248,238,866,0.08
249,238,5048,0.08
250,822,6648,0.34
251,822,6955,0.68
252,2035,6893,0.1
253,2035,392,0.72
254,2370,7567,0.94
255,2370,6073,0.52
256,1160,8164,0.13
257,1160,5634,0.48
258,2074,2184,0.3
259,2074,9207,0.34
260,2123,3249,0.14
261,2123,8348,0.23
262,1668,8127,0.02
263,1668,8681,0.96
264,2138,2559,0.99
265,2138,9846,0.71
266,1299,6677,0.91
267,1299,4582,0.26
268,1093,8813,0.98
269,1093,1821,0.72
270,543,8997,0.55
271,543,833,0.58
272,884,8625,0.24
273,884,4119,0.07
274,255,1628,0.61
275,255,1506,0.76
276,1573,9117,0.96
277,1573,890,0.33
278,1786,2238,0.83
279,1786,2718,1.01
280,1565,3480,0.44
281,1565,6098,0.96
282,826,1165,0.68
283,826,8699,1.0
284,179,5618,0.54
285,179,3463,0.14
286,71,8715,0.73
287,71,6305,1.02
288,116,1065,0.75
289,116,626,0.37
290,722,2737,0.11
291,722,3383,0.01
292,151,6854,0.86
293,151,552,0.93
294,1584,7673,0.75
295,1584,6571,0.22
296,2122,8607,0.69
297,2122,6013,0.94
298,941,4815,0.62
299,941,1103,0.72
300,2079,4441,0.62
301,2079,7038,0.41
302,615,1514,0.33
303,615,4715,0.94
304,2299,9063,0.68
305,2299,1558,0.74
306,1664,4893,0.24
307,1664,2973,0.95
308,1593,4699,0.82
309,1593,9831,0.84
310,3,6273,0.32
311,3,9245,0.51
312,2077,2624,0.8
313,2077,9787,0.32
314,1846,3921,0.86
315,1846,9209,0.91
316,2051,2833,0.56
317,2051,2877,0.52
318,575,7698,0.42
319,575,5929,0.62
320,64,7149,0.3
321,64,7994,0.19
322,1062,619,0.2
323,1062,4405,0.67
324,334,9395,0.37
325,334,9099,0.14
326,731,857,0.45
327,731,6528,0.16
328,155,5625,0.48
329,155,7432,0.68
330,193,8248,0.1
331,193,1696,0.97
332,2209,4591,0.89
333,2209,2246,0.53
334,1852,6928,0.22
335,1852,2708,1.0
336,1438,7245,0.5
337,1438,9891,0.78
338,1014,8702,0.74
339,1014,7460,0.26
340,2376,3637,0.77
341,2376,8593,0.17
342,1460,2485,0.62
343,1460,5508,0.67
344,1340,8455,0.55
345,1340,2103,0.16
346,761,7859,0.25
347,761,7885,0.08
348,2212,9630,0.59
349,2212,9126,0.37
350,94,5336,0.14
351,94,2092,0.05
352,1866,6180,0.6
353,1866,8253,0.35
354,1800,5056,0.34
355,1800,1389,0.42
356,1769,2771,0.54
357,1769,4103,0.28
358,1044,9347,0.75
359,1044,4819,0.59
360,696,9803,0.13
361,696,8096,0.06
362,1515,7237,0.22
363,1515,616,0.29
364,2420,4768,0.83
365,2420,4325,0.13
366,250,7389,0.08
367,250,8301,0.6
368,335,6932,0.5
369,335,7922,0.16
370,1003,3925,0.32
371,1003,6502,0.91
372,1792,7247,0.94
373,1792,274,0.33
