Timestamp,Reader,Paper,Score
0,150,9,0.92
1,96,18,0.57
2,61,56,0.4
3,63,35,0.63
4,77,58,0.52
5,154,26,0.99
6,79,41,0.98
7,146,31,0.59
8,134,57,0.86
9,192,25,0.74
10,36,50,0.79
11,69,35,0.98
12,8,22,0.96
13,162,40,0.37
14,113,39,0.27
15,109,35,0.95
16,117,1,0.06
17,48,31,0.43
18,31,17,0.67
19,158,31,0.4
20,19,35,0.91
21,55,7,0.33
22,42,21,0.76
23,63,29,0.28
24,122,6,0.68
25,19,10,0.97
26,62,57,0.83
27,154,59,0.71
28,68,6,0.39
29,100,33,0.38
30,85,1,0.07
31,81,56,0.72
32,31,23,0.78
33,49,14,0.47
34,71,4,0.98
35,108,22,0.99
36,149,41,0.97
37,39,37,0.72
38,135,23,0.81
39,73,38,0.49
40,72,38,0.65
41,110,55,0.75
42,73,5,0.59
43,159,4,0.71
44,2,6,0.45
45,46,21,0.3
46,129,54,0.15
47,134,45,0.99
48,138,12,0.27
49,188,37,0.21
50,55,48,0.96
51,16,52,0.47
52,134,35,0.88
53,93,14,0.77
54,53,47,0.61
55,143,9,0.95
56,195,33,0.43
57,16,23,0.16
58,33,29,0.24
59,50,54,0.16
60,11,57,0.91
61,70,46,0.64
62,15,16,0.03
63,86,22,0.75
64,37,19,0.96
65,46,22,0.84
66,125,49,0.06
67,151,41,0.96
68,68,30,0.95
69,103,22,0.98
70,140,11,0.6
71,35,26,0.94
72,98,12,0.62
73,2,3,1.0
74,39,33,0.88
75,149,54,0.91
76,143,3,0.75
77,33,35,0.53
78,28,44,0.99
79,171,36,0.6
80,24,51,0.97
81,148,31,0.4
82,121,21,0.76
83,10,20,0.45
84,47,6,0.3
85,49,58,0.21
86,70,7,0.2
87,139,55,0.76
88,181,11,0.67
89,179,32,0.02
90,101,11,0.65
91,44,48,0.95
92,187,25,0.57
93,23,56,0.69
94,13,28,0.05
95,20,29,0.13
96,68,5,0.61
97,16,0,0.78
98,5,36,0.7
99,35,4,0.96
100,18,29,0.15
101,65,11,0.49
102,87,39,0.57
103,122,46,0.24
104,67,24,0.59
105,141,23,0.45
106,149,9,0.91
107,163,8,0.97
108,56,1,0.16
109,134,54,0.35
110,149,46,0.52
111,20,58,0.76
112,93,57,0.97
113,101,16,0.88
114,104,2,0.8
115,109,3,0.94
116,110,21,0.14
117,143,24,0.92
118,8,10,0.95
119,122,28,0.99
120,161,45,0.91
121,97,55,0.42
122,1,17,0.58
123,1,48,0.88
124,18,15,0.48
125,188,58,0.54
126,14,37,0.59
127,179,38,0.78
128,62,32,0.15
129,1,55,0.34
130,193,2,0.7
131,107,16,0.97
132,69,16,0.99
133,152,9,1.0
134,118,10,0.85
135,68,45,0.96
136,10,42,0.52
137,130,31,0.6
138,16,35,0.62
139,117,5,0.61
140,171,52,0.39
141,44,4,0.98
142,113,32,0.02
143,198,4,0.99
144,99,11,0.52
145,85,9,0.96
146,73,35,0.97
147,182,39,0.42
148,160,0,0.95
149,77,40,0.65
150,33,6,0.71
151,35,19,0.87
152,151,4,0.83
153,4,45,0.99
154,165,8,0.69
155,136,54,0.4
156,189,49,0.39
157,15,42,0.7
158,124,54,0.58
159,103,34,0.61
160,5,15,0.49
161,187,53,0.32
162,124,1,0.72
163,40,48,0.81
164,8,28,0.91
165,186,9,0.88
166,173,40,0.5
167,41,35,0.89
168,82,24,0.41
169,134,40,0.43
170,39,16,0.9
171,39,44,0.82
172,77,57,0.81
173,163,47,0.44
174,12,27,0.94
175,2,5,0.29
176,117,36,0.58
177,193,59,0.4
178,30,48,0.93
179,12,47,0.27
180,100,1,0.32
181,143,2,0.27
182,157,9,0.95
183,7,50,0.71
184,23,1,0.39
185,151,7,0.08
186,8,56,0.67
187,57,39,0.16
188,0,50,0.4
189,35,55,0.3
190,67,19,0.9
191,87,17,0.51
192,179,44,0.85
193,180,54,0.51
194,15,20,0.63
195,41,56,0.32
196,58,51,0.92
197,6,54,0.44
198,187,56,0.65
199,72,13,0.88
200,0,45,0.93
201,100,0,0.96
