Timestamp,Reader,Paper,Score
0,169,43,0.11
1,3,8,0.79
2,139,7,0.29
3,76,3,0.93
4,69,25,0.41
5,77,33,0.49
6,159,5,0.35
7,119,9,0.99
8,49,58,0.21
9,163,53,0.52
10,168,46,0.29
11,98,56,0.23
12,113,47,0.46
13,126,37,0.44
14,106,3,1.0
15,60,20,0.75
16,69,48,0.62
17,165,31,0.85
18,193,2,0.7
19,162,22,0.91
20,70,4,0.94
21,6,27,0.85
22,119,16,0.75
23,101,19,0.73
24,67,49,0.74
25,73,4,0.89
26,1,17,0.58
27,46,16,0.49
28,142,28,0.52
29,26,26,0.95
30,72,54,0.04
31,189,52,0.64
32,142,52,0.71
33,4,16,0.02
34,179,49,0.48
35,90,13,0.95
36,85,9,0.96
37,143,9,0.95
38,94,45,0.95
39,149,46,0.52
40,80,27,0.57
41,178,49,0.11
42,60,17,0.77
43,73,26,0.97
44,173,17,0.63
45,141,7,0.91
46,62,28,0.83
47,15,7,0.13
48,53,19,0.9
49,101,38,0.45
50,171,31,0.73
51,165,6,0.55
52,40,51,0.79
53,174,42,0.67
54,19,13,0.97
55,69,16,0.99
56,72,29,0.74
57,71,45,0.71
58,91,22,0.92
59,178,9,0.76
60,76,50,0.92
61,113,57,0.98
62,63,29,0.28
63,184,28,0.99
64,41,2,0.45
65,165,41,0.93
66,141,49,0.16
67,52,34,0.47
68,199,3,0.96
69,18,29,0.15
70,167,39,0.38
71,187,55,0.22
72,3,1,0.3
73,45,2,0.45
74,87,38,0.77
75,109,47,0.59
76,87,19,0.99
77,117,27,0.89
78,113,23,0.96
79,191,10,0.84
80,3,48,0.89
81,98,3,0.99
82,24,40,0.13
83,7,13,0.98
84,156,11,0.45
85,184,11,0.57
86,165,14,0.66
87,2,23,0.11
88,6,31,0.32
89,82,56,0.62
90,16,26,0.99
91,186,17,0.67
92,53,31,0.48
93,162,14,0.6
94,35,48,0.94
95,5,43,0.65
96,185,56,0.46
97,114,25,0.49
98,74,30,0.84
99,50,49,0.23
100,188,19,0.94
101,47,15,0.62
102,77,37,0.48
103,191,19,0.84
104,136,56,0.63
105,188,30,0.93
106,69,59,0.64
107,107,41,0.57
108,140,19,0.85
109,42,50,0.63
110,93,40,0.44
111,150,3,0.94
112,192,49,0.79
113,63,40,0.72
114,126,55,0.07
115,118,4,0.94
116,99,11,0.52
117,109,10,0.62
118,124,50,0.33
119,152,1,0.19
120,154,15,0.61
121,16,33,0.35
122,114,48,0.88
123,131,47,0.02
124,21,45,0.89
125,45,48,0.66
126,117,56,0.68
127,146,44,0.99
128,68,8,0.3
129,140,8,0.27
130,189,17,0.58
131,151,15,0.65
132,6,17,0.71
133,191,45,0.98
134,45,23,0.89
135,168,28,0.67
136,30,35,0.95
137,107,4,0.97
138,122,28,0.99
139,187,0,0.75
140,138,12,0.27
141,146,56,0.68
142,187,27,0.91
143,107,6,0.79
144,76,10,0.94
145,173,27,0.86
146,179,44,0.85
147,8,9,0.93
148,82,11,0.59
149,93,13,0.96
150,151,19,0.75
151,124,40,0.28
152,149,0,0.99
153,106,41,0.85
154,3,59,0.27
155,44,48,0.95
156,88,4,0.93
157,77,8,0.21
158,36,21,0.42
159,182,5,0.56
160,8,27,0.83
161,125,5,0.44
162,56,22,0.8
163,53,52,0.49
164,195,49,0.45
165,46,37,0.74
166,51,0,0.96
167,151,51,0.99
168,73,50,0.43
169,113,6,0.34
170,37,28,0.66
171,101,58,0.4
172,99,21,0.65
173,123,30,0.96
174,7,53,0.54
175,130,20,0.61
176,108,10,0.99
177,15,35,0.91
178,112,45,0.98
179,55,9,0.88
180,17,38,0.65
181,23,41,0.63
182,125,38,0.51
183,61,57,0.75
184,199,28,0.18
185,117,47,0.97
186,53,30,0.92
187,121,54,0.5
188,183,2,0.34
189,103,27,0.87
190,64,51,0.79
191,53,32,0.52
192,131,10,0.99
193,68,36,0.64
194,68,45,0.96
195,69,15,0.82
196,33,39,0.47
197,124,27,0.82
198,139,12,0.52
199,92,56,0.39
200,54,35,0.87
201,80,57,0.89
202,135,30,0.98
203,24,20,0.67
204,76,37,0.68
205,188,27,0.88
206,32,8,0.28
207,124,17,0.45
208,23,58,0.49
209,127,58,0.73
210,154,59,0.71
211,175,9,0.99
212,24,45,0.99
213,96,28,0.24
214,91,3,0.97
215,44,7,0.03
216,182,39,0.42
217,2,40,0.46
218,51,14,0.5
219,79,55,0.58
220,192,55,0.62
221,135,24,0.59
222,36,50,0.79
223,158,31,0.4
224,140,59,0.37
225,160,6,0.46
226,187,1,0.77
227,67,24,0.59
228,71,39,0.28
229,113,53,0.45
230,87,59,0.44
231,167,56,0.3
232,93,55,0.02
233,85,21,0.7
234,100,48,0.97
235,70,20,0.57
236,53,13,1.0
237,162,31,0.73
238,109,35,0.95
239,55,7,0.33
240,49,45,0.86
241,195,26,0.96
242,57,2,0.62
243,47,29,0.54
244,12,46,0.33
245,119,58,0.48
246,121,59,0.86
247,113,32,0.02
248,56,23,0.55
249,70,0,0.98
250,44,9,0.9
251,91,52,0.43
252,96,27,0.78
253,35,22,0.94
254,3,42,0.61
255,158,38,0.46
256,60,53,0.74
257,8,8,0.73
258,139,53,0.24
259,136,28,0.76
