Timestamp,Reader,Paper,Score
0,68,45,0.96
1,44,31,0.56
2,74,16,0.3
3,188,11,0.75
4,98,7,0.46
5,99,47,0.57
6,38,0,0.98
7,102,37,0.37
8,71,39,0.28
9,72,38,0.65
10,68,55,0.33
11,175,1,0.4
12,113,32,0.02
13,12,14,0.69
14,173,17,0.63
15,23,41,0.63
16,126,37,0.44
17,184,45,0.98
18,146,51,0.79
19,165,5,0.57
20,111,23,0.84
21,109,18,0.53
22,139,10,0.97
23,162,8,0.32
24,175,35,0.84
25,4,25,0.5
26,72,25,0.46
27,7,42,0.57
28,112,31,0.23
29,40,16,0.67
30,93,57,0.97
31,67,49,0.74
32,69,44,0.97
33,138,12,0.27
34,146,39,0.17
35,30,51,0.94
36,167,39,0.38
37,122,28,0.99
38,46,37,0.74
39,91,52,0.43
40,97,6,0.47
41,91,18,0.55
42,96,30,0.97
43,133,39,0.31
44,87,39,0.57
45,82,51,0.98
46,49,36,0.44
47,94,45,0.95
48,19,13,0.97
49,87,49,0.11
50,68,8,0.3
51,121,58,0.49
52,58,54,0.57
53,71,13,0.98
54,115,58,0.51
55,162,27,0.94
56,35,49,0.61
57,103,14,0.63
58,91,15,0.52
59,20,52,0.65
60,77,37,0.48
61,149,25,0.54
62,143,31,0.37
63,149,8,0.51
64,95,17,0.6
65,171,33,0.47
66,134,42,0.51
67,134,52,0.35
68,197,19,0.87
69,161,45,0.91
70,162,31,0.73
71,151,15,0.65
72,199,3,0.96
73,41,12,0.57
74,187,50,0.36
75,100,27,0.94
76,51,52,0.57
77,47,0,0.92
78,186,9,0.88
79,85,9,0.96
80,101,26,0.88
81,125,33,0.42
82,114,55,0.91
83,50,59,0.54
84,120,4,0.72
85,46,19,0.7
86,158,38,0.46
87,125,41,0.8
88,107,58,0.39
89,55,17,0.55
90,142,7,0.3
91,162,57,0.93
92,116,22,0.8
93,24,51,0.97
94,142,53,0.75
95,118,23,0.03
96,2,48,0.85
97,68,22,0.69
98,17,31,0.51
99,130,32,0.69
100,128,18,0.63
101,90,30,0.9
102,1,56,0.71
103,87,52,0.65
104,12,58,0.18
105,51,9,0.89
106,146,31,0.59
107,84,18,0.62
108,44,3,0.94
109,90,18,0.6
110,179,8,0.15
111,58,50,0.72
112,162,54,0.02
113,20,38,0.68
114,60,9,0.81
115,118,57,0.98
116,109,47,0.59
117,145,37,0.35
118,151,16,0.24
119,15,32,0.37
120,125,5,0.44
121,62,57,0.83
122,162,14,0.6
123,93,43,0.33
124,144,43,0.65
125,87,19,0.99
126,1,46,0.32
127,15,40,0.84
128,124,50,0.33
129,115,41,0.98
130,16,33,0.35
131,3,39,0.63
132,151,41,0.96
133,107,50,0.33
134,93,14,0.77
135,186,6,0.73
136,128,40,0.5
137,89,59,0.94
138,179,49,0.48
139,107,37,0.52
140,71,25,0.58
141,150,3,0.94
142,82,11,0.59
143,49,43,0.53
144,46,27,0.93
145,122,46,0.24
146,84,2,0.47
147,195,29,0.67
148,149,50,0.35
149,165,30,0.96
150,63,40,0.72
151,195,49,0.45
152,165,7,0.24
153,19,10,0.97
154,24,15,0.36
155,121,39,0.66
156,60,53,0.74
157,35,38,0.55
158,67,24,0.59
159,12,15,0.55
160,102,59,0.38
161,132,3,0.98
162,124,13,0.91
163,140,57,0.98
164,108,0,0.9
165,195,22,0.87
166,77,45,0.88
167,61,18,0.49
168,182,38,0.6
169,107,42,0.7
170,117,26,0.91
171,146,29,0.2
172,35,26,0.94
173,44,12,0.4
174,134,40,0.43
175,176,18,0.46
176,26,36,0.57
177,71,28,0.78
178,62,28,0.83
179,112,4,0.71
180,23,1,0.39
181,63,6,0.41
182,82,17,0.58
183,51,59,0.78
184,54,15,0.74
185,4,17,0.73
186,171,7,0.13
187,1,3,0.82
188,113,57,0.98
189,13,4,0.91
190,191,50,0.47
191,133,33,0.3
192,195,47,0.59
193,184,16,0.74
194,68,49,0.83
195,123,48,0.99
196,4,16,0.02
197,178,9,0.76
198,138,24,0.34
199,138,6,0.62
200,51,32,0.57
201,51,31,0.67
202,107,33,0.21
203,193,42,0.62
204,189,18,0.59
205,51,14,0.5
206,95,1,0.07
207,72,41,0.92
208,7,51,0.94
209,107,28,0.77
210,76,37,0.68
211,3,46,0.26
212,117,56,0.68
213,73,38,0.49
214,8,27,0.83
215,22,18,0.6
216,39,33,0.88
217,76,6,0.51
218,24,52,0.4
219,86,40,0.28
220,65,11,0.49
221,42,36,0.73
222,175,37,0.53
223,76,11,0.37
224,92,55,0.5
225,85,17,0.67
226,55,9,0.88
227,53,13,1.0
228,16,32,0.78
229,3,55,0.86
230,100,55,0.93
231,23,14,0.45
232,187,53,0.32
233,96,5,0.51
234,127,53,0.27
235,60,28,0.8
236,195,33,0.43
237,73,30,0.98
238,113,53,0.45
239,101,25,0.25
240,49,58,0.21
241,101,42,0.43
242,53,31,0.48
243,2,1,0.13
244,123,0,0.8
245,175,43,0.48
246,30,54,0.03
247,41,49,0.71
248,122,2,0.58
249,25,38,0.58
250,191,22,0.99
251,136,57,1.0
252,117,34,0.65
253,107,56,0.47
254,57,39,0.16
255,196,50,0.37
256,44,2,0.29
257,86,20,0.8
258,91,29,0.14
259,15,7,0.13
260,130,45,0.6
261,195,58,0.65
262,149,54,0.91
263,34,11,0.63
264,137,17,0.59
265,2,40,0.46
266,109,3,0.94
267,122,10,0.94
268,3,23,0.33
269,107,41,0.57
270,192,16,0.02
271,117,21,0.48
272,193,23,0.69
273,63,48,0.99
274,73,58,0.43
275,198,59,0.65
276,98,25,0.83
277,28,30,0.95
278,117,33,0.68
279,99,37,0.31
280,21,49,0.09
281,187,38,0.4
282,10,28,0.62
283,3,59,0.27
284,69,46,0.52
285,77,13,0.99
286,193,39,0.67
287,112,19,0.94
288,21,22,0.89
289,12,27,0.94
290,151,58,0.33
291,133,30,0.99
292,193,24,0.6
293,180,2,0.5
294,76,3,0.93
295,53,4,0.97
296,80,34,0.47
297,187,6,0.39
298,180,53,0.4
299,6,27,0.85
300,23,56,0.69
301,23,20,0.55
302,40,53,0.16
303,132,36,0.54
304,113,6,0.34
305,154,22,0.96
306,191,32,0.44
307,49,9,0.9
308,6,56,0.72
309,63,10,0.95
310,8,0,0.89
311,87,17,0.51
312,158,57,0.99
313,143,29,0.57
314,149,34,0.64
315,85,5,0.46
316,124,36,0.6
317,184,5,0.52
318,186,15,0.6
319,49,45,0.86
320,85,18,0.43
321,124,27,0.82
322,98,44,0.97
323,44,7,0.03
324,41,24,0.36
325,8,56,0.67
326,0,45,0.93
327,2,6,0.45
328,8,29,0.86
329,87,38,0.77
330,15,21,0.44
331,51,11,0.71
332,175,19,0.74
