Timestamp,Reader,Paper,Score
0,158,57,0.99
1,55,4,0.99
2,87,19,0.99
3,82,10,0.89
4,12,47,0.27
5,50,49,0.23
6,16,26,0.99
7,93,6,0.5
8,124,49,0.39
9,95,17,0.6
10,169,56,0.57
11,85,21,0.7
12,184,28,0.99
13,12,1,0.53
14,130,58,0.49
15,8,5,0.65
16,31,46,0.47
17,24,7,0.59
18,53,49,0.23
19,12,24,0.07
20,133,39,0.31
21,117,16,0.22
22,61,57,0.75
23,24,4,0.98
24,96,27,0.78
25,30,3,0.72
26,100,57,0.84
27,8,8,0.73
28,23,14,0.45
29,119,58,0.48
30,186,9,0.88
31,7,42,0.57
32,67,12,0.43
33,139,29,0.87
34,21,47,0.48
35,72,3,0.98
36,113,22,0.92
37,16,21,0.58
38,179,3,0.94
39,187,30,0.94
40,76,19,0.98
41,187,1,0.77
42,120,4,0.72
43,63,29,0.28
44,12,25,0.59
45,23,47,0.03
46,76,1,0.94
47,143,52,0.71
48,60,25,0.35
49,3,9,0.66
50,85,9,0.96
51,153,0,1.0
52,74,41,0.82
53,82,18,0.62
54,3,12,0.64
55,53,47,0.61
56,190,24,0.65
57,161,30,0.91
58,124,1,0.72
59,38,12,0.33
60,61,45,0.97
61,70,7,0.2
62,184,11,0.57
63,93,36,0.63
64,143,31,0.37
65,15,6,0.49
66,1,55,0.34
67,1,51,0.83
68,37,19,0.96
69,151,16,0.24
70,3,39,0.63
71,80,43,0.34
72,44,12,0.4
73,142,28,0.52
74,2,24,0.1
75,121,7,0.06
76,15,24,0.76
77,193,8,0.56
78,134,42,0.51
79,142,18,0.51
80,163,10,0.92
81,99,55,0.27
82,85,51,0.92
83,176,23,0.42
84,179,9,0.81
85,68,51,0.89
86,107,41,0.57
87,56,50,0.63
88,158,45,0.79
89,168,28,0.67
90,12,15,0.55
91,17,11,0.59
92,44,53,0.44
93,188,9,0.9
94,62,50,0.73
95,135,1,0.4
96,92,26,1.0
97,189,23,0.34
98,117,2,0.86
99,30,17,0.6
100,172,37,0.58
101,87,49,0.11
102,54,2,0.65
103,185,56,0.46
104,46,41,0.91
105,134,2,0.71
106,36,5,0.52
107,188,40,0.23
108,55,48,0.96
109,134,28,0.38
110,53,52,0.49
111,73,55,0.7
112,93,38,0.57
113,96,54,0.62
114,106,41,0.85
115,175,37,0.53
116,139,58,0.66
117,128,13,0.94
118,177,4,0.94
119,193,26,0.94
120,126,18,0.55
121,100,35,0.99
122,102,37,0.37
123,77,53,0.42
124,47,15,0.62
125,71,39,0.28
126,88,4,0.93
127,35,49,0.61
128,82,48,0.99
129,119,16,0.75
130,80,57,0.89
131,146,50,0.56
132,5,43,0.65
133,118,23,0.03
134,27,4,0.88
135,146,58,0.53
136,176,32,0.84
137,195,29,0.67
138,130,28,0.51
139,140,53,0.28
140,175,22,0.89
141,87,39,0.57
142,162,54,0.02
143,113,28,0.22
144,26,53,0.21
145,198,14,0.71
146,135,24,0.59
147,64,31,0.36
148,119,19,0.9
149,151,19,0.75
150,145,15,0.52
151,128,43,0.31
152,130,57,0.8
153,45,7,0.21
154,70,39,0.79
155,143,25,0.42
156,187,25,0.57
157,158,4,0.72
158,139,10,0.97
159,162,14,0.6
160,118,8,0.66
161,106,58,0.4
162,85,27,0.93
163,121,57,0.94
164,17,38,0.65
165,63,41,0.82
166,76,38,0.66
167,165,56,0.57
168,195,5,0.59
169,3,1,0.3
170,113,50,0.61
171,30,22,0.91
172,139,20,0.72
173,41,12,0.57
174,108,13,0.96
175,93,23,0.45
176,1,37,0.75
177,23,3,0.94
178,167,56,0.3
179,195,49,0.45
180,104,2,0.8
181,3,55,0.86
182,6,34,0.21
183,124,13,0.91
184,189,30,0.78
185,151,7,0.08
186,134,26,0.7
187,124,54,0.58
188,114,16,0.73
189,8,27,0.83
190,74,39,0.58
191,132,40,0.33
192,159,59,0.22
193,8,11,0.59
194,10,26,0.71
195,71,36,0.62
196,17,31,0.51
197,101,3,0.8
198,36,18,0.65
199,42,23,0.44
200,72,54,0.04
201,176,43,0.5
202,87,48,0.54
203,125,41,0.8
204,6,59,0.67
205,114,9,0.99
206,181,53,0.32
207,122,58,0.58
208,188,21,0.64
209,101,26,0.88
210,61,48,0.86
211,121,28,0.07
212,179,2,0.71
213,121,54,0.5
214,126,55,0.07
215,61,56,0.4
216,24,40,0.13
217,5,49,0.13
218,101,20,0.61
219,175,43,0.48
220,91,3,0.97
221,73,50,0.43
222,107,0,0.74
223,152,52,0.23
224,19,29,0.66
225,35,19,0.87
226,40,42,0.52
227,181,52,0.39
228,62,13,0.53
229,136,1,0.18
230,43,23,0.99
231,85,33,0.61
232,53,4,0.97
233,193,3,0.85
234,8,10,0.95
235,107,35,0.96
236,143,54,0.98
237,192,47,0.77
238,19,45,0.84
239,114,25,0.49
240,47,18,0.48
241,90,37,0.41
242,1,4,0.97
243,70,28,0.05
244,90,7,0.94
245,118,57,0.98
246,1,46,0.32
247,101,45,0.95
248,199,18,0.69
249,143,24,0.92
250,141,23,0.45
251,85,26,0.96
252,46,18,0.67
253,199,3,0.96
254,23,6,0.36
255,82,21,0.79
256,58,54,0.57
257,69,16,0.99
258,191,57,0.86
259,33,13,0.96
260,192,45,0.96
261,130,32,0.69
262,56,1,0.16
263,36,42,0.81
264,17,51,0.97
265,69,1,0.75
266,165,7,0.24
267,62,17,0.49
268,93,43,0.33
269,192,13,0.78
270,137,2,0.21
271,101,40,0.34
272,158,15,0.56
273,61,39,0.63
274,31,40,0.41
275,1,25,0.5
276,7,20,0.55
277,180,38,0.44
278,21,22,0.89
279,71,56,0.65
280,110,46,0.51
281,53,32,0.52
282,23,20,0.55
283,68,22,0.69
284,135,49,0.77
285,127,37,0.57
286,56,22,0.8
287,54,3,0.91
288,135,23,0.81
289,101,33,0.16
290,187,4,0.62
291,133,2,0.36
292,151,11,0.47
293,49,58,0.21
294,23,41,0.63
295,98,44,0.97
296,43,34,0.61
297,61,3,0.94
298,165,27,0.94
299,35,4,0.96
300,121,29,0.48
301,113,54,0.8
302,70,0,0.98
303,113,30,0.97
304,151,49,0.77
305,44,2,0.29
306,84,45,0.88
307,73,19,1.0
308,158,38,0.46
309,101,24,0.97
310,99,37,0.31
