Timestamp,Reader,Paper,Score
0,31,17,0.67
1,192,10,0.94
2,191,37,0.66
3,99,51,0.85
4,91,26,0.97
5,33,6,0.71
6,31,8,0.8
7,8,27,0.83
8,55,12,0.67
9,20,52,0.65
10,122,28,0.99
11,50,4,0.78
12,82,16,0.9
13,16,32,0.78
14,114,55,0.91
15,189,41,0.96
16,175,8,0.56
17,93,55,0.02
18,93,39,0.24
19,128,13,0.94
20,143,31,0.37
21,24,18,0.7
22,143,24,0.92
23,57,39,0.16
24,103,49,0.27
25,49,9,0.9
26,73,23,0.91
27,82,18,0.62
28,45,56,0.52
29,19,56,0.78
30,34,7,0.3
31,71,7,0.3
32,189,38,0.64
33,168,43,0.58
34,98,12,0.62
35,6,44,0.82
36,68,35,0.86
37,171,30,0.91
38,6,39,0.48
39,1,29,0.22
40,45,59,0.72
41,78,46,0.51
42,13,52,0.58
43,193,23,0.69
44,17,11,0.59
45,61,56,0.4
46,39,23,0.3
47,90,30,0.9
48,122,16,0.9
49,181,11,0.67
50,101,54,0.39
51,169,4,0.94
52,30,15,0.77
53,58,37,0.67
54,82,49,0.04
55,188,59,0.17
56,139,33,0.56
57,118,23,0.03
58,191,21,0.26
59,20,58,0.76
60,71,15,0.69
61,57,2,0.62
62,155,50,0.81
63,186,15,0.6
64,130,16,0.27
65,149,8,0.51
66,193,42,0.62
67,8,26,0.9
68,156,11,0.45
69,19,35,0.91
70,134,38,0.65
71,160,1,0.33
72,121,46,0.38
73,90,34,0.4
74,26,45,0.93
75,8,56,0.67
76,35,21,0.51
77,2,52,0.74
78,40,16,0.67
79,8,29,0.86
80,163,53,0.52
81,33,13,0.96
82,110,2,0.18
83,172,45,0.69
84,189,28,0.54
85,33,29,0.24
86,0,58,0.51
87,136,18,0.66
88,192,27,0.87
89,5,49,0.13
90,4,25,0.5
91,151,51,0.99
92,114,37,0.41
93,143,7,0.99
94,123,50,0.28
95,149,30,0.98
96,7,38,0.73
97,143,13,0.69
98,65,11,0.49
99,2,48,0.85
100,181,53,0.32
101,41,53,0.32
102,51,16,0.25
103,4,34,0.47
104,80,57,0.89
105,140,53,0.28
106,146,31,0.59
107,152,20,0.68
108,56,48,0.84
109,35,18,0.43
110,103,22,0.98
111,93,23,0.45
112,162,1,0.93
113,109,9,0.95
114,44,49,0.65
115,46,22,0.84
116,67,58,0.7
117,44,7,0.03
118,106,41,0.85
119,134,40,0.43
120,64,51,0.79
121,175,22,0.89
122,86,28,0.93
123,187,33,0.87
124,126,37,0.44
125,41,38,0.61
126,151,16,0.24
127,156,37,0.31
128,171,52,0.39
129,124,27,0.82
130,115,13,0.92
131,30,39,0.31
132,18,15,0.48
133,142,18,0.51
134,85,21,0.7
135,199,3,0.96
136,33,1,0.73
137,7,58,0.61
138,80,42,0.67
139,36,9,0.95
140,5,36,0.7
141,157,16,0.64
142,3,22,0.91
143,195,8,0.94
144,47,6,0.3
145,113,39,0.27
146,71,22,0.93
147,87,15,0.72
148,61,53,0.56
149,12,25,0.59
150,93,31,0.51
151,47,17,0.44
152,165,8,0.69
153,150,55,0.75
154,130,57,0.8
155,44,31,0.56
156,149,41,0.97
157,171,33,0.47
158,140,19,0.85
159,91,18,0.55
160,88,42,0.49
161,82,51,0.98
162,31,26,0.97
163,92,4,0.98
164,32,4,0.77
165,69,12,0.35
166,117,32,0.25
167,6,34,0.21
168,23,47,0.03
169,103,34,0.61
170,112,2,0.47
171,56,50,0.63
172,21,47,0.48
