Timestamp,Reader,Paper,Score
0,146,47,0.19
1,45,2,0.45
2,42,45,0.84
3,60,2,0.18
4,145,37,0.35
5,165,41,0.93
6,93,14,0.77
7,175,2,0.65
8,72,41,0.92
9,51,39,0.66
10,15,32,0.37
11,170,24,0.72
12,196,22,0.97
13,198,4,0.99
14,186,30,0.91
15,33,29,0.24
16,36,18,0.65
17,99,7,0.38
18,88,42,0.49
19,77,33,0.49
20,7,38,0.73
21,8,28,0.91
22,139,40,0.59
23,32,4,0.77
24,122,41,0.89
25,199,18,0.69
26,87,15,0.72
27,165,8,0.69
28,34,38,0.65
29,72,3,0.98
30,84,45,0.88
31,53,26,0.87
32,45,59,0.72
33,115,41,0.98
34,146,6,0.43
35,108,2,0.28
36,189,3,0.83
37,156,12,0.36
38,14,33,0.5
39,183,44,0.95
40,123,50,0.28
41,173,28,0.47
42,167,39,0.38
43,179,39,0.59
44,150,7,0.61
45,100,10,0.95
46,108,45,0.85
47,23,8,0.8
48,163,47,0.44
49,138,58,0.5
50,189,12,0.61
51,40,12,0.52
52,8,9,0.93
53,23,20,0.55
54,136,56,0.63
55,72,13,0.88
56,156,11,0.45
57,26,45,0.93
58,55,17,0.55
59,60,11,0.64
60,138,24,0.34
61,185,29,0.6
62,71,7,0.3
63,192,27,0.87
64,3,4,0.67
65,12,46,0.33
66,16,35,0.62
67,23,56,0.69
68,142,43,0.44
69,179,9,0.81
70,16,51,0.96
71,171,52,0.39
72,32,50,0.5
73,1,51,0.83
74,139,20,0.72
75,50,52,0.27
76,191,32,0.44
77,142,22,1.0
78,140,54,0.55
79,81,2,0.32
80,139,23,0.5
81,72,38,0.65
82,199,5,0.52
83,187,25,0.57
84,23,2,0.36
85,53,31,0.48
86,192,10,0.94
87,36,21,0.42
88,57,2,0.62
89,175,56,0.44
90,134,33,0.82
91,56,48,0.84
92,2,24,0.1
93,103,49,0.27
94,136,1,0.18
95,116,22,0.8
96,44,2,0.29
97,179,8,0.15
98,151,42,0.6
99,100,0,0.96
100,46,27,0.93
101,68,26,0.59
102,93,43,0.33
103,143,39,0.64
104,98,25,0.83
105,167,46,0.68
106,195,59,0.98
107,92,40,0.82
108,131,47,0.02
109,13,28,0.05
110,139,10,0.97
111,87,37,0.78
112,137,17,0.59
113,12,50,0.79
114,21,1,0.44
115,107,16,0.97
116,134,42,0.51
117,103,34,0.61
118,108,29,0.89
119,165,59,0.84
120,68,30,0.95
121,33,13,0.96
122,187,0,0.75
123,34,11,0.63
124,67,6,0.74
125,117,20,0.5
126,179,44,0.85
127,35,19,0.87
128,1,54,0.97
129,93,42,0.41
130,136,18,0.66
131,76,3,0.93
132,98,31,0.49
133,47,29,0.54
134,1,4,0.97
135,1,1,0.98
136,150,9,0.92
137,24,7,0.59
138,138,12,0.27
139,191,57,0.86
140,142,39,0.7
141,12,1,0.53
142,124,14,0.63
143,1,45,0.93
144,6,47,0.1
145,16,33,0.35
146,191,21,0.26
147,90,7,0.94
148,134,37,0.56
149,122,2,0.58
150,90,59,0.32
151,30,26,0.94
152,100,36,0.56
153,47,0,0.92
154,121,51,0.95
155,93,8,0.06
156,61,3,0.94
157,115,16,0.28
158,179,7,0.42
159,39,53,0.51
160,146,56,0.68
161,50,54,0.16
162,101,16,0.88
163,8,23,0.01
164,148,19,0.88
165,121,57,0.94
166,23,47,0.03
167,151,41,0.96
168,104,41,0.73
169,12,14,0.69
170,7,53,0.54
171,174,42,0.67
172,151,51,0.99
173,139,25,0.67
174,139,22,0.96
175,189,40,0.48
176,6,11,0.79
177,68,49,0.83
178,144,43,0.65
179,108,23,0.21
180,110,2,0.18
181,127,5,0.61
182,192,55,0.62
183,76,1,0.94
184,152,9,1.0
185,128,18,0.63
186,84,34,0.58
187,78,15,0.54
188,15,44,0.96
189,197,34,0.39
190,153,13,0.99
191,101,14,0.55
192,122,24,0.25
193,50,4,0.78
194,52,32,0.82
195,101,40,0.34
196,109,33,0.38
197,63,46,0.88
198,118,27,0.95
199,15,21,0.44
200,165,15,0.54
201,40,17,0.69
202,100,11,0.45
203,181,52,0.39
204,16,52,0.47
205,2,12,0.52
206,10,20,0.45
207,119,43,0.52
208,133,52,0.45
209,164,51,1.0
210,63,19,0.89
211,20,13,0.96
212,104,31,0.58
213,0,3,0.79
214,135,23,0.81
215,68,51,0.89
216,160,3,0.98
217,107,35,0.96
218,3,12,0.64
219,32,33,0.6
220,189,36,0.56
221,6,2,0.85
222,176,34,0.22
223,1,56,0.71
224,67,39,0.71
225,195,29,0.67
226,33,45,0.97
227,77,37,0.48
228,156,30,0.85
229,187,38,0.4
230,49,24,0.53
231,63,10,0.95
232,63,29,0.28
233,33,39,0.47
234,182,20,0.54
235,62,17,0.49
236,51,14,0.5
237,55,4,0.99
238,180,2,0.5
239,143,29,0.57
240,123,11,0.48
241,78,23,0.43
242,15,36,0.63
243,143,9,0.95
244,176,18,0.46
245,140,10,0.94
246,70,18,0.59
247,162,3,0.89
248,51,59,0.78
249,3,59,0.27
250,41,49,0.71
251,2,3,1.0
252,93,36,0.63
253,115,58,0.51
254,81,56,0.72
255,143,13,0.69
256,168,8,0.19
257,198,14,0.71
258,122,11,0.41
259,193,47,0.95
260,152,4,0.85
261,184,45,0.98
262,122,28,0.99
263,146,14,0.6
264,143,36,0.36
265,162,14,0.6
266,53,51,0.74
267,152,20,0.68
268,48,57,0.98
269,113,23,0.96
270,126,8,0.95
271,2,30,0.74
272,39,7,0.36
273,109,9,0.95
274,154,15,0.61
275,134,30,0.99
276,159,59,0.22
277,143,2,0.27
278,61,21,0.55
279,96,5,0.51
280,125,49,0.06
281,139,7,0.29
282,68,2,0.71
283,141,49,0.16
284,191,2,0.46
285,61,17,0.54
286,71,13,0.98
287,69,12,0.35
288,113,47,0.46
289,92,32,0.87
290,149,3,1.0
291,195,58,0.65
292,100,15,0.6
293,181,3,0.84
294,143,52,0.71
295,151,34,0.35
296,4,25,0.5
297,69,46,0.52
298,146,29,0.2
299,6,7,0.41
300,182,39,0.42
301,140,19,0.85
302,95,37,0.46
303,85,54,0.42
304,6,39,0.48
305,46,41,0.91
306,168,58,0.76
307,87,17,0.51
308,134,34,0.46
309,39,52,0.85
310,151,16,0.24
311,166,55,0.73
312,150,35,0.99
313,60,41,0.97
314,195,8,0.94
315,117,33,0.68
316,195,53,0.57
317,113,2,0.54
318,113,57,0.98
319,15,40,0.84
320,107,1,0.26
321,107,15,0.61
322,148,31,0.4
323,76,10,0.94
324,149,41,0.97
325,130,45,0.6
326,118,57,0.98
327,33,1,0.73
328,100,57,0.84
329,28,49,0.09
330,24,11,0.48
331,71,57,0.83
332,2,6,0.45
333,165,51,0.89
334,27,43,0.35
335,71,36,0.62
336,117,56,0.68
337,142,6,0.55
338,84,9,0.84
339,76,38,0.66
340,61,57,0.75
341,151,28,0.11
342,6,57,0.78
343,44,9,0.9
344,130,52,0.21
345,56,22,0.8
346,3,1,0.3
347,78,20,0.34
348,96,15,0.61
349,107,37,0.52
350,100,20,0.48
351,12,32,0.26
352,142,7,0.3
353,31,7,0.11
354,188,58,0.54
355,135,30,0.98
356,175,43,0.48
357,61,45,0.97
358,53,47,0.61
359,70,4,0.94
360,90,38,0.65
361,7,3,0.91
362,80,33,0.36
363,74,14,0.58
364,47,17,0.44
365,158,45,0.79
366,36,17,0.57
367,36,52,0.57
368,103,23,0.72
369,46,1,0.11
370,179,14,0.44
371,165,36,0.59
372,196,50,0.37
373,165,31,0.85
374,89,59,0.94
375,82,56,0.62
376,63,35,0.63
377,146,48,0.95
378,0,38,0.56
379,117,21,0.48
380,93,22,0.93
381,149,8,0.51
382,124,19,0.72
383,40,53,0.16
384,8,31,0.47
385,71,14,0.58
386,99,4,0.98
387,163,53,0.52
388,175,37,0.53
389,36,30,0.91
390,32,48,0.96
391,13,57,0.87
392,55,48,0.96
393,160,0,0.95
394,85,48,0.98
395,171,24,0.04
396,127,38,0.63
397,101,38,0.45
398,126,43,0.35
399,53,35,0.99
400,177,4,0.94
401,150,52,0.56
402,62,57,0.83
403,20,24,0.98
404,23,57,0.92
405,100,56,0.71
406,73,38,0.49
407,85,10,0.98
408,69,25,0.41
409,156,37,0.31
410,4,5,0.41
411,12,35,0.93
412,12,47,0.27
413,142,53,0.75
414,58,12,0.38
415,77,36,0.51
416,193,8,0.56
417,91,40,0.34
418,8,22,0.96
419,76,8,0.74
420,139,53,0.24
421,109,3,0.94
422,189,14,0.61
423,84,18,0.62
424,100,33,0.38
425,30,56,0.68
426,65,51,0.87
427,0,2,0.45
428,25,53,0.39
429,36,56,0.72
430,176,23,0.42
431,84,2,0.47
432,143,47,0.58
433,117,41,0.94
434,162,40,0.37
435,50,18,0.6
436,91,29,0.14
437,76,19,0.98
438,121,58,0.49
439,93,39,0.24
440,149,0,0.99
441,4,34,0.47
442,171,29,0.48
443,54,14,0.56
444,143,3,0.75
