Timestamp,Reader,Paper,Score
0,36,9,0.95
1,3,1,0.3
2,44,4,0.98
3,46,16,0.49
4,24,52,0.4
5,22,0,0.96
6,69,10,0.97
7,77,39,0.47
8,138,49,0.22
9,187,54,0.68
10,121,51,0.95
11,36,52,0.57
12,152,4,0.85
13,85,26,0.96
14,50,43,0.67
15,106,41,0.85
16,124,30,0.93
17,69,43,0.43
18,98,12,0.62
19,156,57,0.88
20,193,13,0.99
21,93,14,0.77
22,191,0,0.96
23,122,10,0.94
24,60,28,0.8
25,60,41,0.97
26,149,54,0.91
27,189,18,0.59
28,74,16,0.3
29,35,45,0.93
30,113,36,0.52
31,34,48,0.98
32,156,46,0.62
33,175,8,0.56
34,113,57,0.98
35,91,55,0.16
36,100,10,0.95
37,77,59,0.63
38,112,47,0.53
39,96,30,0.97
40,130,16,0.27
41,15,24,0.76
42,124,22,0.81
43,78,15,0.54
44,71,35,0.79
45,117,36,0.58
46,91,29,0.14
47,101,29,0.08
48,71,32,0.29
49,132,58,0.61
50,40,48,0.81
51,189,17,0.58
52,2,8,0.02
53,78,11,0.57
54,3,23,0.33
55,133,39,0.31
56,60,10,0.92
57,50,54,0.16
58,18,21,0.42
59,97,33,0.69
60,72,7,0.13
61,30,26,0.94
62,61,39,0.63
63,0,27,0.77
64,14,37,0.59
65,31,48,0.97
66,46,29,0.81
67,12,32,0.26
68,134,28,0.38
69,0,53,0.74
70,116,43,0.79
71,178,34,0.72
72,0,58,0.51
73,77,35,0.84
74,165,59,0.84
75,57,52,0.32
76,61,45,0.97
77,1,3,0.82
78,145,37,0.35
79,15,16,0.03
80,107,41,0.57
81,87,55,0.78
82,142,43,0.44
83,142,9,0.99
84,90,34,0.4
85,11,59,0.97
86,23,29,0.19
87,199,27,0.89
88,64,29,0.46
89,110,25,0.55
90,100,11,0.45
91,191,36,0.66
92,69,56,0.49
93,122,41,0.89
94,85,27,0.93
95,165,14,0.66
96,3,48,0.89
97,109,33,0.38
98,151,19,0.75
99,93,54,0.6
100,104,31,0.58
101,53,4,0.97
102,138,24,0.34
103,158,56,0.11
104,151,58,0.33
105,168,43,0.58
106,156,43,0.75
107,186,51,0.87
108,15,21,0.44
109,9,17,0.58
110,8,48,0.96
111,82,16,0.9
112,107,42,0.7
113,48,52,0.4
114,23,40,0.35
115,5,27,0.98
116,60,9,0.81
117,179,32,0.02
118,39,16,0.9
119,18,20,0.57
120,178,9,0.76
121,90,14,0.53
122,189,14,0.61
123,98,25,0.83
124,175,11,0.66
125,7,38,0.73
126,124,21,0.7
127,98,31,0.49
128,114,37,0.41
129,142,38,0.75
130,126,21,0.67
131,107,18,0.38
132,192,8,0.99
133,41,59,0.28
134,60,12,0.83
135,179,3,0.94
136,76,45,0.94
137,28,18,0.39
138,72,2,0.48
139,122,37,0.26
140,99,21,0.65
141,93,36,0.63
142,91,52,0.43
143,24,11,0.48
144,182,20,0.54
145,15,42,0.7
146,198,4,0.99
147,10,28,0.62
148,87,59,0.44
149,165,49,0.66
150,134,56,0.53
151,152,52,0.23
152,96,55,0.71
153,106,3,1.0
154,15,37,0.65
155,54,15,0.74
156,7,8,0.41
157,56,15,0.53
158,49,14,0.47
159,60,11,0.64
160,140,19,0.85
161,33,13,0.96
162,114,16,0.73
163,64,47,0.72
164,104,2,0.8
165,80,43,0.34
166,73,26,0.97
167,3,49,0.72
168,30,54,0.03
169,139,22,0.96
170,101,38,0.45
171,60,17,0.77
172,43,34,0.61
173,167,39,0.38
174,96,54,0.62
175,12,27,0.94
176,68,2,0.71
177,158,38,0.46
178,182,39,0.42
179,130,31,0.6
180,58,54,0.57
181,125,49,0.06
182,175,19,0.74
183,154,18,0.59
184,195,55,0.27
185,84,34,0.58
186,76,17,0.43
187,143,29,0.57
