Timestamp,Reader,Paper,Score
0,2197,631,0.16
1,1627,3161,0.87
2,744,4720,0.72
3,1889,3824,0.56
4,1099,3005,0.99
5,1514,972,0.07
6,1731,3169,0.01
7,1490,3462,0.58
8,2024,1316,0.68
9,2306,334,0.4
10,366,2736,0.39
11,1318,4849,0.54
12,2168,2443,0.51
13,1508,1246,1.0
14,47,4869,0.48
15,701,4299,0.09
16,2406,3532,0.35
17,98,2221,0.68
18,1556,4250,0.53
19,1131,1268,0.12
20,827,4557,0.01
21,408,3498,0.14
22,2477,2614,0.88
23,1046,4876,0.94
24,2001,4887,0.85
25,2167,2594,0.13
26,538,2510,0.55
27,210,570,1.0
28,1253,4237,0.79
29,2306,3059,0.11
30,542,4391,0.56
31,741,4316,0.41
32,2452,2034,0.53
33,2226,3514,0.62
34,692,1636,0.45
35,722,4700,0.99
36,719,4825,0.97
37,51,3139,0.23
38,503,3061,0.43
39,2065,3663,0.63
40,204,848,0.05
41,884,3313,0.18
42,946,394,1.0
43,2120,4008,0.42
44,2474,1709,0.01
45,1505,2453,0.7
46,2295,653,0.46
47,1010,3954,0.34
48,2466,1851,0.72
49,1651,864,0.9
50,2115,1428,0.34
51,2165,3698,0.51
52,2154,1889,0.98
53,1977,129,0.62
54,542,4039,0.48
55,683,672,0.49
56,743,2820,0.32
57,706,4167,0.42
58,1105,507,0.01
59,773,1996,0.38
60,553,356,0.92
61,91,1366,0.61
62,760,4066,0.58
63,2010,958,0.85
64,1772,2016,0.29
65,1411,4750,0.64
66,744,3451,0.96
67,91,70,0.3
68,1519,4933,0.29
69,299,112,1.0
70,285,733,0.52
71,1734,3328,0.31
72,2480,2437,0.9
73,328,3981,0.38
74,401,4133,0.28
75,993,574,0.05
76,695,3985,0.39
77,1581,2048,0.34
78,920,4757,0.87
79,2013,2180,0.47
80,1220,46,0.64
81,66,4077,0.84
82,238,4492,0.52
83,1616,457,0.35
84,2484,2331,0.87
85,2227,1501,0.5
86,713,3513,0.12
87,1323,4548,0.64
88,926,2862,0.01
89,924,4384,0.62
90,994,3788,0.97
91,378,1491,0.66
92,143,854,0.72
93,31,2430,0.97
94,1314,875,1.0
95,220,3653,0.62
96,1062,2878,0.39
97,1369,3416,0.35
98,1169,1595,0.04
99,2408,4126,0.01
100,2398,3446,0.95
101,2174,1878,0.49
102,1006,452,0.73
103,2282,2977,0.83
104,2271,3644,0.47
105,683,4383,0.93
106,256,3040,0.44
107,1397,1673,0.24
108,416,3718,0.98
109,1389,3523,0.29
110,695,4271,0.97
111,741,3286,0.99
112,1352,3414,0.67
113,1745,4631,0.13
114,100,3284,0.33
115,643,1166,0.28
116,219,4365,0.56
117,1385,2004,0.66
118,1883,72,0.42
119,2049,2822,0.92
120,151,4782,0.6
121,1004,2270,0.26
122,1180,295,0.33
123,1305,3161,0.56
124,1508,4526,0.95
125,719,4611,0.16
126,1904,352,0.56
127,1,463,0.35
128,2339,273,0.77
129,1072,1588,0.41
130,736,2107,0.73
131,1959,1912,0.36
132,765,1393,0.13
133,1534,2036,0.32
134,2320,973,0.41
135,1824,1809,1.0
136,1109,664,0.14
137,1754,3888,0.59
138,1575,177,0.37
139,279,1717,0.01
140,2445,2098,0.53
141,2470,2776,0.48
142,1082,3741,0.56
143,1854,3382,0.55
144,1491,1049,0.59
145,2470,4956,0.64
146,2361,1926,0.42
147,6,179,0.85
148,408,1475,1.0
149,100,2986,0.07
150,789,2118,0.01
151,2388,1817,0.91
152,2013,2271,0.47
153,381,2679,0.93
154,1805,3855,0.79
155,1086,1569,0.43
156,1836,4719,0.7
157,141,3076,0.19
158,2433,4084,0.33
159,529,1761,0.13
160,1235,2400,0.66
161,12,2914,0.38
162,182,1616,0.99
163,1025,2026,0.66
164,1438,32,0.07
165,1860,4875,0.72
166,1160,2708,0.55
167,2433,2335,0.99
168,757,1749,0.33
169,974,1550,0.07
170,2403,2895,0.1
171,2118,4311,1.0
172,453,477,0.54
173,2487,3407,0.56
174,1849,1764,0.48
175,123,1958,0.56
176,1021,3230,0.61
177,1131,1684,0.09
178,164,1429,0.29
179,95,1439,0.28
180,867,3637,0.21
181,1480,2847,0.64
182,1357,4452,0.54
183,839,541,0.59
184,1434,3436,0.85
185,69,4155,0.35
186,1527,4025,0.58
187,1710,1064,0.43
188,1337,4325,0.01
189,993,715,0.84
190,2167,1526,0.02
191,23,2156,0.63
192,821,3327,0.18
193,2166,4199,0.15
194,592,910,0.03
195,868,1155,0.07
196,2108,1405,0.48
197,2027,4772,0.23
198,858,269,0.8
199,1231,2282,0.6
200,1727,4316,0.54
201,505,1923,0.17
202,108,4504,0.92
203,1274,3006,0.38
204,830,3822,0.94
205,110,2653,0.6
206,1960,2968,0.34
207,265,639,0.46
208,66,428,0.51
209,1490,3764,0.73
210,1099,816,0.59
211,210,2441,0.42
212,1436,1548,0.33
213,1327,3465,0.94
214,113,321,0.63
215,1630,3614,0.41
216,1783,2297,0.19
217,23,2230,1.0
218,1784,965,0.11
219,1767,1557,0.31
220,338,4747,0.45
221,1309,4086,0.07
222,1628,1546,0.36
223,287,4525,0.99
224,1295,3223,0.71
225,1528,2195,0.01
226,1965,3074,0.03
227,789,3750,0.44
228,1097,1581,0.61
229,1598,82,0.31
230,2132,4327,0.63
231,2292,2772,0.19
232,1163,2853,0.56
233,1407,4660,0.29
234,667,4691,0.41
235,1098,1605,0.06
236,930,539,0.85
237,351,2645,0.95
238,1411,4231,0.97
239,372,3532,0.45
240,2365,1385,0.59
241,1434,4079,0.69
242,1685,4717,0.36
243,2010,1100,0.46
244,322,1969,0.05
245,448,1739,0.35
246,159,2220,0.33
247,1337,129,0.88
248,2133,4923,0.14
249,773,1287,0.68
250,1000,2571,0.36
251,1671,4266,0.99
252,2207,4946,0.91
253,195,3806,0.11
254,1876,4530,0.82
255,1622,3091,0.35
256,1932,776,0.01
