Timestamp,Reader,Paper,Score
0,2637,921,0.36
1,2637,8242,0.56
2,3732,4296,0.59
3,3732,4376,0.53
4,2592,999,0.93
5,2592,2317,0.45
6,4214,1012,0.37
7,4214,3719,0.92
8,1762,2199,0.95
9,1762,2211,0.24
10,3392,7083,0.19
11,3392,1248,0.21
12,4875,4163,0.05
13,4875,366,0.5
14,1745,5141,0.48
15,1745,5920,0.74
16,892,8492,0.17
17,892,3468,0.09
18,2595,7053,0.78
19,2595,2354,0.01
20,466,1106,0.97
21,466,2335,0.98
22,1024,3268,0.14
23,1024,5814,0.81
24,2508,7224,0.99
25,2508,9975,0.21
26,255,1045,0.79
27,255,1197,0.87
28,841,8375,0.67
29,841,1171,0.71
30,1607,2514,0.99
31,1607,5377,0.66
32,2274,2281,0.64
33,2274,3451,0.19
34,4609,5108,0.2
35,4609,28,0.2
36,4384,9014,0.28
37,4384,4301,0.42
38,4081,8217,0.93
39,4081,1275,0.8
40,784,898,0.95
41,784,6645,0.22
42,2320,38,0.64
43,2320,8048,0.43
44,2063,1554,0.34
45,2063,4752,0.69
46,2396,6057,0.31
47,2396,1729,0.99
48,4122,4533,0.31
49,4122,3072,0.38
50,1560,252,0.85
51,1560,845,0.11
52,1557,8142,0.83
53,1557,6858,0.61
54,2970,4358,0.32
55,2970,462,0.93
56,695,3376,0.05
57,695,1464,0.82
58,3870,6227,0.36
59,3870,882,0.48
60,3663,3205,0.86
61,3663,5595,0.66
62,659,5108,0.2
63,659,9729,0.32
64,2606,2695,0.42
65,2606,7423,0.18
66,2450,6490,0.96
67,2450,143,0.72
68,1318,2611,0.68
69,1318,6664,0.09
70,181,3207,0.5
71,181,3410,0.86
72,2035,3593,0.3
73,2035,3711,0.22
74,3388,5231,0.9
75,3388,6832,0.68
76,2701,3567,0.82
77,2701,1464,0.82
78,674,7467,0.3
79,674,5934,0.33
80,247,3420,0.09
81,247,6908,0.45
82,2905,3378,0.84
83,2905,7485,0.33
84,767,1146,0.42
85,767,2459,0.86
86,3169,6747,0.21
