Timestamp,Reader,Paper,Score
0,3423,8653,0.66
1,590,8819,1.0
2,508,3025,0.84
3,116,9199,0.88
4,3800,8643,0.72
5,1478,6089,0.35
6,1422,2836,0.73
7,1718,5327,0.63
8,2563,8835,0.39
9,1700,5740,0.94
10,293,4154,0.8
11,1577,5259,0.73
12,2391,3636,0.6
13,2653,1644,0.01
14,237,9611,0.47
15,3072,5882,0.01
16,322,452,0.01
17,548,6126,0.83
18,1959,5821,0.71
19,2453,7461,0.4
20,1738,2803,0.01
21,1588,1257,0.7
22,3647,4956,0.62
23,2598,1624,0.01
24,1383,7376,0.66
25,1950,6402,0.01
26,1175,239,0.74
27,1578,7494,0.91
28,2252,3360,0.01
29,3237,1474,0.93
30,3174,8916,0.25
31,408,147,0.6
32,2367,132,0.96
33,1151,6753,0.5
34,183,2848,0.77
35,713,44,0.54
36,1934,1726,0.01
37,3840,7688,0.89
38,1430,990,0.01
39,3775,8364,0.85
40,2808,8802,0.76
41,2808,6419,0.8
42,2019,5482,0.56
43,2001,9319,0.35
44,3965,5481,0.74
45,1920,6429,0.92
46,947,7963,0.55
47,222,8081,0.58
48,2178,4329,0.75
49,545,7678,0.64
50,2666,4008,0.01
51,2286,2989,0.01
52,529,1090,0.74
53,3121,7559,0.95
54,2066,3570,0.01
55,2159,7330,0.71
56,3037,9048,0.61
57,2727,3502,0.89
58,2095,8354,0.48
59,3980,8878,0.45
60,2651,6425,0.72
61,2510,3434,0.69
62,3142,1772,0.64
63,1719,9360,0.66
64,2464,4719,0.01
65,141,517,0.01
66,1229,2607,0.63
67,2031,8858,0.6
68,2913,9621,0.32
69,1971,3027,0.8
70,2310,4375,0.42
71,2758,5412,0.59
72,3005,67,0.89
73,928,8223,0.62
74,494,8701,0.01
75,1727,7744,0.01
76,2965,8058,0.01
77,1092,7612,0.68
78,430,2853,0.68
79,537,996,0.01
80,3913,4082,0.07
81,1221,5686,0.95
82,736,2272,0.53
83,1198,3882,0.01
84,956,8128,0.52
85,2283,8780,0.01
86,2747,2101,0.68
87,2066,3143,0.63
88,2230,4897,0.01
89,2304,8187,0.81
90,2991,7986,0.8
91,2669,9485,0.81
92,3709,2858,0.81
93,101,1786,0.82
94,1011,1517,0.83
95,120,3263,0.01
96,3605,3091,0.91
97,1083,8050,0.98
98,3462,7038,0.67
99,2322,7678,0.45
100,1499,3332,0.56
101,1911,7669,0.87
102,743,2043,0.47
103,3147,4166,0.67
104,2387,6914,0.49
105,3496,539,0.08
106,2251,4034,0.81
107,763,6251,0.36
108,1397,1125,0.98
109,802,9627,0.41
110,2337,3504,0.01
111,94,9133,0.43
112,1331,5073,0.62
113,741,976,0.22
114,2296,3548,0.01
115,3460,3983,0.66
116,3581,3603,0.84
117,3139,985,0.01
118,2355,2610,0.56
119,2694,9674,0.74
120,2253,8167,0.99
121,3760,8103,0.51
122,2696,2149,0.86
123,1655,3531,0.57
124,2574,6139,0.36
125,2425,7190,0.49
126,2634,6798,0.29
127,2185,5013,0.79
128,1229,2532,0.96
129,800,9424,0.75
130,1124,8448,0.68
131,445,1202,0.39
132,3678,8009,0.76
133,1742,7176,0.91
134,3078,465,0.61
135,2477,8087,0.89
136,3307,2798,0.99
137,910,9334,0.01
138,1305,4093,0.01
139,1053,3457,0.38
140,1904,7909,0.91
141,76,1554,0.58
142,1362,835,0.67
143,2633,5175,0.96
144,1639,5654,0.66
145,408,3067,0.27
146,3702,9023,0.63
147,2063,7503,0.43
148,1538,344,0.7
149,750,9394,0.96
150,1776,3445,0.01
151,940,2035,0.81
152,1471,9110,0.76
153,35,3535,0.01
154,2260,293,0.28
155,2635,7295,0.01
156,3892,8588,0.76
157,2526,9958,0.37
158,3832,7797,0.93
159,2337,2538,0.78
160,3902,4507,0.01
161,3409,9760,0.94
162,1506,834,0.01
163,831,8535,0.62
164,1625,6061,0.01
165,2282,6524,0.81
166,3678,479,0.56
167,106,6382,0.15
168,1424,9507,0.53
169,3702,617,0.01
170,2953,4551,0.78
171,1593,2587,0.66
172,2516,5848,0.72
173,2651,6602,0.63
174,2191,9658,0.6
175,2994,4636,0.34
176,3518,8215,0.74
177,2798,6162,0.53
178,3126,5329,0.4
179,1198,3116,0.89
180,3930,6094,0.35
181,263,5781,0.6
182,662,8940,0.54
183,565,1062,0.88
184,3834,7993,0.01
185,1960,7380,0.54
186,1321,3645,0.01
187,1639,112,0.5
188,3,1607,0.01
189,3672,2949,0.57
190,982,3649,0.53
191,2999,5392,0.69
192,1227,33,0.01
193,147,4728,0.89
194,533,2118,0.52
195,1151,5643,0.66
196,2852,534,0.6
197,2015,9796,0.78
198,392,9199,0.9
199,1700,5940,0.45
200,944,2508,0.7
201,3647,7635,0.54
202,465,3353,0.01
203,263,846,0.94
204,1285,7794,0.69
205,3031,3879,0.56
206,3374,6342,0.91
207,1292,4831,0.41
208,1690,8836,0.01
209,820,6142,0.01
210,3614,8880,0.01
211,1083,4695,0.8
212,3682,752,0.4
213,1867,1009,0.55
214,3022,6917,0.83
215,1020,3068,0.01
216,2649,1831,0.09
217,3786,4461,0.01
218,999,2240,0.01
219,1626,1655,0.56
220,2915,454,0.57
221,3267,5178,0.82
222,1672,1155,0.96
223,2404,9015,0.58
224,1322,2250,0.94
225,1930,6205,0.01
226,493,5159,0.01
227,101,6593,0.01
228,2915,9855,0.48
229,2541,4234,0.01
230,898,1582,0.48
231,3897,9641,0.92
232,3857,2681,0.34
233,229,6345,0.68
234,1881,7338,0.47
235,3832,8257,0.82
236,3699,29,0.34
237,3761,4197,0.5
238,949,1381,0.01
239,3774,662,0.96
240,2271,5877,0.48
241,2001,448,0.76
242,1936,8543,0.01
243,1362,8583,0.74
244,2451,3505,0.58
245,2123,2324,0.77
246,1457,2350,0.62
247,801,7388,0.42
248,1487,6540,0.01
249,709,4195,0.28
250,1004,8120,0.59
251,770,5021,0.87
252,3709,1414,0.01
253,3167,3370,0.36
254,1071,7427,0.95
255,2603,7695,0.18
256,726,311,0.41
257,2252,8623,0.79
258,573,6796,0.18
259,1178,872,0.67
260,23,4781,0.4
261,3694,3585,0.63
262,2054,9267,0.38
263,2031,6460,0.75
264,2099,798,0.82
265,1201,4458,0.75
266,1655,2980,0.73
267,1038,8067,0.38
268,882,8301,0.01
269,1274,5622,0.47
270,3784,4225,0.23
271,1649,7842,0.01
272,2742,9330,0.6
273,2217,1002,0.28
274,3197,4319,0.47
275,1609,5482,0.37
276,2,7978,0.57
277,1194,4567,0.76
278,2201,6361,0.14
279,384,2502,0.93
280,3126,5045,0.01
281,3414,1959,0.79
282,229,51,0.01
283,946,3820,0.82
284,3356,172,0.01
285,633,9021,0.01
286,3672,5036,0.01
287,24,8186,0.32
288,3240,9022,0.79
289,819,6456,0.01
290,2391,8793,0.85
291,1762,1240,0.45
292,1478,7672,0.41
293,2418,3662,0.03
294,3950,3117,0.62
295,2037,8398,0.83
296,355,2872,0.61
297,3833,8449,0.01
298,1455,6272,0.75
299,3307,3258,0.68
300,1852,5767,0.01
301,3507,7527,0.56
302,2666,2340,0.49
303,813,3750,0.86
304,3258,9605,0.73
305,2809,3578,0.67
306,1149,7733,0.51
307,1115,2167,0.77
308,1561,71,0.88
309,3288,639,0.01
310,1494,9555,0.6
311,1695,7977,0.31
312,2807,2286,0.85
313,2135,9887,0.59
314,1771,4551,0.65
315,924,4408,0.01
316,1936,2253,1.0
317,2783,9014,0.64
318,686,440,0.69
319,2092,1508,0.38
320,398,8646,0.85
321,1362,2843,0.97
322,1672,3378,0.74
323,836,1577,0.59
324,336,9340,0.01
325,2199,2139,0.71
326,1826,4273,0.7
327,3310,8317,0.85
328,1025,3633,0.62
329,821,6200,0.96
330,3289,8836,0.01
331,1860,9370,0.58
332,1229,9068,0.55
333,60,5804,0.8
334,1934,8701,0.01
335,3159,7619,0.54
