Timestamp,Reader,Paper,Score
0,454,19831,0.53
1,454,6579,0.26
2,2188,11423,0.49
3,2188,18848,0.34
4,978,9579,0.87
5,978,17527,0.67
6,2395,7593,0.05
7,2395,11448,0.91
8,1258,10018,0.99
9,1258,3004,0.54
10,418,11726,0.33
11,418,14883,0.82
12,1032,12693,0.03
13,1032,9045,0.18
14,1227,1110,1.02
15,1227,3869,0.35
16,833,14860,0.05
17,833,3593,0.76
18,805,6327,0.63
19,805,4028,0.7
20,2358,5790,0.73
21,2358,12807,0.1
22,2362,17763,0.97
23,2362,16371,0.72
24,2330,13122,0.2
25,2330,14975,0.98
26,741,2957,0.49
27,741,8809,0.48
28,603,4595,0.71
29,603,1222,0.89
30,727,5258,0.57
31,727,136,0.71
32,1776,3782,0.71
33,1776,11989,0.54
34,1078,4533,0.84
35,1078,2788,0.37
36,2344,3268,0.9
37,2344,18925,0.89
38,929,16186,0.73
39,929,4539,0.03
40,1585,808,0.21
41,1585,13626,0.8
42,1302,18624,0.21
43,1302,5754,0.48
44,2143,2084,0.06
45,2143,2036,0.72
46,2292,428,0.71
47,2292,18065,0.56
48,1281,1979,0.0
49,1281,2639,0.82
50,885,17924,0.11
51,885,19700,0.8
52,950,11441,0.6
53,950,17435,0.59
54,1009,19368,0.76
55,1009,269,0.49
56,279,10992,0.54
57,279,6774,0.6
58,2278,149,0.42
59,2278,7533,0.16
60,1845,11214,0.5
61,1845,10437,0.93
62,627,4545,0.39
63,627,11118,0.24
64,1994,8903,0.04
65,1994,13789,0.97
66,72,11958,0.76
67,72,17228,0.71
68,1190,2744,0.5
69,1190,12800,0.14
70,890,13427,0.98
71,890,8179,0.79
72,2397,1401,0.42
73,2397,4830,0.9
74,1843,16220,0.95
75,1843,630,0.84
76,1954,18066,0.78
77,1954,11724,0.24
78,2464,18517,0.44
79,2464,19070,0.8
80,323,5237,0.73
81,323,14650,0.93
82,498,7029,0.32
83,498,16392,0.7
84,2394,8418,0.1
85,2394,17768,0.06
86,2036,8517,0.25
87,2036,696,0.77
88,1829,9801,0.88
89,1829,6005,0.59
90,1557,10692,0.06
91,1557,10956,0.22
92,1433,6482,0.87
93,1433,3262,0.8
94,2059,3350,0.31
95,2059,14151,0.81
96,768,21,0.76
97,768,5867,0.65
98,1552,6722,0.53
99,1552,3407,0.02
100,651,18022,0.73
101,651,18738,0.31
102,908,11230,0.43
103,908,6864,0.14
104,2401,5744,0.61
105,2401,13220,0.24
106,2199,11125,0.12
107,2199,10364,0.49
108,2260,19569,0.07
109,2260,2570,0.65
110,1807,13182,0.05
111,1807,18086,0.3
112,694,7327,0.72
113,694,1466,0.6
114,1773,6907,0.96
115,1773,13337,0.12
116,1460,1108,0.06
117,1460,17745,0.34
118,1312,546,0.21
119,1312,14568,0.2
120,240,18762,0.3
121,240,9993,0.31
122,968,4647,0.26
123,968,827,0.29
124,553,269,0.49
125,553,3754,0.53
126,2450,10203,0.38
127,2450,16515,0.54
128,2107,16762,0.95
129,2107,7961,0.29
130,1077,18753,0.68
131,1077,8133,0.26
132,586,11631,0.49
133,586,1180,0.15
134,905,19363,0.39
135,905,4862,0.19
136,1439,18306,0.07
137,1439,14989,0.27
138,1103,1310,0.91
139,1103,7869,0.28
140,1798,3809,0.48
141,1798,3204,0.91
142,1197,18917,0.82
143,1197,988,0.85
144,426,3771,0.76
145,426,1535,0.57
146,1288,15088,0.99
147,1288,13685,0.56
148,495,1149,0.92
149,495,16900,0.1
150,685,11954,0.9
151,685,13873,0.75
152,2297,6935,0.39
153,2297,15150,0.96
154,2389,18053,0.6
155,2389,1149,0.92
156,1772,18866,0.77
157,1772,17682,0.89
158,2432,3662,0.89
159,2432,5962,0.26
160,1765,12983,0.59
161,1765,12157,0.86
162,2475,11871,0.88
163,2475,12430,0.09
164,321,7457,0.12
165,321,18084,0.39
166,307,1203,0.75
167,307,13728,0.01
168,2120,18554,0.31
169,2120,14230,0.07
170,816,7048,0.47
171,816,6506,0.17
172,1617,17096,0.43
173,1617,11023,0.88
174,2077,235,0.45
175,2077,5782,0.56
176,218,13526,0.91
177,218,13378,0.4
178,667,1320,0.14
179,667,7179,0.09
180,1381,8346,0.56
181,1381,15875,0.05
182,1147,9566,0.25
183,1147,6362,0.55
184,1556,9214,0.04
185,1556,11036,0.55
186,88,19957,0.7
187,88,3305,0.62
188,221,15665,0.92
189,221,16540,0.2
190,227,19980,0.09
191,227,4837,0.52
192,216,5368,0.81
193,216,4568,0.4
194,1220,1743,0.66
195,1220,15410,0.28
196,129,4515,0.4
197,129,7496,0.52
198,1591,13361,0.19
199,1591,1532,0.27
200,502,11921,0.41
201,502,9710,0.93
202,1459,14408,0.96
203,1459,14075,0.63
204,1503,18575,0.23
205,1503,9205,0.12
206,1412,13105,0.04
207,1412,1215,0.07
208,754,13263,0.6
209,754,3641,0.76
210,977,1867,0.28
211,977,3013,0.35
212,1551,12135,0.29
213,1551,15293,0.04
214,2159,8530,0.65
215,2159,11173,0.48
216,1723,3219,0.54
217,1723,16734,0.86
218,2032,1763,0.25
219,2032,15948,0.25
220,1587,2078,0.17
221,1587,12649,0.8
222,428,1482,0.43
223,428,16336,0.12
224,941,13067,0.19
225,941,15723,0.2
226,1507,6490,0.64
227,1507,6907,0.96
228,17,9811,0.62
229,17,1906,0.13
230,340,11241,0.59
231,340,12866,0.38
232,2371,14701,0.24
233,2371,3606,0.06
234,1978,11409,0.85
235,1978,11345,0.35
236,1021,344,0.45
237,1021,149,0.42
238,1289,3813,0.48
239,1289,19945,0.11
240,2021,5784,0.27
241,2021,13373,0.43
242,115,170,0.46
243,115,3030,0.88
244,114,6643,0.39
245,114,1651,0.79
246,186,12403,0.44
247,186,17448,0.63
248,1464,17587,0.81
249,1464,7364,0.28
250,1506,15511,0.37
251,1506,18948,1.0
252,1267,14203,0.57
253,1267,18033,0.17
254,1825,1763,0.25
255,1825,7450,0.88
256,1790,12335,0.4
257,1790,19775,0.04
258,1099,19417,0.45
259,1099,4036,0.58
260,1886,2210,0.33
261,1886,3787,0.16
262,1519,5803,0.36
263,1519,10906,0.39
264,1918,18471,0.38
265,1918,11874,0.13
266,864,14450,0.25
267,864,14260,0.5
268,2276,2346,0.25
269,2276,7352,0.33
270,2147,1730,0.79
271,2147,16455,0.17
272,2400,17824,0.05
273,2400,8655,0.52
274,343,9928,0.21
275,343,8375,0.11
276,1818,15474,0.15
277,1818,2590,0.87
278,631,16583,0.92
279,631,4170,0.88
280,745,5957,0.61
281,745,16679,0.4
282,1527,19826,0.39
283,1527,5832,0.99
284,1801,17678,0.15
285,1801,7819,1.02
286,1325,6997,0.93
287,1325,10392,0.19
288,1933,18391,0.23
289,1933,6132,0.7
290,2426,15827,0.94
291,2426,8476,0.22
292,660,19260,0.11
293,660,1613,0.63
