Timestamp,Reader,Paper,Score
0,699,9792,0.51
1,699,7164,0.87
2,1842,2385,0.19
3,1842,7034,0.03
4,3918,1730,0.99
5,3918,5366,0.64
6,2964,5810,0.53
7,2964,8302,0.22
8,425,2963,1.0
9,425,1685,0.58
10,1055,8800,0.85
11,1055,5241,0.93
12,2106,2877,0.24
13,2106,4052,0.07
14,875,5751,0.16
15,875,2844,0.7
16,3984,6771,0.35
17,3984,3138,0.7
18,494,4378,0.24
19,494,6002,0.54
20,291,7201,0.33
21,291,8784,0.33
22,3822,8923,0.1
23,3822,4850,0.19
24,212,2751,0.57
25,212,1795,0.64
26,2220,1703,0.83
27,2220,166,0.04
28,2209,9181,0.2
29,2209,9426,0.6
30,3396,9542,0.31
31,3396,8410,0.2
32,3586,4789,0.59
33,3586,6126,0.59
34,204,2532,0.14
35,204,2708,0.95
36,1321,8067,0.61
37,1321,4529,0.91
38,1455,1635,0.72
39,1455,7601,0.12
40,1901,1771,0.87
41,1901,3779,0.11
42,1040,4077,0.47
43,1040,2263,0.73
44,3035,2657,0.51
45,3035,7954,0.62
46,2850,6110,0.71
47,2850,845,0.99
48,3840,4039,1.0
49,3840,1771,0.87
50,3059,9245,0.98
51,3059,9005,0.9
52,1808,9396,0.87
53,1808,2498,0.92
54,1396,193,0.54
55,1396,842,0.98
56,3125,7099,0.74
57,3125,6444,0.96
58,715,4237,0.97
59,715,9529,0.48
60,735,793,0.94
61,735,1449,0.58
62,199,5919,0.1
63,199,9678,0.67
64,2322,6911,0.78
65,2322,7736,0.4
66,2713,2075,0.68
67,2713,5138,0.38
68,1983,6664,0.87
69,1983,4182,0.79
70,205,9702,0.75
71,205,6767,0.96
72,2721,2446,0.4
73,2721,2226,0.86
74,3752,6046,0.88
75,3752,898,0.66
76,1411,8699,0.22
77,1411,4452,0.28
78,706,9458,0.04
79,706,1620,0.31
80,2433,4190,0.93
81,2433,23,0.1
82,3798,5712,0.53
83,3798,7949,0.31
84,1344,4575,0.39
85,1344,5216,0.83
86,1147,8847,0.89
87,1147,3425,0.29
88,3537,9263,0.15
89,3537,143,0.23
90,233,7050,0.29
91,233,7,0.07
92,3154,8744,0.88
93,3154,4822,0.02
94,543,6313,0.42
95,543,9325,0.48
96,646,2723,0.5
97,646,7440,0.54
98,2308,6131,0.72
99,2308,2555,0.85
100,301,2386,0.92
101,301,8639,0.86
102,262,9688,0.2
103,262,4910,0.38
104,1882,4418,0.64
105,1882,6164,0.75
106,454,1540,0.13
107,454,6330,0.72
108,2733,6287,0.39
109,2733,1309,0.78
110,1964,1715,0.42
111,1964,6040,0.68
112,2092,4224,0.64
113,2092,9557,0.12
114,3655,1573,0.32
115,3655,5276,0.69
116,604,8625,0.83
117,604,561,0.16
118,3094,5,0.08
119,3094,68,0.85
120,2179,271,0.93
121,2179,4059,0.18
122,1939,6148,1.01
123,1939,882,0.43
124,470,7467,0.1
125,470,9989,0.14
126,2599,5723,0.61
127,2599,250,0.15
128,1079,2203,0.95
129,1079,7342,0.14
130,1579,5319,0.83
131,1579,2812,0.28
132,29,1709,0.34
133,29,9222,0.35
134,956,6643,0.09
135,956,316,0.12
136,2070,8538,0.13
137,2070,4914,0.96
138,507,1798,0.82
139,507,6434,0.32
140,417,4875,0.48
141,417,5346,0.27
142,921,5742,0.78
143,921,8823,0.85
144,3560,3894,0.17
145,3560,4209,0.53
146,1374,8494,0.62
147,1374,7807,0.44
148,2900,4120,0.09
149,2900,3947,0.08
150,546,1015,0.34
151,546,3380,0.32
152,3948,3047,0.25
153,3948,5469,0.27
154,3316,5637,0.48
155,3316,186,0.64
156,2128,9989,0.14
157,2128,7364,0.27
158,440,7340,0.01
159,440,8949,0.66
160,502,883,0.84
161,502,4286,0.24
162,1622,9242,0.04
163,1622,656,0.08
164,2015,1109,0.85
165,2015,8559,0.42
166,2666,7161,0.79
167,2666,207,0.38
168,408,5843,0.01
169,408,2386,0.92
170,3202,7541,0.9
171,3202,6025,0.51
172,862,9460,0.59
173,862,7510,0.63
174,1521,2800,0.32
175,1521,1169,0.72
176,1732,1072,0.4
177,1732,620,0.91
178,2480,1094,0.05
179,2480,9179,0.53
180,1069,3343,0.96
181,1069,7962,0.36
182,922,5322,0.68
183,922,7990,0.65
184,3555,1704,0.36
185,3555,7837,0.35
186,1111,2412,0.98
187,1111,9509,0.18
188,1283,1508,0.35
189,1283,3779,0.11
190,1194,6192,0.28
191,1194,1948,0.14
192,1976,1150,0.55
193,1976,5135,0.8
194,339,9595,0.46
195,339,9878,0.49
196,2556,9990,0.92
197,2556,3694,0.54
198,1852,1425,0.93
199,1852,792,0.26
200,2689,362,0.75
201,2689,4958,0.25
202,41,3261,0.34
203,41,8116,0.35
204,2450,9196,0.1
205,2450,7311,0.75
206,2536,1523,0.74
207,2536,2221,0.62
208,334,9899,0.06
209,334,7624,0.59
210,2963,1306,0.31
