Timestamp,Reader,Paper,Score,Reader-Label
0,698,965,0.88,R#698
1,559,486,0.46,R#559
2,924,33,0.55,R#924
3,156,83,0.01,R#156
4,606,893,0.86,R#606
5,342,945,0.51,R#342
6,38,11,0.6,R#38
7,313,100,0.52,R#313
8,174,171,0.41,R#174
9,123,149,0.36,R#123
10,834,69,0.67,R#834
11,367,946,0.95,R#367
12,913,112,0.87,R#913
13,701,91,1.0,R#701
14,165,479,0.98,R#165
15,367,897,0.66,R#367
16,529,842,0.29,R#529
17,454,636,0.69,R#454
18,174,564,0.28,R#174
19,598,404,0.46,R#598
20,641,664,0.15,R#641
21,307,569,0.89,R#307
22,856,939,0.56,R#856
23,941,936,0.75,R#941
24,239,166,0.46,R#239
25,996,945,0.27,R#996
26,85,301,0.39,R#85
27,352,427,0.35,R#352
28,342,911,0.48,R#342
29,697,577,0.31,R#697
30,794,415,0.01,R#794
31,296,836,0.45,R#296
32,1015,539,0.98,R#1015
33,482,57,0.07,R#482
34,296,808,0.75,R#296
35,754,690,0.78,R#754
36,907,709,0.29,R#907
37,907,332,0.09,R#907
38,785,502,0.63,R#785
39,658,353,0.8,R#658
40,489,145,0.47,R#489
41,296,756,0.69,R#296
42,903,424,0.35,R#903
43,760,1017,0.58,R#760
44,362,216,0.38,R#362
45,482,997,0.76,R#482
46,698,954,0.68,R#698
47,308,815,0.96,R#308
48,658,713,0.76,R#658
49,155,463,0.62,R#155
50,964,209,0.37,R#964
51,924,965,0.91,R#924
52,913,1025,0.43,R#913
53,244,769,0.49,R#244
54,941,847,0.42,R#941
55,352,978,0.74,R#352
56,125,664,0.24,R#125
57,368,480,0.47,R#368
58,883,324,0.51,R#883
59,630,944,0.64,R#630
60,395,233,0.19,R#395
61,913,446,0.39,R#913
62,239,650,0.63,R#239
63,717,936,0.26,R#717
64,262,1006,0.41,R#262
65,38,665,0.45,R#38
66,234,930,0.64,R#234
67,423,1020,0.3,R#423
68,235,910,0.56,R#235
69,830,1024,0.78,R#830
70,38,803,0.46,R#38
71,792,311,0.69,R#792
72,529,428,0.49,R#529
73,944,926,0.41,R#944
74,969,436,0.62,R#969
75,860,664,0.61,R#860
76,433,942,0.91,R#433
77,38,781,0.46,R#38
78,832,491,0.91,R#832
79,140,735,0.37,R#140
80,934,881,0.51,R#934
81,658,768,0.58,R#658
82,671,475,0.38,R#671
83,686,976,0.29,R#686
84,935,642,0.99,R#935
85,977,662,0.07,R#977
86,896,145,0.45,R#896
87,125,132,0.62,R#125
88,38,903,0.49,R#38
89,803,497,0.61,R#803
90,178,319,0.34,R#178
91,907,329,0.82,R#907
92,60,197,0.19,R#60
93,38,528,0.4,R#38
94,322,317,0.36,R#322
95,366,922,0.53,R#366
96,963,471,0.46,R#963
97,367,392,0.38,R#367
98,423,539,0.95,R#423
99,313,940,0.74,R#313
100,584,966,1.0,R#584
101,80,341,0.29,R#80
102,712,888,0.37,R#712
103,125,671,0.31,R#125
104,140,102,0.48,R#140
105,19,818,0.57,R#19
106,514,563,0.47,R#514
107,754,241,0.36,R#754
108,725,553,1.0,R#725
109,844,971,0.92,R#844
110,415,728,0.07,R#415
111,697,395,0.24,R#697
112,165,966,1.0,R#165
113,754,665,0.59,R#754
114,751,392,0.28,R#751
115,629,852,0.55,R#629
116,233,736,0.19,R#233
117,293,246,0.64,R#293
118,584,953,0.68,R#584
119,801,987,0.42,R#801
120,38,686,0.8,R#38
121,534,671,0.33,R#534
122,283,549,0.5,R#283
123,498,898,0.74,R#498
124,433,1026,1.0,R#433
125,189,881,0.32,R#189
126,1013,769,0.49,R#1013
127,843,256,0.39,R#843
128,165,448,0.67,R#165
129,982,948,0.12,R#982
130,435,176,0.86,R#435
131,72,176,0.08,R#72
132,630,657,0.24,R#630
133,1013,94,0.7,R#1013
134,686,849,0.41,R#686
135,686,1026,0.96,R#686
136,658,280,0.79,R#658
137,717,236,0.2,R#717
138,342,258,0.61,R#342
139,650,132,0.64,R#650
140,156,24,0.81,R#156
141,792,536,0.99,R#792
142,85,463,0.29,R#85
143,584,26,0.19,R#584
144,357,127,0.99,R#357
145,788,653,0.49,R#788
146,650,911,0.29,R#650
147,834,898,0.62,R#834
148,85,165,0.7,R#85
149,423,436,0.95,R#423
150,697,536,0.98,R#697
151,433,766,0.28,R#433
152,140,404,0.24,R#140
153,38,907,0.3,R#38
154,907,440,0.62,R#907
155,844,311,0.03,R#844
156,803,1000,0.9,R#803
157,342,966,0.97,R#342
158,701,670,0.99,R#701
159,320,273,0.41,R#320
160,540,395,0.96,R#540
161,1013,171,0.48,R#1013
162,376,198,0.45,R#376
163,598,954,0.04,R#598
164,276,21,0.42,R#276
165,934,300,0.07,R#934
166,304,144,0.04,R#304
167,369,596,0.3,R#369
168,262,654,0.39,R#262
169,165,483,0.86,R#165
170,86,12,0.03,R#86
171,174,206,0.54,R#174
172,701,217,0.02,R#701
173,834,361,1.0,R#834
174,972,189,0.11,R#972
175,629,78,0.78,R#629
176,747,570,0.42,R#747
177,233,146,0.51,R#233
178,415,567,1.0,R#415
179,369,190,0.41,R#369
180,369,832,0.85,R#369
181,362,847,0.4,R#362
182,85,847,0.93,R#85
183,276,439,0.46,R#276
184,754,225,0.91,R#754
185,86,724,0.54,R#86
186,357,451,0.43,R#357
187,465,702,0.89,R#465
188,1013,367,0.58,R#1013
189,563,205,0.4,R#563
190,244,121,0.27,R#244
191,697,818,0.48,R#697
192,155,176,0.51,R#155
193,451,788,0.71,R#451
194,362,285,0.64,R#362
195,276,345,0.01,R#276
196,244,53,0.99,R#244
197,489,289,0.89,R#489
198,514,487,0.58,R#514
199,60,754,0.5,R#60
200,165,889,0.38,R#165
201,367,905,0.91,R#367
202,85,905,0.33,R#85
203,847,870,0.87,R#847
204,342,617,0.11,R#342
205,698,49,0.28,R#698
206,454,95,0.01,R#454
207,313,725,0.53,R#313
208,490,932,0.37,R#490
209,490,252,0.99,R#490
210,420,381,0.97,R#420
211,465,145,0.66,R#465
212,234,448,0.55,R#234
213,342,840,0.47,R#342
214,540,498,0.08,R#540
215,1015,68,0.33,R#1015
216,584,765,0.42,R#584
217,25,908,0.74,R#25
218,896,34,0.67,R#896
219,457,875,0.01,R#457
220,794,979,0.65,R#794
221,753,273,0.71,R#753
222,368,963,0.01,R#368
223,1013,81,0.68,R#1013
224,531,873,0.52,R#531
225,935,867,0.28,R#935
226,156,439,0.41,R#156
227,963,84,0.41,R#963
228,165,683,0.42,R#165
229,368,884,0.27,R#368
230,262,739,0.61,R#262
231,60,68,0.53,R#60
232,342,185,0.12,R#342
233,39,490,0.81,R#39
234,826,869,0.14,R#826
235,658,453,0.49,R#658
236,629,750,0.09,R#629
237,313,779,0.7,R#313
238,451,27,0.33,R#451
239,415,126,0.04,R#415
240,352,330,0.84,R#352
241,367,135,0.71,R#367
242,468,1014,0.47,R#468
243,38,292,0.19,R#38
244,519,909,0.85,R#519
245,725,124,0.61,R#725
246,747,713,0.75,R#747
247,373,918,0.42,R#373
248,461,67,0.94,R#461
249,498,346,0.18,R#498
250,656,892,0.39,R#656
251,39,227,0.53,R#39
252,747,105,0.02,R#747
253,725,224,0.54,R#725
254,686,564,0.4,R#686
255,307,148,0.12,R#307
256,907,553,0.87,R#907
257,308,24,0.93,R#308
258,801,900,0.48,R#801
259,156,974,0.44,R#156
260,717,247,0.97,R#717
261,765,427,0.44,R#765
262,839,713,0.91,R#839
263,235,139,0.25,R#235
264,490,249,0.93,R#490
265,140,227,0.76,R#140
266,658,289,0.17,R#658
267,712,801,0.38,R#712
268,913,141,1.0,R#913
269,366,778,0.99,R#366
270,250,888,0.8,R#250
271,313,221,0.83,R#313
272,490,275,0.42,R#490
273,686,79,0.44,R#686
274,834,105,0.11,R#834
275,342,985,0.11,R#342
276,872,923,0.9,R#872
277,38,1009,0.54,R#38
278,415,979,0.72,R#415
279,760,717,0.63,R#760
280,844,360,0.82,R#844
281,344,294,0.68,R#344
282,60,331,0.34,R#60
283,907,392,0.25,R#907
284,753,664,0.36,R#753
285,924,629,0.99,R#924
286,80,826,0.24,R#80
287,342,688,0.68,R#342
288,725,83,0.27,R#725
289,759,817,0.83,R#759
290,729,921,0.61,R#729
291,563,431,0.27,R#563
292,707,337,0.59,R#707
293,234,811,0.05,R#234
294,753,634,0.01,R#753
295,237,67,0.94,R#237
296,698,940,1.0,R#698
297,140,965,0.68,R#140
298,342,773,0.18,R#342
299,753,349,0.13,R#753
300,313,979,0.78,R#313
301,830,840,0.31,R#830
302,38,704,0.52,R#38
303,896,342,0.36,R#896
304,856,938,0.44,R#856
305,38,979,0.71,R#38
306,686,970,0.01,R#686
307,377,224,0.48,R#377
308,913,173,0.86,R#913
309,296,461,0.97,R#296
310,65,443,0.18,R#65
311,643,83,0.31,R#643
312,244,97,0.98,R#244
313,38,914,0.13,R#38
314,38,768,0.99,R#38
315,754,765,0.27,R#754
316,698,77,0.23,R#698
317,524,602,0.78,R#524
318,377,664,0.31,R#377
319,320,996,0.69,R#320
320,36,409,0.55,R#36
321,643,713,0.96,R#643
322,953,912,0.66,R#953
323,641,211,0.99,R#641
324,726,747,0.38,R#726
325,765,606,0.29,R#765
326,747,903,0.4,R#747
327,467,737,0.81,R#467
328,435,85,0.82,R#435
329,151,264,0.48,R#151
330,359,886,0.94,R#359
331,38,459,0.79,R#38
332,531,664,0.56,R#531
333,725,974,0.3,R#725
334,760,214,0.5,R#760
335,624,140,0.83,R#624
336,624,445,0.34,R#624
337,725,764,0.31,R#725
338,913,24,0.93,R#913
339,423,537,0.02,R#423
340,352,731,0.19,R#352
341,963,520,0.08,R#963
342,125,41,0.98,R#125
343,308,79,0.55,R#308
344,765,355,0.55,R#765
345,792,392,0.26,R#792
346,308,81,0.71,R#308
347,367,443,0.12,R#367
