Timestamp,Reader,Paper,Score,Reader-Label
0,352,336,0.3,R#352
1,395,93,0.29,R#395
2,801,216,0.31,R#801
3,38,380,0.97,R#38
4,38,571,0.07,R#38
5,435,332,0.04,R#435
6,540,216,0.24,R#540
7,717,962,0.96,R#717
8,498,626,0.32,R#498
9,698,141,1.0,R#698
10,342,498,0.42,R#342
11,465,702,0.89,R#465
12,903,578,0.18,R#903
13,283,305,0.45,R#283
14,883,56,0.86,R#883
15,156,929,0.28,R#156
16,924,905,0.74,R#924
17,80,1028,0.46,R#80
18,344,478,0.3,R#344
19,924,395,0.11,R#924
20,354,708,0.08,R#354
21,60,555,0.79,R#60
22,376,652,0.76,R#376
23,165,602,0.81,R#165
24,151,764,0.23,R#151
25,369,190,0.41,R#369
26,598,892,0.71,R#598
27,354,396,0.92,R#354
28,360,682,0.29,R#360
29,415,202,0.74,R#415
30,165,141,0.69,R#165
31,920,112,0.58,R#920
32,72,33,0.57,R#72
33,883,225,0.96,R#883
34,451,276,0.71,R#451
35,751,336,0.55,R#751
36,377,539,0.79,R#377
37,801,602,0.64,R#801
38,629,149,0.25,R#629
39,138,202,0.78,R#138
40,354,858,0.11,R#354
41,239,918,0.48,R#239
42,563,112,0.81,R#563
43,629,468,0.13,R#629
44,435,191,0.01,R#435
45,843,107,0.21,R#843
46,584,182,0.1,R#584
47,896,994,0.54,R#896
48,67,342,0.49,R#67
49,872,3,0.7,R#872
50,977,405,0.06,R#977
51,165,1014,0.84,R#165
52,165,755,0.58,R#165
53,244,91,0.96,R#244
54,913,970,0.03,R#913
55,38,625,0.91,R#38
56,941,978,0.97,R#941
57,433,856,0.33,R#433
58,233,704,0.54,R#233
59,514,809,0.54,R#514
60,129,223,0.73,R#129
61,25,931,0.95,R#25
62,629,638,0.63,R#629
63,856,798,0.82,R#856
64,896,664,0.21,R#896
65,367,713,0.92,R#367
66,467,1000,0.12,R#467
67,726,595,0.03,R#726
68,972,687,0.98,R#972
69,524,216,0.53,R#524
70,531,719,0.71,R#531
71,794,273,0.88,R#794
72,720,31,0.45,R#720
73,803,307,0.66,R#803
74,352,218,0.78,R#352
75,376,166,0.54,R#376
76,598,453,0.27,R#598
77,656,94,0.66,R#656
78,697,159,0.51,R#697
79,123,425,0.63,R#123
80,465,1003,0.65,R#465
81,60,264,0.4,R#60
82,754,453,0.6,R#754
83,963,136,0.42,R#963
84,726,704,0.46,R#726
85,60,978,0.87,R#60
86,1015,77,0.19,R#1015
87,138,976,0.21,R#138
88,38,107,0.24,R#38
89,686,595,0.17,R#686
90,65,703,0.87,R#65
91,504,206,0.92,R#504
92,826,29,0.03,R#826
93,847,725,0.83,R#847
94,963,998,0.5,R#963
95,907,277,0.65,R#907
96,446,980,0.55,R#446
97,60,440,0.36,R#60
98,658,56,0.45,R#658
99,944,58,0.74,R#944
100,794,704,0.72,R#794
101,839,754,0.51,R#839
102,883,680,0.02,R#883
103,233,33,0.64,R#233
104,38,918,0.76,R#38
105,354,539,0.78,R#354
106,368,719,1.0,R#368
107,17,276,0.72,R#17
108,367,171,0.58,R#367
109,1015,929,0.35,R#1015
110,465,34,0.66,R#465
111,60,194,0.59,R#60
112,416,232,0.75,R#416
113,114,34,0.01,R#114
114,85,112,0.17,R#85
115,151,155,0.03,R#151
116,498,360,0.09,R#498
117,468,105,0.19,R#468
118,686,180,0.83,R#686
119,920,191,0.07,R#920
120,753,780,0.77,R#753
121,834,908,0.32,R#834
122,435,905,0.79,R#435
123,872,5,0.98,R#872
124,367,749,0.14,R#367
125,963,27,0.52,R#963
126,38,780,0.86,R#38
127,606,123,0.48,R#606
128,559,991,0.57,R#559
129,529,918,0.51,R#529
130,155,250,0.41,R#155
131,641,920,0.31,R#641
132,584,519,0.53,R#584
133,313,440,0.4,R#313
134,948,18,0.45,R#948
135,182,820,0.8,R#182
136,983,474,0.64,R#983
137,561,664,0.58,R#561
138,935,642,0.99,R#935
139,924,731,0.04,R#924
140,913,309,0.58,R#913
141,697,311,0.97,R#697
142,920,405,0.22,R#920
143,25,105,0.47,R#25
144,832,1018,0.24,R#832
145,666,250,0.16,R#666
146,293,971,0.89,R#293
147,944,17,0.48,R#944
148,524,77,0.19,R#524
149,368,899,0.95,R#368
150,753,285,0.34,R#753
151,504,431,0.21,R#504
152,759,732,0.46,R#759
153,1013,259,0.29,R#1013
154,38,216,0.94,R#38
155,165,728,0.01,R#165
156,751,713,0.74,R#751
157,792,392,0.26,R#792
158,788,379,0.31,R#788
159,342,576,0.1,R#342
160,239,807,0.73,R#239
161,367,663,0.49,R#367
162,563,924,0.55,R#563
163,883,415,0.2,R#883
164,996,1017,0.56,R#996
165,717,629,0.72,R#717
166,376,200,0.5,R#376
167,907,490,0.52,R#907
168,125,214,0.42,R#125
169,433,374,0.14,R#433
170,342,440,0.64,R#342
171,529,435,0.8,R#529
172,753,634,0.01,R#753
173,977,408,0.1,R#977
174,451,763,0.08,R#451
175,38,776,0.07,R#38
176,454,717,0.44,R#454
177,629,452,0.67,R#629
178,531,84,0.35,R#531
179,352,878,0.54,R#352
180,415,530,0.98,R#415
181,38,132,0.73,R#38
182,455,524,0.59,R#455
183,643,530,0.95,R#643
184,61,342,0.21,R#61
185,751,143,0.97,R#751
186,996,930,0.55,R#996
187,85,81,0.07,R#85
188,856,985,0.06,R#856
189,320,905,0.55,R#320
190,239,737,0.12,R#239
191,85,758,0.35,R#85
192,174,113,0.12,R#174
193,873,788,0.57,R#873
194,540,119,0.27,R#540
195,308,554,0.41,R#308
196,178,787,0.28,R#178
197,420,960,0.03,R#420
198,85,273,0.4,R#85
199,376,136,0.78,R#376
200,953,282,0.39,R#953
201,296,16,0.61,R#296
202,794,449,0.95,R#794
203,420,164,0.73,R#420
204,641,47,0.41,R#641
205,707,587,0.27,R#707
206,913,105,0.3,R#913
207,1015,49,0.37,R#1015
208,924,696,0.82,R#924
209,234,688,0.64,R#234
210,843,963,0.39,R#843
211,362,171,0.5,R#362
212,86,475,0.57,R#86
213,707,391,0.05,R#707
214,953,926,0.18,R#953
215,86,34,0.58,R#86
216,451,420,0.61,R#451
217,686,133,0.47,R#686
218,844,1,1.0,R#844
219,697,440,0.58,R#697
220,276,749,0.54,R#276
221,1013,384,0.07,R#1013
222,920,339,0.23,R#920
223,707,325,0.58,R#707
224,524,606,0.14,R#524
225,85,8,0.55,R#85
226,510,343,0.55,R#510
227,233,312,0.39,R#233
228,567,373,0.4,R#567
229,367,175,0.19,R#367
230,598,133,0.57,R#598
231,313,725,0.53,R#313
232,598,415,0.01,R#598
233,830,276,0.73,R#830
234,151,801,0.62,R#151
235,165,671,0.37,R#165
236,524,173,0.53,R#524
237,85,754,0.58,R#85
238,129,1011,0.56,R#129
239,717,91,0.04,R#717
240,451,956,0.16,R#451
241,977,659,0.98,R#977
242,60,2,0.4,R#60
243,457,101,0.02,R#457
244,913,194,0.7,R#913
245,304,371,0.82,R#304
246,712,976,0.48,R#712
247,151,686,0.78,R#151
248,540,897,0.74,R#540
249,38,786,0.35,R#38
250,165,135,0.68,R#165
251,60,690,1.0,R#60
252,729,913,0.55,R#729
253,38,688,0.11,R#38
254,930,821,0.19,R#930
255,482,682,0.09,R#482
256,435,116,0.29,R#435
257,342,346,0.32,R#342
258,307,66,0.87,R#307
259,237,679,0.16,R#237
260,36,421,0.06,R#36
261,322,712,0.25,R#322
262,155,213,0.94,R#155
263,369,288,0.43,R#369
264,996,1033,0.32,R#996
265,362,216,0.38,R#362
266,624,616,0.47,R#624
267,629,569,0.79,R#629
268,151,800,0.01,R#151
269,86,751,0.51,R#86
270,362,780,0.86,R#362
271,63,42,0.49,R#63
272,658,85,0.53,R#658
273,531,573,0.67,R#531
274,785,874,0.34,R#785
275,792,88,0.94,R#792
276,165,745,0.48,R#165
277,666,112,0.26,R#666
278,38,345,0.96,R#38
279,920,245,0.89,R#920
280,86,613,0.86,R#86
281,983,21,0.55,R#983
282,498,80,0.26,R#498
283,342,903,0.4,R#342
284,924,462,0.66,R#924
285,38,196,0.84,R#38
286,598,443,0.03,R#598
287,920,91,0.57,R#920
288,420,887,0.26,R#420
289,1013,800,0.08,R#1013
290,844,590,0.56,R#844
291,86,994,0.45,R#86
292,38,573,0.76,R#38
293,524,116,0.84,R#524
294,1031,865,0.17,R#1031
295,38,700,0.95,R#38
296,38,45,0.48,R#38
297,465,888,0.19,R#465
298,650,388,0.89,R#650
299,598,85,0.89,R#598
300,309,683,0.39,R#309
301,729,973,0.94,R#729
302,38,866,0.32,R#38
303,237,548,0.98,R#237
304,415,339,0.4,R#415
305,189,972,1.0,R#189
306,114,491,0.88,R#114
307,792,898,0.01,R#792
308,293,892,0.45,R#293
309,765,544,0.48,R#765
310,883,34,0.74,R#883
311,276,801,0.69,R#276
312,250,1028,0.73,R#250
313,244,1009,0.03,R#244
314,433,43,0.98,R#433
315,38,110,0.34,R#38
316,25,123,0.52,R#25
317,847,117,1.0,R#847
318,368,547,0.34,R#368
319,165,40,0.17,R#165
320,847,931,0.97,R#847
321,125,105,0.47,R#125
322,760,626,0.62,R#760
323,920,996,0.55,R#920
324,747,103,0.77,R#747
325,367,422,0.02,R#367
326,935,539,0.84,R#935
327,235,991,0.79,R#235
328,140,52,0.25,R#140
329,524,332,0.02,R#524
330,433,390,0.26,R#433
331,969,664,0.4,R#969
332,140,755,0.34,R#140
333,720,1006,0.27,R#720
334,156,758,0.18,R#156
