Timestamp,Reader,Paper,Score,Reader-Label
0,872,337,0.52,R#872
1,725,374,0.03,R#725
2,465,190,0.28,R#465
3,686,443,0.43,R#686
4,376,74,0.43,R#376
5,729,120,0.74,R#729
6,467,833,0.23,R#467
7,156,736,0.43,R#156
8,38,91,0.99,R#38
9,656,141,0.46,R#656
10,598,662,0.02,R#598
11,416,390,0.97,R#416
12,519,162,0.81,R#519
13,658,523,0.87,R#658
14,435,135,0.62,R#435
15,641,414,0.42,R#641
16,883,264,0.5,R#883
17,729,932,0.8,R#729
18,433,722,0.95,R#433
19,504,989,0.03,R#504
20,953,170,0.78,R#953
21,658,929,0.38,R#658
22,641,305,0.53,R#641
23,726,237,0.78,R#726
24,697,9,0.44,R#697
25,534,539,0.71,R#534
26,658,536,0.87,R#658
27,725,431,0.3,R#725
28,86,1003,0.72,R#86
29,156,408,0.17,R#156
30,666,800,0.69,R#666
31,788,744,0.61,R#788
32,658,289,0.17,R#658
33,531,511,0.98,R#531
34,996,75,0.34,R#996
35,451,63,0.73,R#451
36,839,392,0.28,R#839
37,726,182,0.25,R#726
38,826,497,0.47,R#826
39,369,313,0.44,R#369
40,165,301,0.53,R#165
41,38,818,0.55,R#38
42,826,166,0.5,R#826
43,114,75,0.6,R#114
44,262,322,0.33,R#262
45,598,91,0.05,R#598
46,983,124,0.45,R#983
47,941,948,0.2,R#941
48,801,570,0.41,R#801
49,490,619,0.54,R#490
50,972,321,0.86,R#972
51,39,331,0.18,R#39
52,643,749,0.3,R#643
53,151,314,0.26,R#151
54,85,52,0.71,R#85
55,239,883,0.42,R#239
56,309,856,0.64,R#309
57,873,27,0.24,R#873
58,39,382,0.99,R#39
59,489,892,0.45,R#489
60,359,248,0.2,R#359
61,165,316,0.27,R#165
62,362,847,0.4,R#362
63,629,1010,0.82,R#629
64,129,1014,0.68,R#129
65,461,661,0.37,R#461
66,467,865,0.16,R#467
67,856,954,1.0,R#856
68,435,191,0.01,R#435
69,963,471,0.46,R#963
70,656,892,0.39,R#656
71,367,564,0.4,R#367
72,61,804,0.97,R#61
73,563,602,0.51,R#563
74,39,888,0.71,R#39
75,504,479,0.02,R#504
76,182,956,0.15,R#182
77,123,319,0.13,R#123
78,826,998,0.5,R#826
79,534,137,0.19,R#534
80,686,815,0.86,R#686
81,67,160,0.09,R#67
82,420,466,0.95,R#420
83,342,725,0.73,R#342
84,792,96,0.75,R#792
85,697,846,0.39,R#697
86,1015,792,0.98,R#1015
87,38,476,0.85,R#38
88,666,395,0.37,R#666
89,701,213,0.81,R#701
90,883,962,0.81,R#883
91,643,800,0.51,R#643
92,964,28,0.17,R#964
93,983,704,0.24,R#983
94,435,150,0.14,R#435
95,342,63,0.96,R#342
96,698,979,0.76,R#698
97,129,930,0.55,R#129
98,1013,405,0.21,R#1013
99,85,1007,0.37,R#85
100,982,33,0.57,R#982
101,873,541,0.81,R#873
102,883,479,0.81,R#883
103,834,784,0.91,R#834
104,697,331,0.22,R#697
105,165,387,0.57,R#165
106,944,107,0.19,R#944
107,435,504,0.57,R#435
108,658,576,0.01,R#658
109,189,315,0.49,R#189
110,36,200,0.72,R#36
111,1013,780,0.97,R#1013
112,896,623,0.98,R#896
113,415,962,0.82,R#415
114,584,550,0.68,R#584
115,658,604,0.35,R#658
116,785,591,0.14,R#785
117,433,888,0.29,R#433
118,504,173,0.56,R#504
119,844,40,0.15,R#844
120,63,625,0.19,R#63
121,584,530,1.0,R#584
122,367,141,0.26,R#367
123,658,1031,0.84,R#658
124,753,94,0.41,R#753
125,563,236,0.4,R#563
126,342,674,0.97,R#342
127,367,945,0.32,R#367
128,725,416,0.55,R#725
129,72,693,0.8,R#72
130,125,95,0.18,R#125
131,304,961,0.92,R#304
132,359,417,0.22,R#359
133,759,341,0.99,R#759
134,786,271,0.53,R#786
135,847,15,0.52,R#847
136,362,629,0.82,R#362
137,666,44,0.3,R#666
138,983,736,0.38,R#983
139,38,83,0.05,R#38
140,584,216,0.89,R#584
141,643,359,0.71,R#643
142,559,122,0.75,R#559
143,423,28,0.01,R#423
144,751,648,0.37,R#751
145,759,442,0.37,R#759
146,467,617,0.07,R#467
147,1031,1013,0.31,R#1031
148,830,122,0.79,R#830
149,686,870,0.33,R#686
150,563,1014,0.63,R#563
151,977,943,0.12,R#977
152,534,784,0.97,R#534
153,759,161,0.39,R#759
154,342,684,0.7,R#342
155,540,769,0.6,R#540
156,983,800,0.71,R#983
157,643,989,0.37,R#643
158,232,909,0.31,R#232
159,304,967,0.62,R#304
160,751,413,0.82,R#751
161,239,28,0.21,R#239
162,598,953,0.78,R#598
163,563,415,0.05,R#563
164,114,971,0.35,R#114
165,38,763,0.74,R#38
166,754,34,0.46,R#754
167,584,56,0.01,R#584
168,924,53,0.7,R#924
169,977,247,0.81,R#977
170,38,165,0.6,R#38
171,420,887,0.26,R#420
172,1031,456,0.3,R#1031
173,239,287,0.01,R#239
174,366,493,0.08,R#366
175,935,120,0.42,R#935
176,362,413,0.39,R#362
177,151,754,0.48,R#151
178,903,391,0.46,R#903
179,482,587,0.81,R#482
180,352,33,0.62,R#352
181,498,1032,0.98,R#498
182,347,698,0.33,R#347
183,435,13,0.73,R#435
184,80,1024,0.87,R#80
185,803,521,0.34,R#803
186,357,1001,0.65,R#357
187,320,704,0.45,R#320
188,415,105,0.11,R#415
189,446,654,0.23,R#446
190,920,309,0.23,R#920
191,786,483,0.57,R#786
192,751,754,0.51,R#751
193,707,587,0.27,R#707
194,934,640,0.51,R#934
195,701,656,0.01,R#701
196,38,404,0.01,R#38
197,138,133,0.62,R#138
198,839,954,0.99,R#839
199,233,1031,0.87,R#233
200,567,716,0.42,R#567
201,1013,846,0.24,R#1013
202,826,198,0.69,R#826
203,85,49,0.54,R#85
204,433,116,0.71,R#433
205,129,590,0.33,R#129
206,354,930,0.45,R#354
207,125,1033,0.22,R#125
208,423,959,0.59,R#423
209,726,962,0.76,R#726
210,924,769,0.44,R#924
211,165,558,0.59,R#165
212,794,431,0.39,R#794
213,308,749,0.28,R#308
214,969,806,0.99,R#969
215,965,512,0.49,R#965
216,584,44,0.42,R#584
217,656,492,0.26,R#656
218,80,930,0.62,R#80
219,504,931,0.9,R#504
220,529,297,0.78,R#529
221,359,997,0.49,R#359
222,178,371,0.87,R#178
223,283,723,0.59,R#283
224,151,555,0.46,R#151
225,86,222,0.46,R#86
226,416,105,0.34,R#416
227,342,13,0.59,R#342
228,65,970,0.4,R#65
229,342,519,0.54,R#342
230,174,908,0.19,R#174
231,598,567,0.03,R#598
232,794,413,0.9,R#794
233,433,258,0.48,R#433
234,347,982,0.5,R#347
235,707,58,0.09,R#707
236,563,259,0.31,R#563
237,38,279,0.67,R#38
238,293,240,0.12,R#293
239,85,91,0.77,R#85
240,534,981,0.74,R#534
241,930,470,0.6,R#930
242,656,273,0.53,R#656
243,598,703,0.96,R#598
244,666,77,0.21,R#666
245,531,963,0.48,R#531
246,156,112,0.69,R#156
247,786,276,0.24,R#786
248,80,510,0.87,R#80
249,85,755,0.45,R#85
250,826,584,0.61,R#826
251,468,173,0.36,R#468
252,235,585,0.45,R#235
253,977,314,0.44,R#977
254,666,924,0.5,R#666
255,189,161,0.48,R#189
256,232,93,0.44,R#232
257,307,651,0.2,R#307
258,313,754,0.78,R#313
259,567,208,1.0,R#567
