Timestamp,Reader,Paper,Score,Reader-Label
0,701,943,0.46,R#701
1,313,239,0.94,R#313
2,19,1032,0.02,R#19
3,698,404,0.31,R#698
4,753,359,0.78,R#753
5,352,554,0.49,R#352
6,540,133,0.32,R#540
7,482,912,0.56,R#482
8,847,429,0.83,R#847
9,924,979,0.52,R#924
10,598,889,0.43,R#598
11,368,38,0.75,R#368
12,717,462,0.8,R#717
13,913,670,0.93,R#913
14,765,1025,0.05,R#765
15,38,367,0.72,R#38
16,504,663,0.79,R#504
17,650,675,1.0,R#650
18,934,626,0.46,R#934
19,948,361,1.0,R#948
20,67,122,0.12,R#67
21,934,105,0.34,R#934
22,830,114,0.59,R#830
23,352,225,0.81,R#352
24,352,8,0.58,R#352
25,465,818,0.77,R#465
26,726,9,0.66,R#726
27,38,478,0.43,R#38
28,72,449,0.97,R#72
29,250,828,0.98,R#250
30,953,337,0.39,R#953
31,856,897,0.71,R#856
32,701,171,0.5,R#701
33,643,339,0.7,R#643
34,465,223,0.66,R#465
35,234,930,0.64,R#234
36,847,116,0.45,R#847
37,276,273,0.31,R#276
38,753,9,0.73,R#753
39,712,207,0.93,R#712
40,38,312,0.58,R#38
41,786,664,0.44,R#786
42,25,604,0.48,R#25
43,72,194,0.67,R#72
44,788,837,0.01,R#788
45,630,711,0.75,R#630
46,60,889,0.38,R#60
47,433,165,0.58,R#433
48,39,264,0.45,R#39
49,913,240,0.02,R#913
50,156,258,0.42,R#156
51,697,124,0.31,R#697
52,643,462,0.8,R#643
53,896,485,0.47,R#896
54,25,888,0.72,R#25
55,729,778,0.97,R#729
56,60,173,0.73,R#60
57,468,985,0.06,R#468
58,342,696,0.95,R#342
59,941,217,0.12,R#941
60,38,180,0.59,R#38
61,377,766,0.49,R#377
62,309,210,0.77,R#309
63,563,13,0.76,R#563
64,377,983,0.99,R#377
65,276,940,0.77,R#276
66,717,134,0.14,R#717
67,63,571,0.99,R#63
68,913,614,0.47,R#913
69,794,903,0.41,R#794
70,913,870,0.16,R#913
71,1031,28,0.41,R#1031
72,61,160,0.02,R#61
73,729,270,0.48,R#729
74,896,647,0.44,R#896
75,250,168,0.4,R#250
76,123,723,0.28,R#123
77,72,462,0.84,R#72
78,658,847,0.3,R#658
79,342,670,0.74,R#342
80,342,800,0.09,R#342
81,913,390,0.32,R#913
82,156,408,0.17,R#156
83,712,523,0.81,R#712
84,643,134,0.31,R#643
85,903,186,0.84,R#903
86,747,405,0.04,R#747
87,944,907,0.15,R#944
88,693,494,0.64,R#693
89,924,146,0.21,R#924
90,138,970,0.08,R#138
91,643,942,0.88,R#643
92,362,349,0.05,R#362
93,342,411,0.83,R#342
94,701,405,0.06,R#701
95,140,336,0.63,R#140
96,155,567,0.55,R#155
97,320,33,0.49,R#320
98,307,549,0.5,R#307
99,367,962,0.93,R#367
100,965,1024,0.77,R#965
101,138,1009,0.02,R#138
102,934,54,0.87,R#934
103,25,108,0.67,R#25
104,19,580,0.31,R#19
105,313,648,0.03,R#313
106,924,1014,0.6,R#924
107,262,333,0.02,R#262
108,63,691,0.95,R#63
109,165,363,0.59,R#165
110,129,4,0.88,R#129
111,792,685,0.4,R#792
112,760,1028,0.63,R#760
113,907,940,0.95,R#907
114,435,7,0.5,R#435
115,283,560,0.17,R#283
116,433,856,0.33,R#433
117,308,870,0.96,R#308
