Timestamp,Reader,Paper,Score,Reader-Label
0,415,953,0.6,R#415
1,606,850,0.28,R#606
2,151,704,0.39,R#151
3,510,139,0.08,R#510
4,38,747,0.22,R#38
5,36,830,0.53,R#36
6,658,974,0.94,R#658
7,156,629,0.94,R#156
8,39,863,0.53,R#39
9,977,171,0.33,R#977
10,155,336,0.56,R#155
11,751,492,0.41,R#751
12,759,902,0.58,R#759
13,698,221,0.97,R#698
14,948,479,0.79,R#948
15,174,33,0.64,R#174
16,726,145,0.63,R#726
17,930,585,0.58,R#930
18,930,720,0.61,R#930
19,36,650,0.22,R#36
20,38,119,0.59,R#38
21,658,217,0.08,R#658
22,233,953,0.84,R#233
23,307,506,0.5,R#307
24,423,370,0.23,R#423
25,489,1026,0.84,R#489
26,717,962,0.96,R#717
27,803,955,0.59,R#803
28,965,994,0.8,R#965
29,839,479,0.13,R#839
30,451,114,0.36,R#451
31,457,826,0.01,R#457
32,38,492,0.37,R#38
33,844,75,0.27,R#844
34,446,752,0.19,R#446
35,307,509,0.28,R#307
36,972,740,0.2,R#972
37,435,180,0.28,R#435
38,1015,893,0.98,R#1015
39,250,1028,0.73,R#250
40,174,105,0.55,R#174
41,156,965,0.73,R#156
42,360,922,1.0,R#360
43,140,662,0.05,R#140
44,38,436,0.95,R#38
45,717,384,1.0,R#717
46,524,670,0.99,R#524
47,369,610,0.64,R#369
48,671,114,0.59,R#671
49,965,840,0.4,R#965
50,948,190,0.3,R#948
51,753,924,0.31,R#753
52,988,40,0.14,R#988
53,151,970,0.4,R#151
54,237,548,0.98,R#237
55,697,870,0.37,R#697
56,934,288,0.77,R#934
57,754,405,0.17,R#754
58,529,493,0.53,R#529
59,155,634,0.31,R#155
60,712,863,0.34,R#712
61,85,182,0.06,R#85
62,658,231,0.49,R#658
63,138,94,0.79,R#138
64,352,150,0.27,R#352
65,788,378,0.58,R#788
66,563,94,0.94,R#563
67,367,100,0.52,R#367
68,60,908,0.46,R#60
69,844,363,0.38,R#844
70,944,960,0.46,R#944
71,529,664,0.24,R#529
72,935,761,0.03,R#935
73,457,350,0.11,R#457
74,514,279,0.99,R#514
75,563,953,0.71,R#563
76,726,85,0.54,R#726
77,416,207,0.67,R#416
78,362,237,0.99,R#362
79,38,708,0.08,R#38
80,650,190,0.36,R#650
81,423,833,0.66,R#423
82,650,33,0.54,R#650
83,467,435,0.62,R#467
84,1031,343,0.72,R#1031
85,178,667,0.28,R#178
86,953,698,0.44,R#953
87,598,116,0.87,R#598
88,983,628,0.48,R#983
89,85,490,0.37,R#85
90,369,184,0.64,R#369
91,567,667,0.32,R#567
92,435,868,0.38,R#435
93,801,167,0.88,R#801
94,435,293,0.03,R#435
95,754,728,0.2,R#754
96,490,154,0.62,R#490
97,983,775,0.04,R#983
98,489,255,0.87,R#489
99,650,660,0.01,R#650
100,454,660,0.05,R#454
101,666,567,0.74,R#666
102,63,646,0.69,R#63
103,174,202,0.61,R#174
104,531,420,0.22,R#531
105,935,973,0.99,R#935
106,19,36,0.54,R#19
107,712,979,0.66,R#712
108,529,649,0.91,R#529
109,693,341,0.42,R#693
110,416,683,0.1,R#416
111,415,218,0.39,R#415
112,38,610,0.48,R#38
113,751,900,0.46,R#751
114,61,266,1.0,R#61
115,250,817,0.38,R#250
