Timestamp,Reader,Paper,Score,Reader-Label
0,65,207,0.92,R#65
1,671,448,0.52,R#671
2,352,492,0.39,R#352
3,1013,656,0.98,R#1013
4,244,330,0.43,R#244
5,125,527,0.68,R#125
6,903,450,0.99,R#903
7,178,509,0.65,R#178
8,354,196,0.61,R#354
9,415,141,0.01,R#415
10,377,779,0.46,R#377
11,433,931,0.96,R#433
12,983,462,0.71,R#983
13,920,847,0.78,R#920
14,123,506,0.71,R#123
15,283,144,0.21,R#283
16,39,440,0.54,R#39
17,320,359,0.58,R#320
18,913,123,0.45,R#913
19,801,634,0.67,R#801
20,38,585,0.38,R#38
21,567,594,0.63,R#567
22,368,883,1.0,R#368
23,658,285,0.21,R#658
24,832,510,0.92,R#832
25,293,766,0.61,R#293
26,747,606,1.0,R#747
27,366,158,0.14,R#366
28,698,680,0.93,R#698
29,540,965,0.94,R#540
30,786,964,0.38,R#786
31,63,90,0.87,R#63
32,352,634,0.3,R#352
33,60,384,1.0,R#60
34,276,801,0.69,R#276
35,624,287,0.16,R#624
36,165,965,0.86,R#165
37,86,475,0.57,R#86
38,86,448,0.73,R#86
39,839,953,0.71,R#839
40,39,124,0.5,R#39
41,856,68,0.57,R#856
42,972,748,0.99,R#972
43,783,619,0.44,R#783
44,765,684,0.73,R#765
45,174,976,0.25,R#174
46,913,56,0.89,R#913
47,308,754,0.44,R#308
48,839,1009,0.03,R#839
49,584,786,0.51,R#584
50,759,122,0.52,R#759
51,624,649,0.93,R#624
52,686,498,0.16,R#686
53,751,142,0.5,R#751
54,686,463,0.58,R#686
55,140,978,0.85,R#140
56,244,629,0.88,R#244
57,27,880,0.96,R#27
58,913,906,0.74,R#913
59,697,641,0.31,R#697
60,751,933,0.01,R#751
61,598,384,0.93,R#598
62,913,775,0.49,R#913
63,367,102,0.64,R#367
64,308,729,0.85,R#308
65,446,402,0.62,R#446
66,366,744,0.28,R#366
67,309,800,0.12,R#309
68,138,878,0.54,R#138
69,165,315,0.64,R#165
70,801,102,0.4,R#801
71,114,375,0.97,R#114
72,658,971,0.28,R#658
73,262,115,0.24,R#262
74,352,155,0.16,R#352
75,72,776,0.09,R#72
76,584,13,0.76,R#584
77,765,264,0.57,R#765
78,712,858,0.5,R#712
79,643,45,0.43,R#643
80,794,349,0.12,R#794
81,451,516,0.45,R#451
82,834,911,0.6,R#834
83,856,893,1.0,R#856
84,178,757,0.6,R#178
85,686,119,0.27,R#686
86,309,392,0.27,R#309
87,1015,7,0.35,R#1015
88,747,924,0.29,R#747
89,969,720,0.54,R#969
90,707,539,0.62,R#707
91,352,415,0.06,R#352
92,367,933,0.26,R#367
93,377,938,0.11,R#377
94,156,21,0.47,R#156
95,510,27,0.48,R#510
96,830,822,0.96,R#830
97,983,123,0.56,R#983
98,342,674,0.97,R#342
