Timestamp,Reader,Paper,Score,Reader-Label
0,873,262,0.28,R#873
1,354,675,0.91,R#354
2,38,999,0.84,R#38
3,753,134,0.19,R#753
4,367,592,0.41,R#367
5,747,9,0.41,R#747
6,342,8,0.51,R#342
7,138,936,0.1,R#138
8,342,508,0.74,R#342
9,367,802,0.42,R#367
10,60,614,0.24,R#60
11,114,858,0.57,R#114
12,39,534,0.87,R#39
13,643,628,1.0,R#643
14,296,269,0.14,R#296
15,584,197,0.01,R#584
16,658,390,0.91,R#658
17,165,264,0.71,R#165
18,701,392,0.06,R#701
19,362,77,0.41,R#362
20,792,431,0.27,R#792
21,360,825,0.27,R#360
22,666,105,0.69,R#666
23,788,233,0.96,R#788
24,85,145,0.39,R#85
25,342,900,0.37,R#342
26,276,728,0.18,R#276
27,726,102,0.46,R#726
28,461,901,0.04,R#461
29,701,754,0.58,R#701
30,151,345,0.79,R#151
31,924,225,0.86,R#924
32,747,554,0.25,R#747
33,151,105,0.84,R#151
34,454,289,0.49,R#454
35,504,818,0.72,R#504
36,39,94,0.48,R#39
37,498,758,0.3,R#498
38,686,102,0.48,R#686
39,420,158,0.6,R#420
40,751,34,0.2,R#751
41,834,663,0.81,R#834
42,963,806,0.44,R#963
43,666,443,0.17,R#666
44,262,896,0.49,R#262
45,352,349,0.2,R#352
46,720,478,0.5,R#720
47,377,410,0.09,R#377
48,839,312,0.61,R#839
49,420,338,0.01,R#420
50,903,739,0.64,R#903
51,834,251,0.46,R#834
52,17,692,0.26,R#17
53,693,514,0.91,R#693
54,826,32,0.69,R#826
55,834,1,0.93,R#834
56,983,878,0.52,R#983
57,1013,217,0.05,R#1013
58,753,554,0.37,R#753
59,948,892,0.56,R#948
60,948,223,0.53,R#948
61,165,602,0.81,R#165
62,368,520,0.12,R#368
63,712,206,0.36,R#712
64,930,884,0.35,R#930
65,941,33,0.68,R#941
66,883,443,0.17,R#883
67,996,145,0.54,R#996
68,165,218,0.46,R#165
69,983,462,0.71,R#983
70,697,965,0.99,R#697
71,965,161,0.62,R#965
72,567,501,0.52,R#567
73,847,897,0.18,R#847
74,856,492,0.15,R#856
75,165,45,0.28,R#165
76,174,989,0.84,R#174
77,25,892,0.64,R#25
78,567,128,0.94,R#567
79,643,146,0.11,R#643
80,237,694,0.36,R#237
81,283,935,0.25,R#283
82,313,948,0.4,R#313
83,435,102,0.52,R#435
84,969,650,0.65,R#969
85,765,553,0.99,R#765
86,342,151,1.0,R#342
87,367,113,0.33,R#367
88,759,516,0.44,R#759
89,244,202,0.69,R#244
90,701,977,0.58,R#701
91,435,426,0.51,R#435
92,489,784,0.87,R#489
93,666,191,0.03,R#666
94,155,134,0.14,R#155
95,896,826,0.99,R#896
96,60,729,0.67,R#60
97,666,519,0.34,R#666
