Timestamp,Reader,Paper,Score,Reader-Label
0,457,934,0.48,R#457
1,60,680,0.31,R#60
2,369,784,1.0,R#369
3,347,678,0.64,R#347
4,983,462,0.71,R#983
5,60,443,0.09,R#60
6,725,240,0.36,R#725
7,697,210,0.63,R#697
8,140,940,0.94,R#140
9,308,418,0.6,R#308
10,17,50,0.52,R#17
11,368,445,0.41,R#368
12,712,332,0.01,R#712
13,155,948,0.01,R#155
14,972,529,0.52,R#972
15,671,991,0.73,R#671
16,308,330,0.74,R#308
17,250,400,0.98,R#250
18,376,883,0.81,R#376
19,36,421,0.06,R#36
20,953,960,0.08,R#953
21,803,32,0.45,R#803
22,114,908,0.49,R#114
23,165,54,0.56,R#165
24,832,981,0.78,R#832
25,963,436,0.46,R#963
26,941,760,0.94,R#941
27,941,728,0.17,R#941
28,182,1024,0.84,R#182
29,720,188,0.71,R#720
30,697,357,0.81,R#697
31,786,822,0.93,R#786
32,377,474,0.34,R#377
33,415,948,0.36,R#415
34,38,180,0.59,R#38
35,85,985,0.01,R#85
36,826,299,0.15,R#826
37,801,13,0.63,R#801
38,155,105,0.29,R#155
39,504,976,0.85,R#504
40,373,547,0.16,R#373
41,377,24,0.95,R#377
42,65,213,0.97,R#65
43,903,169,0.61,R#903
44,747,479,0.06,R#747
45,395,30,0.03,R#395
46,759,514,0.8,R#759
47,883,112,0.39,R#883
48,293,94,0.88,R#293
49,883,44,0.16,R#883
50,165,996,0.61,R#165
51,309,207,0.68,R#309
52,519,990,1.0,R#519
53,233,965,0.89,R#233
54,753,143,0.78,R#753
55,754,44,0.93,R#754
56,839,579,0.35,R#839
57,151,218,0.73,R#151
58,367,977,0.51,R#367
59,415,996,0.43,R#415
60,423,291,0.16,R#423
61,765,105,0.38,R#765
62,747,570,0.42,R#747
63,844,958,0.82,R#844
64,534,132,0.82,R#534
65,712,953,0.62,R#712
66,151,44,0.77,R#151
67,760,717,0.63,R#760
68,983,404,0.09,R#983
69,658,1,0.36,R#658
70,435,339,0.1,R#435
71,125,944,0.77,R#125
72,765,418,0.69,R#765
73,467,664,0.28,R#467
74,726,696,0.9,R#726
75,753,145,0.31,R#753
76,563,703,0.8,R#563
77,165,173,0.57,R#165
78,165,861,0.06,R#165
79,584,426,0.54,R#584
80,461,877,0.87,R#461
81,666,943,0.99,R#666
82,182,70,0.59,R#182
83,832,818,0.79,R#832
84,234,981,0.92,R#234
85,504,40,0.08,R#504
86,982,764,0.28,R#982
87,189,664,0.18,R#189
88,239,719,0.93,R#239
89,754,890,0.29,R#754
90,953,337,0.39,R#953
91,792,508,0.55,R#792
92,125,1005,1.0,R#125
93,786,711,0.37,R#786
94,376,256,0.79,R#376
95,751,670,1.0,R#751
96,60,280,0.41,R#60
97,982,277,0.67,R#982
98,342,39,0.26,R#342
99,531,884,0.25,R#531
100,80,539,0.5,R#80
101,785,164,0.46,R#785
102,514,444,0.32,R#514
103,726,121,0.39,R#726
104,237,877,0.72,R#237
105,643,813,0.47,R#643
106,140,595,0.16,R#140
107,504,888,0.06,R#504
108,697,675,0.77,R#697
109,165,431,0.04,R#165
110,299,664,0.38,R#299
111,934,132,0.94,R#934
112,38,704,0.52,R#38
113,467,166,0.54,R#467
114,38,825,0.38,R#38
115,567,716,0.42,R#567
116,606,24,0.82,R#606
117,308,900,0.3,R#308
118,698,1025,0.18,R#698
119,342,966,0.97,R#342
120,65,900,0.5,R#65
121,792,1011,0.4,R#792
122,830,411,0.98,R#830
123,308,13,0.66,R#308
124,801,943,0.65,R#801
125,519,450,0.84,R#519
126,934,137,0.44,R#934
127,233,312,0.39,R#233
128,930,821,0.19,R#930
129,920,336,0.2,R#920
130,856,23,0.56,R#856
131,455,476,0.69,R#455
132,362,858,0.83,R#362
133,540,553,0.91,R#540
134,751,171,0.59,R#751
135,308,648,0.7,R#308
136,504,289,0.94,R#504
137,783,278,0.84,R#783
138,873,444,0.5,R#873
139,788,761,0.12,R#788
140,920,894,0.45,R#920
141,697,850,0.77,R#697
142,114,930,0.63,R#114
143,584,664,0.23,R#584
144,367,429,0.69,R#367
145,72,134,0.15,R#72
146,114,590,0.64,R#114
147,531,29,0.29,R#531
148,697,576,0.02,R#697
149,283,633,0.66,R#283
150,80,34,0.02,R#80
151,725,77,0.14,R#725
152,80,460,0.4,R#80
153,584,976,0.21,R#584
154,435,440,0.59,R#435
155,63,698,0.31,R#63
156,60,146,0.16,R#60
157,977,846,0.25,R#977
158,801,595,0.16,R#801
159,38,542,0.25,R#38
160,342,54,1.0,R#342
161,786,615,0.73,R#786
162,747,780,0.68,R#747
163,129,604,0.16,R#129
164,754,889,0.7,R#754
165,519,466,1.0,R#519
166,726,429,0.75,R#726
167,830,34,0.34,R#830
168,455,952,0.29,R#455
169,60,975,0.99,R#60
170,977,693,0.95,R#977
171,233,686,0.59,R#233
172,368,585,0.59,R#368
173,839,217,0.23,R#839
174,114,755,0.19,R#114
175,352,145,0.57,R#352
176,650,643,0.65,R#650
177,658,81,0.93,R#658
178,872,864,0.62,R#872
179,930,187,0.61,R#930
180,903,896,0.92,R#903
181,308,504,0.78,R#308
182,510,829,0.09,R#510
183,729,459,0.86,R#729
184,598,905,0.68,R#598
185,420,923,0.77,R#420
186,788,937,0.31,R#788
187,125,80,0.14,R#125
188,717,449,1.0,R#717
189,1015,863,0.39,R#1015
190,531,988,0.9,R#531
191,598,703,0.96,R#598
192,85,310,0.91,R#85
193,360,358,0.33,R#360
194,165,801,0.74,R#165
195,584,680,0.58,R#584
196,38,934,0.74,R#38
197,367,273,0.77,R#367
198,839,103,0.61,R#839
199,38,515,0.26,R#38
200,60,985,0.16,R#60
201,235,195,0.33,R#235
202,367,85,0.86,R#367
203,151,225,0.81,R#151
204,701,145,0.48,R#701
205,60,135,0.55,R#60
206,701,579,0.74,R#701
207,563,309,0.69,R#563
208,38,353,0.33,R#38
209,650,145,0.44,R#650
210,658,49,0.38,R#658
211,237,679,0.16,R#237
212,36,37,0.69,R#36
213,38,95,0.07,R#38
214,155,728,0.02,R#155
215,395,853,0.45,R#395
216,125,640,0.94,R#125
217,510,649,0.68,R#510
218,342,596,0.26,R#342
219,969,521,0.43,R#969
220,903,484,0.81,R#903
221,376,434,0.85,R#376
222,847,259,0.33,R#847
223,753,217,0.05,R#753
224,697,954,0.96,R#697
225,60,539,0.95,R#60
226,786,487,0.83,R#786
227,367,355,0.41,R#367
228,935,876,0.1,R#935
229,658,105,0.86,R#658
230,754,953,0.57,R#754
231,658,151,0.44,R#658
232,903,31,0.71,R#903
233,717,332,0.1,R#717
234,1031,307,0.69,R#1031
235,765,121,0.43,R#765
236,244,415,0.09,R#244
237,178,920,0.2,R#178
238,367,931,0.9,R#367
239,359,154,0.21,R#359
240,366,912,0.33,R#366
241,446,333,0.01,R#446
242,352,79,0.51,R#352
243,751,996,0.94,R#751
244,666,889,0.54,R#666
245,376,166,0.54,R#376
246,559,304,0.53,R#559
247,584,105,0.86,R#584
248,367,965,0.96,R#367
249,39,564,0.4,R#39
250,941,9,0.44,R#941
251,701,1014,0.91,R#701
252,540,116,0.98,R#540
253,165,384,1.0,R#165
254,754,929,0.45,R#754
255,283,569,0.98,R#283
256,308,431,0.17,R#308
257,85,801,0.38,R#85
258,801,330,0.96,R#801
259,283,967,0.75,R#283
260,367,643,0.51,R#367
261,342,558,1.0,R#342
262,786,34,0.01,R#786
263,416,258,0.6,R#416
264,686,474,0.44,R#686
265,233,962,0.68,R#233
266,250,820,0.97,R#250
267,754,213,0.83,R#754
268,354,341,0.98,R#354
269,307,957,0.73,R#307
270,924,105,0.77,R#924
271,563,236,0.4,R#563
272,322,941,1.0,R#322
273,754,155,0.01,R#754
274,367,415,0.09,R#367
275,233,301,0.7,R#233
276,362,314,0.54,R#362
277,726,33,0.37,R#726
278,60,989,0.07,R#60
279,686,309,0.51,R#686
280,747,134,0.48,R#747
281,250,734,0.92,R#250
282,934,25,0.17,R#934
283,498,251,0.57,R#498
284,707,296,0.03,R#707
285,233,709,0.2,R#233
286,896,343,0.49,R#896
287,747,656,0.18,R#747
288,896,105,0.07,R#896
289,953,871,0.72,R#953
290,342,251,0.5,R#342
291,754,103,0.27,R#754
292,367,1009,0.94,R#367
293,262,819,1.0,R#262
294,896,724,0.59,R#896
295,963,435,0.34,R#963
296,85,46,0.6,R#85
297,1013,77,0.29,R#1013
298,174,567,0.85,R#174
299,233,126,0.61,R#233
300,913,408,0.03,R#913
301,86,444,0.38,R#86
302,129,888,0.94,R#129
303,792,942,0.5,R#792
304,60,384,1.0,R#60
305,38,117,1.0,R#38
306,641,967,0.55,R#641
307,548,664,0.6,R#548
308,934,626,0.46,R#934
309,354,18,0.01,R#354
310,38,10,0.04,R#38
311,85,34,0.28,R#85
312,697,129,0.12,R#697
313,308,680,0.74,R#308
314,234,1004,0.24,R#234
315,844,75,0.27,R#844
316,786,964,0.38,R#786
317,920,171,0.61,R#920
318,38,368,0.95,R#38
319,239,821,0.26,R#239
320,362,355,0.62,R#362
321,467,365,0.88,R#467
322,624,907,0.07,R#624
323,953,295,0.57,R#953
324,125,660,0.03,R#125
325,630,673,0.1,R#630
326,641,738,0.47,R#641
327,504,277,0.56,R#504
328,907,134,0.01,R#907
329,165,147,0.32,R#165
330,342,264,0.29,R#342
331,783,275,0.22,R#783
332,313,523,0.02,R#313
333,803,538,0.04,R#803
334,948,773,0.56,R#948
335,416,539,0.61,R#416
336,482,248,0.8,R#482
337,643,429,0.82,R#643
338,465,223,0.66,R#465
339,934,108,0.29,R#934
340,367,828,0.64,R#367
341,788,125,0.5,R#788
342,309,931,0.93,R#309
343,60,92,0.92,R#60
344,839,736,0.36,R#839
345,830,526,0.16,R#830
346,847,339,0.54,R#847
347,165,898,0.77,R#165
348,140,1025,0.92,R#140
349,38,188,0.82,R#38
350,123,369,0.36,R#123
351,27,109,0.36,R#27
352,60,68,0.53,R#60
353,830,139,0.03,R#830
354,489,4,0.44,R#489
355,1015,686,0.76,R#1015
356,165,513,0.57,R#165
357,963,458,0.89,R#963
358,468,251,0.62,R#468
359,1013,133,0.3,R#1013
360,342,629,0.84,R#342
361,843,869,0.06,R#843
362,420,761,0.33,R#420
363,832,872,0.71,R#832
364,826,428,0.64,R#826
365,751,861,0.09,R#751
366,174,989,0.84,R#174
367,423,139,0.16,R#423
368,293,676,0.1,R#293
369,519,721,0.73,R#519
370,747,330,0.89,R#747
371,85,180,0.62,R#85
372,930,599,0.49,R#930
373,996,422,0.08,R#996
374,666,664,0.39,R#666
375,1031,187,0.4,R#1031
376,489,984,0.43,R#489
377,80,945,0.53,R#80
378,309,850,0.57,R#309
379,913,312,0.6,R#913
380,151,23,0.39,R#151
381,924,203,0.33,R#924
382,237,317,0.2,R#237
383,982,766,0.48,R#982
384,239,1012,0.54,R#239
385,72,554,0.47,R#72
386,725,664,0.25,R#725
387,834,346,0.98,R#834
388,794,665,0.55,R#794
389,658,688,0.01,R#658
390,165,626,0.6,R#165
391,313,868,0.25,R#313
392,753,97,0.76,R#753
393,446,502,0.63,R#446
394,489,768,0.88,R#489
395,964,547,0.4,R#964
396,313,206,0.34,R#313
397,963,883,0.21,R#963
398,801,453,0.38,R#801
399,38,773,0.54,R#38
400,420,381,0.97,R#420
401,785,896,0.78,R#785
402,165,863,0.58,R#165
403,65,65,0.87,R#65
404,354,313,0.51,R#354
405,233,273,0.58,R#233
406,347,278,0.53,R#347
407,39,903,0.63,R#39
408,934,755,0.54,R#934
409,67,475,0.67,R#67
410,308,978,0.88,R#308
411,686,792,0.54,R#686
412,468,330,0.32,R#468
413,342,663,0.63,R#342
414,783,790,0.12,R#783
415,751,92,0.84,R#751
416,313,686,0.73,R#313
417,38,878,0.59,R#38
418,656,989,0.05,R#656
419,965,389,0.41,R#965
420,165,290,0.14,R#165
421,531,435,0.7,R#531
422,72,970,0.36,R#72
423,883,977,0.47,R#883
424,726,962,0.76,R#726
425,304,59,0.94,R#304
426,138,905,0.19,R#138
427,234,214,0.46,R#234
428,17,438,0.04,R#17
429,726,693,0.44,R#726
430,342,1019,0.84,R#342
431,416,523,0.12,R#416
432,924,119,0.15,R#924
433,903,488,0.2,R#903
434,138,539,0.75,R#138
435,308,985,0.05,R#308
436,155,890,0.08,R#155
437,151,856,0.82,R#151
438,415,312,0.36,R#415
439,856,240,0.07,R#856
440,276,800,0.61,R#276
441,624,278,0.23,R#624
442,38,23,0.57,R#38
443,307,211,0.99,R#307
444,760,881,0.52,R#760
445,377,1027,0.26,R#377
446,80,536,0.87,R#80
447,948,157,0.57,R#948
448,930,172,0.49,R#930
449,540,449,0.96,R#540
450,342,280,0.31,R#342
