Timestamp,Reader,Paper,Score,Reader-Label
0,423,720,0.62,R#423
1,354,315,0.48,R#354
2,941,1031,0.63,R#941
3,165,811,0.13,R#165
4,872,625,0.21,R#872
5,416,264,0.55,R#416
6,342,172,0.59,R#342
7,490,545,0.13,R#490
8,801,413,0.74,R#801
9,482,454,0.02,R#482
10,712,116,0.35,R#712
11,38,567,0.63,R#38
12,38,616,0.9,R#38
13,529,833,0.99,R#529
14,969,521,0.43,R#969
15,788,565,0.75,R#788
16,630,442,0.44,R#630
17,155,463,0.62,R#155
18,415,858,0.28,R#415
19,435,553,0.96,R#435
20,726,606,0.76,R#726
21,934,755,0.54,R#934
22,834,558,0.16,R#834
23,415,207,0.61,R#415
24,367,155,0.9,R#367
25,262,880,0.43,R#262
26,174,868,0.55,R#174
27,519,952,0.87,R#519
28,498,832,0.95,R#498
29,883,197,0.16,R#883
30,794,171,0.43,R#794
31,785,867,0.28,R#785
32,342,171,0.54,R#342
33,38,832,0.87,R#38
34,342,519,0.54,R#342
35,377,948,0.42,R#377
36,510,256,0.86,R#510
37,883,239,0.88,R#883
38,803,74,0.36,R#803
39,630,994,0.45,R#630
40,123,677,0.08,R#123
41,903,752,0.26,R#903
42,872,642,0.11,R#872
43,19,251,0.44,R#19
44,540,539,0.7,R#540
45,751,446,0.89,R#751
46,830,304,0.58,R#830
47,656,4,0.74,R#656
48,747,213,0.92,R#747
49,368,27,0.42,R#368
50,455,188,0.66,R#455
51,686,894,0.31,R#686
52,1013,954,0.88,R#1013
53,924,142,0.02,R#924
54,751,259,0.53,R#751
55,354,178,0.45,R#354
56,643,996,0.67,R#643
57,38,973,0.99,R#38
58,785,186,0.93,R#785
59,977,769,0.39,R#977
60,598,659,0.33,R#598
61,963,539,0.99,R#963
62,435,367,0.9,R#435
63,357,399,0.58,R#357
64,726,173,0.55,R#726
65,63,1008,0.03,R#63
66,63,790,0.5,R#63
67,792,730,0.48,R#792
68,86,479,0.61,R#86
69,342,754,0.75,R#342
70,656,850,0.67,R#656
71,165,751,0.54,R#165
72,85,225,0.83,R#85
73,416,43,0.72,R#416
74,606,77,0.18,R#606
75,416,4,0.01,R#416
76,930,1013,0.55,R#930
77,666,847,0.28,R#666
78,38,644,1.0,R#38
79,843,284,0.81,R#843
80,307,465,0.83,R#307
81,138,324,0.32,R#138
82,988,722,0.57,R#988
83,847,440,0.47,R#847
84,972,916,0.04,R#972
85,924,44,0.01,R#924
86,935,682,0.26,R#935
87,765,900,0.34,R#765
88,529,166,0.48,R#529
89,988,979,0.69,R#988
90,969,720,0.54,R#969
91,435,550,0.84,R#435
92,693,991,0.65,R#693
93,19,643,0.3,R#19
94,753,13,0.64,R#753
95,151,693,0.5,R#151
96,701,449,1.0,R#701
97,843,955,0.53,R#843
98,907,863,0.9,R#907
99,283,949,0.67,R#283
100,293,709,0.37,R#293
101,751,239,0.26,R#751
102,468,289,0.45,R#468
103,529,193,0.9,R#529
104,368,767,0.17,R#368
105,85,232,0.29,R#85
106,65,936,0.73,R#65
107,1013,894,0.5,R#1013
108,165,996,0.61,R#165
109,504,227,0.56,R#504
110,465,422,0.06,R#465
111,415,977,0.33,R#415
112,457,820,0.92,R#457
113,151,264,0.48,R#151
114,359,61,0.51,R#359
115,726,656,0.32,R#726
116,344,506,0.47,R#344
117,935,619,0.45,R#935
118,883,180,0.3,R#883
119,913,570,0.13,R#913
120,883,268,0.03,R#883
121,342,636,0.82,R#342
122,920,134,0.65,R#920
123,307,961,0.61,R#307
124,839,236,0.56,R#839
125,598,479,0.7,R#598
126,357,152,0.46,R#357
127,519,424,0.13,R#519
128,320,888,0.29,R#320
129,138,116,0.99,R#138
130,465,375,0.76,R#465
131,788,125,0.5,R#788
132,963,767,0.14,R#963
133,760,25,0.63,R#760
134,85,709,0.29,R#85
135,753,939,0.52,R#753
136,977,703,0.79,R#977
137,785,386,0.88,R#785
138,461,572,0.73,R#461
139,415,690,0.72,R#415
140,1015,801,0.74,R#1015
141,178,47,0.62,R#178
142,377,979,0.75,R#377
143,559,615,0.72,R#559
144,151,985,0.08,R#151
145,342,764,0.49,R#342
146,666,79,0.33,R#666
147,178,748,0.7,R#178
148,686,731,0.33,R#686
149,489,75,0.64,R#489
150,519,848,0.41,R#519
151,830,396,0.05,R#830
152,658,361,0.01,R#658
153,151,745,0.34,R#151
154,794,453,0.46,R#794
155,435,507,0.42,R#435
156,803,511,0.79,R#803
157,747,662,0.03,R#747
158,666,264,0.42,R#666
159,304,551,0.69,R#304
160,416,888,0.64,R#416
161,233,8,0.49,R#233
162,165,870,0.5,R#165
163,140,861,0.06,R#140
164,454,1033,0.4,R#454
165,598,216,0.93,R#598
166,38,916,0.27,R#38
167,698,766,0.55,R#698
168,1013,940,0.72,R#1013
169,309,507,0.44,R#309
170,760,246,0.28,R#760
171,435,492,0.2,R#435
172,794,847,0.51,R#794
173,524,629,0.71,R#524
174,563,713,0.95,R#563
175,151,331,0.36,R#151
176,913,490,0.58,R#913
177,138,1014,0.73,R#138
178,293,946,0.92,R#293
179,60,355,0.5,R#60
180,189,892,0.52,R#189
181,540,46,0.6,R#540
182,786,584,0.5,R#786
183,630,147,0.5,R#630
184,293,206,0.93,R#293
185,717,704,0.66,R#717
186,138,213,0.62,R#138
187,1015,210,0.58,R#1015
188,38,620,0.94,R#38
189,697,784,0.97,R#697
190,801,544,0.33,R#801
191,563,359,0.7,R#563
192,753,659,0.85,R#753
193,965,944,0.32,R#965
194,423,380,0.98,R#423
195,129,685,0.47,R#129
196,519,885,0.01,R#519
197,165,92,0.82,R#165
198,794,105,0.29,R#794
199,666,310,0.73,R#666
200,367,13,0.57,R#367
201,140,953,0.78,R#140
202,524,696,0.81,R#524
203,307,701,0.05,R#307
204,129,479,0.54,R#129
205,920,446,0.61,R#920
206,598,126,0.78,R#598
207,377,34,0.97,R#377
208,65,939,0.44,R#65
209,873,486,0.4,R#873
210,307,327,0.23,R#307
211,834,190,0.29,R#834
