Timestamp,Reader,Paper,Score,Reader-Label
0,754,929,0.45,R#754
1,754,769,0.68,R#754
2,367,983,0.37,R#367
3,237,344,0.78,R#237
4,490,681,0.54,R#490
5,598,237,1.0,R#598
6,753,404,0.02,R#753
7,342,931,0.96,R#342
8,944,356,0.66,R#944
9,641,569,0.97,R#641
10,504,813,0.54,R#504
11,151,45,0.32,R#151
12,369,132,0.47,R#369
13,367,736,0.52,R#367
14,36,959,0.52,R#36
15,686,942,1.0,R#686
16,423,741,0.21,R#423
17,584,245,0.01,R#584
18,540,463,0.39,R#540
19,362,53,0.39,R#362
20,38,4,0.01,R#38
21,489,1,1.0,R#489
22,972,127,0.95,R#972
23,373,873,0.12,R#373
24,377,976,0.43,R#377
25,250,422,0.11,R#250
26,930,741,0.17,R#930
27,165,179,0.23,R#165
28,686,408,0.07,R#686
29,996,1004,0.13,R#996
30,563,116,0.95,R#563
31,72,427,0.37,R#72
32,72,905,0.81,R#72
33,759,118,0.94,R#759
34,80,157,0.49,R#80
35,60,861,0.07,R#60
36,308,250,0.57,R#308
37,165,123,0.45,R#165
38,354,231,0.36,R#354
39,129,251,0.65,R#129
40,60,446,0.34,R#60
41,189,276,0.99,R#189
42,320,404,0.09,R#320
43,129,685,0.47,R#129
44,165,301,0.53,R#165
45,697,116,0.39,R#697
46,844,163,0.33,R#844
47,60,858,0.46,R#60
48,643,670,0.96,R#643
49,357,430,0.1,R#357
50,60,754,0.5,R#60
51,650,755,0.04,R#650
52,416,801,0.4,R#416
53,19,773,0.62,R#19
54,726,735,0.09,R#726
55,468,856,0.05,R#468
56,165,639,0.22,R#165
57,165,96,0.19,R#165
58,686,427,0.26,R#686
59,244,760,0.04,R#244
60,720,386,0.9,R#720
61,165,995,0.46,R#165
62,788,895,0.01,R#788
63,189,316,0.11,R#189
64,38,310,0.95,R#38
65,174,227,0.32,R#174
66,519,294,0.42,R#519
67,701,245,0.09,R#701
68,629,326,0.91,R#629
69,342,495,0.92,R#342
70,85,1007,0.37,R#85
71,760,491,0.67,R#760
72,25,392,0.13,R#25
73,86,111,0.95,R#86
74,367,2,0.76,R#367
75,524,846,0.03,R#524
76,433,306,0.52,R#433
77,873,829,0.32,R#873
78,369,289,0.37,R#369
79,347,932,0.52,R#347
80,666,404,0.01,R#666
