Timestamp,Reader,Paper,Score,Reader-Label
0,598,996,0.32,R#598
1,234,658,0.03,R#234
2,720,164,0.37,R#720
3,233,330,0.84,R#233
4,359,691,0.97,R#359
5,25,800,0.15,R#25
6,697,801,0.57,R#697
7,717,985,0.01,R#717
8,996,675,0.95,R#996
9,832,363,0.32,R#832
10,924,133,0.49,R#924
11,540,250,0.54,R#540
12,368,585,0.59,R#368
13,25,375,0.86,R#25
14,373,200,0.3,R#373
15,519,199,0.37,R#519
16,17,290,0.09,R#17
17,342,81,0.53,R#342
18,540,439,0.45,R#540
19,725,207,0.8,R#725
20,420,803,0.75,R#420
21,785,466,0.19,R#785
22,686,813,0.57,R#686
23,765,156,0.55,R#765
24,250,984,0.47,R#250
25,686,974,0.78,R#686
26,698,71,0.53,R#698
27,233,965,0.89,R#233
28,920,439,0.46,R#920
29,490,778,0.97,R#490
30,85,696,0.99,R#85
31,794,146,0.02,R#794
32,320,870,0.97,R#320
33,65,182,0.26,R#65
34,362,940,0.86,R#362
35,729,57,0.08,R#729
36,347,48,0.87,R#347
37,423,645,0.59,R#423
38,883,801,0.6,R#883
39,367,264,0.43,R#367
40,468,592,0.69,R#468
41,357,419,0.58,R#357
42,920,662,0.02,R#920
43,913,628,0.86,R#913
44,482,587,0.81,R#482
45,941,133,0.36,R#941
46,726,690,0.93,R#726
47,843,284,0.81,R#843
48,1015,273,0.72,R#1015
49,729,778,0.97,R#729
50,373,982,0.51,R#373
51,624,287,0.16,R#624
52,977,878,0.49,R#977
53,792,1011,0.4,R#792
54,726,1014,0.41,R#726
55,977,463,0.4,R#977
56,847,179,0.43,R#847
57,140,755,0.34,R#140
58,25,206,0.27,R#25
59,359,895,0.9,R#359
60,504,539,0.83,R#504
61,65,519,0.08,R#65
62,753,1031,0.02,R#753
63,39,906,0.07,R#39
64,19,643,0.3,R#19
65,510,556,0.91,R#510
66,666,449,1.0,R#666
67,420,115,0.33,R#420
68,342,52,0.42,R#342
69,342,486,0.4,R#342
70,373,1000,0.01,R#373
71,352,85,0.64,R#352
72,598,426,0.49,R#598
73,792,361,1.0,R#792
74,524,173,0.53,R#524
75,760,802,0.17,R#760
76,666,662,0.07,R#666
77,584,728,0.01,R#584
78,896,111,0.57,R#896
79,129,311,0.51,R#129
80,344,757,0.01,R#344
81,435,703,0.96,R#435
82,377,224,0.48,R#377
83,786,304,0.62,R#786
84,72,133,0.47,R#72
85,765,979,0.69,R#765
86,498,485,0.43,R#498
87,856,479,0.97,R#856
88,650,976,0.49,R#650
89,72,729,0.9,R#72
90,751,953,0.87,R#751
91,563,103,0.94,R#563
92,433,375,0.8,R#433
93,964,421,0.12,R#964
94,38,363,0.46,R#38
95,844,388,0.97,R#844
96,953,565,0.17,R#953
97,308,433,0.64,R#308
98,965,195,0.93,R#965
99,847,539,0.71,R#847
100,903,795,0.98,R#903
101,189,494,0.48,R#189
102,666,919,0.52,R#666
103,765,91,0.74,R#765
104,308,858,0.46,R#308
105,701,71,0.6,R#701
106,760,610,0.56,R#760
107,856,390,0.91,R#856
108,27,524,0.74,R#27
109,468,7,0.41,R#468
110,85,440,0.52,R#85
111,834,479,0.38,R#834
112,629,82,0.01,R#629
113,60,449,1.0,R#60
114,524,996,0.91,R#524
115,357,583,0.69,R#357
116,783,20,0.54,R#783
117,983,664,0.14,R#983
118,140,656,0.14,R#140
119,697,113,0.68,R#697
120,72,664,0.31,R#72
121,19,581,0.17,R#19
122,38,1009,0.54,R#38
123,80,118,0.32,R#80
124,38,162,0.97,R#38
125,36,547,0.61,R#36
126,996,858,0.53,R#996
127,524,606,0.14,R#524
128,982,94,0.86,R#982
129,38,631,0.06,R#38
130,540,462,0.92,R#540
131,369,39,0.47,R#369
132,165,943,0.81,R#165
133,357,22,0.52,R#357
134,72,167,0.99,R#72
135,944,145,0.56,R#944
136,165,310,0.84,R#165
137,360,653,0.73,R#360
138,67,724,0.5,R#67
139,514,840,0.52,R#514
140,367,473,0.6,R#367
141,165,736,0.37,R#165
142,786,1013,0.35,R#786
143,165,850,0.45,R#165
144,67,822,0.76,R#67
145,606,110,0.46,R#606
146,785,461,0.52,R#785
147,519,876,0.14,R#519
148,178,560,0.43,R#178
149,944,611,0.91,R#944
150,38,634,0.24,R#38
151,941,978,0.97,R#941
152,725,227,0.62,R#725
153,643,324,0.23,R#643
154,362,216,0.38,R#362
155,913,933,0.01,R#913
156,953,778,0.9,R#953
157,320,418,0.66,R#320
158,165,760,0.41,R#165
159,354,235,0.15,R#354
160,498,1017,0.63,R#498
161,262,980,0.46,R#262
162,907,94,0.92,R#907
163,457,242,0.41,R#457
164,794,418,0.76,R#794
165,17,160,0.27,R#17
166,920,693,0.97,R#920
167,666,247,0.9,R#666
168,563,492,0.34,R#563
169,38,732,0.26,R#38
170,786,574,0.01,R#786
171,342,954,0.9,R#342
172,563,52,0.25,R#563
173,38,963,0.47,R#38
174,934,664,0.36,R#934
175,420,593,0.01,R#420
176,250,1033,0.22,R#250
177,38,14,0.78,R#38
178,352,310,0.79,R#352
179,941,427,0.45,R#941
180,234,508,0.78,R#234
181,1015,216,0.84,R#1015
182,165,36,0.61,R#165
183,765,801,0.48,R#765
184,151,659,0.99,R#151
185,38,959,0.51,R#38
186,872,1008,0.26,R#872
187,567,320,0.1,R#567
188,792,43,0.9,R#792
189,313,504,0.87,R#313
190,482,358,0.29,R#482
191,765,713,0.83,R#765
192,598,91,0.05,R#598
193,584,736,0.48,R#584
194,754,227,0.57,R#754
195,765,245,0.29,R#765
196,320,405,0.3,R#320
197,686,191,0.09,R#686
198,650,75,0.54,R#650
199,643,847,0.75,R#643
200,140,332,0.03,R#140
201,457,204,0.91,R#457
202,948,828,0.4,R#948
203,156,21,0.47,R#156
204,151,847,0.67,R#151
205,80,536,0.87,R#80
206,313,33,0.66,R#313
207,606,513,0.61,R#606
208,313,676,0.19,R#313
209,367,903,0.63,R#367
210,988,51,1.0,R#988
211,165,914,0.56,R#165
212,630,438,0.06,R#630
213,80,835,0.16,R#80
214,712,725,0.32,R#712
215,720,808,0.54,R#720
216,630,1024,0.92,R#630
217,454,802,0.45,R#454
218,352,894,0.14,R#352
219,913,45,0.44,R#913
220,72,629,0.51,R#72
221,629,664,0.26,R#629
222,969,297,0.67,R#969
223,606,349,0.13,R#606
224,454,347,0.69,R#454
225,658,713,0.76,R#658
226,38,181,0.63,R#38
227,801,65,0.81,R#801
228,963,166,0.43,R#963
229,454,717,0.44,R#454
230,930,520,0.12,R#930
231,320,191,0.01,R#320
232,467,470,0.52,R#467
233,832,604,0.56,R#832
234,182,114,0.46,R#182
235,698,863,0.32,R#698
236,510,1022,0.91,R#510
237,296,879,0.75,R#296
238,701,479,0.62,R#701
239,262,871,0.51,R#262
240,308,729,0.85,R#308
241,61,266,1.0,R#61
242,86,118,0.99,R#86
243,17,1019,0.89,R#17
244,847,989,0.97,R#847
245,63,358,0.51,R#63
246,308,893,0.08,R#308
247,977,408,0.1,R#977
248,293,388,0.73,R#293
249,454,1017,0.57,R#454
250,801,760,0.1,R#801
251,140,449,1.0,R#140
252,1015,989,0.95,R#1015
253,656,683,0.46,R#656
254,504,151,0.38,R#504
255,686,13,0.86,R#686
256,754,353,0.79,R#754
257,671,304,0.63,R#671
258,725,815,0.92,R#725
259,712,709,0.67,R#712
260,524,446,0.79,R#524
261,244,897,0.78,R#244
262,86,822,0.72,R#86
263,883,735,0.05,R#883
264,856,979,0.77,R#856
265,941,962,0.91,R#941
266,658,581,0.72,R#658
267,765,933,0.3,R#765
268,140,439,0.47,R#140
269,313,792,0.91,R#313
270,948,388,0.89,R#948
271,72,241,0.01,R#72
272,643,113,0.98,R#643
273,540,1025,0.21,R#540
274,320,519,0.23,R#320
275,451,145,0.72,R#451
276,125,576,0.08,R#125
277,359,926,0.63,R#359
278,747,861,0.11,R#747
279,354,494,0.4,R#354
280,826,681,0.59,R#826
281,514,147,0.38,R#514
