Timestamp,Reader,Paper,Score,Reader-Label
0,658,119,0.31,R#658
1,362,85,0.81,R#362
2,36,193,0.54,R#36
3,658,235,0.24,R#658
4,239,420,0.61,R#239
5,843,720,0.68,R#843
6,1031,585,0.43,R#1031
7,455,874,0.18,R#455
8,129,580,0.12,R#129
9,924,79,0.44,R#924
10,467,193,0.99,R#467
11,519,164,0.34,R#519
12,584,133,0.44,R#584
13,165,413,0.84,R#165
14,309,374,0.17,R#309
15,352,339,0.66,R#352
16,498,462,0.86,R#498
17,963,1023,0.98,R#963
18,1015,931,0.96,R#1015
19,359,42,0.57,R#359
20,1015,357,0.9,R#1015
21,559,809,0.4,R#559
22,129,979,0.7,R#129
23,38,117,1.0,R#38
24,765,85,0.29,R#765
25,138,191,0.05,R#138
26,342,134,0.25,R#342
27,839,268,0.23,R#839
28,468,33,0.63,R#468
29,686,936,0.02,R#686
30,140,919,0.2,R#140
31,786,902,0.51,R#786
32,801,539,0.98,R#801
33,38,130,0.15,R#38
34,935,233,0.44,R#935
35,567,836,0.62,R#567
36,140,336,0.63,R#140
37,924,894,0.4,R#924
38,883,8,0.52,R#883
39,629,844,0.59,R#629
40,883,693,0.52,R#883
41,751,970,0.01,R#751
42,309,68,0.44,R#309
43,38,544,0.57,R#38
44,563,34,0.25,R#563
45,830,95,0.26,R#830
46,935,653,0.89,R#935
47,843,489,0.62,R#843
48,250,820,0.97,R#250
49,125,688,0.42,R#125
50,233,490,0.34,R#233
51,234,346,0.05,R#234
52,151,81,0.34,R#151
53,38,250,0.7,R#38
54,415,392,0.43,R#415
55,712,24,0.84,R#712
56,36,807,0.95,R#36
57,416,856,1.0,R#416
58,178,651,0.37,R#178
59,982,431,0.74,R#982
60,658,675,0.95,R#658
61,322,607,0.31,R#322
62,19,39,0.9,R#19
63,86,185,0.01,R#86
64,233,938,0.36,R#233
65,80,222,0.72,R#80
66,85,264,0.36,R#85
67,61,160,0.02,R#61
68,794,800,0.12,R#794
69,165,2,0.97,R#165
70,907,332,0.09,R#907
71,658,176,0.77,R#658
72,504,766,0.6,R#504
73,498,858,0.11,R#498
74,514,657,0.36,R#514
75,671,342,0.68,R#671
76,753,112,0.52,R#753
77,465,881,0.62,R#465
78,433,580,0.21,R#433
79,856,567,1.0,R#856
80,563,634,1.0,R#563
81,924,102,0.24,R#924
82,754,330,0.9,R#754
83,367,690,0.93,R#367
84,85,849,0.84,R#85
85,983,728,0.11,R#983
86,872,90,0.5,R#872
87,38,100,0.29,R#38
88,72,197,0.01,R#72
89,467,32,0.61,R#467
