Timestamp,Reader,Paper,Score,Reader-Label
0,114,145,0.32,R#114
1,165,513,0.57,R#165
2,38,866,0.32,R#38
3,151,312,0.32,R#151
4,455,721,0.64,R#455
5,60,492,0.33,R#60
6,563,948,0.24,R#563
7,435,1007,0.66,R#435
8,504,766,0.6,R#504
9,559,820,0.82,R#559
10,514,442,0.35,R#514
11,760,80,0.04,R#760
12,467,833,0.23,R#467
13,85,965,0.97,R#85
14,376,145,0.51,R#376
15,834,946,0.9,R#834
16,63,5,0.74,R#63
17,996,4,0.96,R#996
18,61,840,0.39,R#61
19,342,185,0.12,R#342
20,707,937,1.0,R#707
21,455,466,1.0,R#455
22,686,905,0.86,R#686
23,751,648,0.37,R#751
24,362,194,0.55,R#362
25,165,410,0.17,R#165
26,934,231,0.65,R#934
27,235,118,0.87,R#235
28,38,256,0.83,R#38
29,872,960,0.94,R#872
30,138,954,1.0,R#138
31,366,303,0.85,R#366
32,342,856,0.5,R#342
33,165,426,0.61,R#165
34,839,544,0.44,R#839
35,803,435,0.75,R#803
36,712,474,0.54,R#712
37,308,755,0.46,R#308
38,641,859,0.24,R#641
39,276,755,0.34,R#276
40,751,141,0.41,R#751
41,801,888,0.7,R#801
42,935,450,0.97,R#935
43,465,1026,1.0,R#465
44,123,148,0.98,R#123
45,643,15,0.41,R#643
46,423,32,0.25,R#423
47,416,23,0.65,R#416
48,125,491,0.95,R#125
49,36,434,0.95,R#36
50,262,917,0.88,R#262
51,313,92,0.91,R#313
52,36,921,0.56,R#36
53,232,226,0.99,R#232
54,435,690,0.68,R#435
55,935,622,1.0,R#935
56,567,10,0.05,R#567
57,801,102,0.4,R#801
58,1031,959,0.5,R#1031
59,174,352,0.79,R#174
60,913,268,0.01,R#913
61,924,427,0.11,R#924
62,844,137,0.37,R#844
63,114,695,0.31,R#114
64,753,94,0.41,R#753
65,498,636,0.65,R#498
66,239,291,0.06,R#239
67,38,15,0.62,R#38
68,686,142,0.92,R#686
69,559,995,0.47,R#559
70,38,219,0.39,R#38
71,38,454,0.04,R#38
72,72,71,0.28,R#72
73,666,205,0.22,R#666
74,534,347,0.41,R#534
75,367,640,0.95,R#367
76,872,42,0.51,R#872
77,344,269,0.88,R#344
78,643,929,0.54,R#643
79,151,227,0.44,R#151
80,468,151,0.83,R#468
81,843,899,0.94,R#843
82,717,755,0.35,R#717
83,935,960,0.15,R#935
84,725,1027,0.62,R#725
85,244,704,0.54,R#244
86,129,34,0.03,R#129
87,524,97,0.96,R#524
88,963,370,0.38,R#963
89,996,695,0.37,R#996
90,38,424,0.04,R#38
91,296,104,0.57,R#296
92,624,637,0.46,R#624
93,948,313,0.06,R#948
94,751,664,0.45,R#751
95,598,218,0.53,R#598
96,165,974,0.37,R#165
97,924,418,0.39,R#924
98,239,664,0.22,R#239
99,697,310,0.84,R#697
100,707,386,0.76,R#707
101,178,327,0.35,R#178
102,38,491,1.0,R#38
103,296,369,0.37,R#296
104,658,105,0.86,R#658
105,924,324,0.21,R#924
106,844,773,0.17,R#844
107,832,196,0.3,R#832
108,67,514,0.45,R#67
109,38,518,0.34,R#38
110,641,149,0.78,R#641
111,451,27,0.33,R#451
112,510,520,0.29,R#510
113,61,512,0.51,R#61
114,25,347,0.37,R#25
115,125,927,0.7,R#125
116,783,57,0.05,R#783
117,847,207,0.56,R#847
118,85,277,0.45,R#85
119,498,491,0.89,R#498
120,276,94,0.84,R#276
121,948,558,1.0,R#948
122,342,965,0.72,R#342
123,630,925,0.36,R#630
124,342,1013,0.38,R#342
125,658,179,0.39,R#658
126,830,396,0.05,R#830
127,276,690,0.96,R#276
128,446,484,0.77,R#446
129,342,285,0.2,R#342
130,490,356,0.45,R#490
131,765,948,0.39,R#765
132,896,981,0.9,R#896
133,86,831,0.32,R#86
134,125,1033,0.22,R#125
135,794,367,0.93,R#794
136,643,897,0.43,R#643
137,174,983,0.48,R#174
138,944,278,0.38,R#944
139,129,581,0.46,R#129
140,296,506,0.83,R#296
