Timestamp,Reader,Paper,Score,Reader-Label
0,38,741,0.11,R#38
1,643,171,0.37,R#643
2,38,780,0.86,R#38
3,697,23,0.38,R#697
4,606,240,0.09,R#606
5,38,981,0.65,R#38
6,342,63,0.96,R#342
7,671,840,0.68,R#671
8,801,900,0.48,R#801
9,671,118,0.91,R#671
10,686,408,0.07,R#686
11,794,79,0.63,R#794
12,114,251,0.44,R#114
13,489,930,0.29,R#489
14,1015,410,0.17,R#1015
15,712,171,0.33,R#712
16,60,544,0.59,R#60
17,85,900,0.44,R#85
18,60,331,0.34,R#60
19,86,647,0.31,R#86
20,36,539,0.33,R#36
21,801,940,0.99,R#801
22,693,928,0.49,R#693
23,85,45,0.63,R#85
24,717,890,0.47,R#717
25,498,985,0.03,R#498
26,754,781,0.5,R#754
27,234,1005,0.78,R#234
28,38,688,0.11,R#38
29,794,801,0.48,R#794
30,701,205,0.75,R#701
31,250,577,0.71,R#250
32,765,301,0.75,R#765
33,754,404,0.05,R#754
34,896,824,0.37,R#896
35,232,885,0.12,R#232
36,983,165,0.83,R#983
37,524,939,0.54,R#524
38,457,111,0.82,R#457
39,138,81,0.26,R#138
40,1031,445,0.06,R#1031
41,1031,998,0.46,R#1031
42,697,113,0.68,R#697
43,468,24,0.84,R#468
44,941,446,0.63,R#941
45,17,262,0.76,R#17
46,650,671,0.3,R#650
47,85,81,0.07,R#85
48,129,1016,0.87,R#129
49,322,548,0.94,R#322
50,308,570,0.51,R#308
51,873,12,0.2,R#873
52,244,970,0.03,R#244
53,839,33,0.71,R#839
54,584,134,0.1,R#584
55,38,48,0.87,R#38
56,38,121,0.27,R#38
57,1013,197,0.26,R#1013
58,720,561,0.72,R#720
59,36,198,0.92,R#36
60,765,703,0.94,R#765
61,920,44,0.25,R#920
62,125,495,0.66,R#125
63,369,18,0.56,R#369
64,395,244,0.55,R#395
65,457,944,0.45,R#457
66,759,423,0.4,R#759
67,86,1024,0.9,R#86
68,416,683,0.1,R#416
69,362,146,0.07,R#362
70,67,485,0.37,R#67
71,455,31,0.07,R#455
72,61,204,0.33,R#61
73,698,1027,0.27,R#698
74,753,728,0.17,R#753
75,39,977,0.6,R#39
76,783,912,0.4,R#783
77,38,945,0.29,R#38
78,151,989,0.7,R#151
79,415,384,1.0,R#415
80,792,539,0.66,R#792
81,944,140,0.66,R#944
82,729,912,0.51,R#729
83,125,811,0.87,R#125
84,237,783,0.11,R#237
85,155,309,0.64,R#155
86,165,553,0.84,R#165
87,250,596,0.6,R#250
88,559,389,0.58,R#559
89,786,539,0.64,R#786
90,165,134,0.23,R#165
91,754,933,0.14,R#754
92,435,21,0.39,R#435
93,25,43,0.88,R#25
94,832,891,0.45,R#832
95,451,204,1.0,R#451
96,630,84,0.69,R#630
97,504,695,0.35,R#504
98,534,80,0.16,R#534
99,367,413,0.66,R#367
100,924,892,0.6,R#924
101,567,500,0.66,R#567
102,423,963,0.74,R#423
103,534,791,0.31,R#534
104,794,8,0.36,R#794
105,643,894,0.44,R#643
106,794,965,0.74,R#794
107,38,3,0.77,R#38
108,794,696,0.94,R#794
109,514,875,0.1,R#514
110,883,415,0.2,R#883
111,307,593,0.78,R#307
112,467,806,0.14,R#467
113,729,42,0.43,R#729
114,367,293,0.25,R#367
115,140,324,0.07,R#140
116,698,45,0.55,R#698
117,276,530,0.66,R#276
118,801,203,0.69,R#801
119,729,921,0.61,R#729
120,584,310,0.95,R#584
121,832,510,0.92,R#832
122,883,91,0.73,R#883
123,982,513,0.39,R#982
124,352,9,0.5,R#352
125,913,329,0.23,R#913
126,138,13,0.67,R#138
127,944,472,0.53,R#944
128,455,598,0.03,R#455
129,178,267,0.09,R#178
130,834,911,0.6,R#834
131,907,979,0.47,R#907
132,376,833,0.57,R#376
133,19,346,0.79,R#19
134,658,703,0.94,R#658
135,86,411,0.07,R#86
136,839,983,1.0,R#839
137,454,610,0.65,R#454
138,629,319,0.14,R#629
139,36,421,0.06,R#36
140,832,674,0.29,R#832
141,309,357,0.88,R#309
142,309,979,0.63,R#309
143,72,105,0.82,R#72
144,754,602,0.78,R#754
145,72,725,0.4,R#72
146,27,874,0.45,R#27
147,656,1026,0.87,R#656
148,320,145,0.68,R#320
149,598,567,0.03,R#598
150,803,988,0.44,R#803
151,529,556,0.61,R#529
152,643,156,0.46,R#643
153,435,731,0.14,R#435
154,308,102,0.72,R#308
155,1013,309,0.38,R#1013
156,872,625,0.21,R#872
157,140,728,0.1,R#140
158,307,208,1.0,R#307
159,785,162,0.9,R#785
160,977,194,0.5,R#977
161,977,954,1.0,R#977
162,624,107,0.28,R#624
163,913,453,0.31,R#913
164,296,949,0.38,R#296
165,85,555,0.58,R#85
166,65,134,0.26,R#65
167,701,408,0.07,R#701
168,598,79,0.55,R#598
169,129,375,0.93,R#129
170,239,650,0.63,R#239
171,457,50,0.73,R#457
172,826,652,0.33,R#826
173,174,892,0.62,R#174
174,17,304,0.38,R#17
175,223,669,0.58,R#223
176,457,350,0.11,R#457
177,354,872,0.78,R#354
178,19,892,0.72,R#19
179,643,1014,0.39,R#643
180,367,171,0.58,R#367
181,309,23,0.36,R#309
182,913,331,0.36,R#913
183,415,800,0.01,R#415
184,344,803,0.01,R#344
185,293,604,0.28,R#293
186,693,1019,0.96,R#693
187,510,806,0.71,R#510
188,650,717,0.34,R#650
189,792,576,0.01,R#792
190,847,792,0.91,R#847
191,983,897,0.51,R#983
192,701,554,0.24,R#701
193,360,125,0.39,R#360
194,234,674,0.26,R#234
195,913,352,0.59,R#913
196,697,576,0.02,R#697
197,524,119,0.31,R#524
198,930,470,0.6,R#930
199,283,957,0.75,R#283
200,38,113,0.74,R#38
201,697,255,0.99,R#697
202,308,408,0.07,R#308
203,367,784,0.98,R#367
204,296,484,0.84,R#296
205,156,634,0.1,R#156
206,39,221,0.01,R#39
207,165,658,0.27,R#165
208,304,66,0.9,R#304
209,368,810,0.63,R#368
210,423,27,0.51,R#423
211,165,483,0.86,R#165
212,395,296,0.77,R#395
213,725,507,0.38,R#725
214,233,124,0.49,R#233
215,308,392,0.42,R#308
216,753,693,0.85,R#753
217,457,477,0.52,R#457
218,883,367,0.86,R#883
219,138,116,0.99,R#138
220,666,553,0.91,R#666
221,834,137,0.55,R#834
222,788,707,0.51,R#788
223,658,332,0.04,R#658
224,498,184,0.74,R#498
225,416,722,0.72,R#416
226,920,310,0.91,R#920
227,468,288,0.61,R#468
228,155,736,0.48,R#155
229,783,545,0.11,R#783
230,1015,846,0.27,R#1015
231,234,911,0.41,R#234
232,841,664,0.25,R#841
233,504,863,0.61,R#504
234,320,965,0.91,R#320
235,320,155,0.94,R#320
236,698,800,0.49,R#698
237,283,612,0.46,R#283
238,920,755,0.33,R#920
239,624,807,0.03,R#624
240,250,346,0.03,R#250
241,304,305,0.31,R#304
242,883,134,0.06,R#883
243,686,534,0.06,R#686
244,563,453,0.63,R#563
245,519,183,0.41,R#519
246,467,256,0.67,R#467
