Timestamp,Reader,Paper,Score,Reader-Label
0,307,369,0.09,R#307
1,524,65,0.74,R#524
2,801,9,0.75,R#801
3,1013,975,0.98,R#1013
4,232,917,0.98,R#232
5,965,70,0.66,R#965
6,423,198,0.08,R#423
7,907,736,0.61,R#907
8,697,85,0.75,R#697
9,803,297,0.86,R#803
10,38,523,0.55,R#38
11,468,223,0.53,R#468
12,156,277,0.77,R#156
13,309,736,0.35,R#309
14,451,657,0.2,R#451
15,834,911,0.6,R#834
16,457,657,0.28,R#457
17,534,685,0.4,R#534
18,924,310,0.84,R#924
19,72,33,0.57,R#72
20,234,1028,0.9,R#234
21,38,367,0.72,R#38
22,237,572,0.37,R#237
23,883,224,0.53,R#883
24,658,792,0.94,R#658
25,276,792,0.99,R#276
26,367,911,0.56,R#367
27,80,675,0.86,R#80
28,965,732,0.41,R#965
29,826,963,0.01,R#826
30,308,258,0.44,R#308
31,666,976,0.26,R#666
32,174,462,0.62,R#174
33,60,786,0.21,R#60
34,308,775,0.02,R#308
35,342,686,0.76,R#342
36,788,790,0.07,R#788
37,435,659,0.8,R#435
38,250,1033,0.22,R#250
39,656,507,0.22,R#656
40,844,39,0.98,R#844
41,983,628,0.48,R#983
42,883,180,0.3,R#883
43,352,985,0.35,R#352
44,729,642,0.99,R#729
45,693,271,0.64,R#693
46,785,739,0.49,R#785
47,983,439,0.47,R#983
48,342,40,0.01,R#342
49,293,7,0.26,R#293
50,701,693,0.91,R#701
51,233,760,0.98,R#233
52,38,518,0.34,R#38
53,656,722,0.89,R#656
54,369,1032,0.48,R#369
55,233,553,0.99,R#233
56,872,744,0.59,R#872
57,435,173,0.23,R#435
58,747,171,0.45,R#747
59,751,987,0.52,R#751
60,788,619,0.26,R#788
61,753,453,0.59,R#753
62,753,171,0.28,R#753
63,643,56,0.78,R#643
64,174,664,0.63,R#174
65,641,517,0.28,R#641
66,948,388,0.89,R#948
67,244,780,0.96,R#244
68,883,690,0.97,R#883
69,415,775,0.04,R#415
70,666,847,0.28,R#666
