Timestamp,Reader,Paper,Score
0,899,66,0.16
1,345,209,0.2
2,589,207,0.53
3,324,69,0.77
4,844,169,0.56
5,28,207,0.53
6,240,299,0.77
7,204,221,0.33
8,596,77,0.44
9,987,171,0.35
10,650,26,0.76
11,34,221,0.58
12,661,190,0.98
13,831,110,0.06
14,274,97,0.79
15,296,165,0.46
16,659,280,0.39
17,559,251,0.36
18,374,97,0.77
19,47,176,0.81
20,226,125,0.53
21,983,193,0.19
22,52,11,0.55
23,500,96,0.71
24,171,217,0.75
25,857,165,0.05
26,169,62,0.99
27,67,16,0.59
28,457,220,0.29
29,788,224,0.04
30,76,22,0.4
31,938,37,0.45
32,370,20,0.09
33,259,220,0.81
34,684,67,0.65
35,506,280,0.4
36,733,281,0.43
37,688,151,0.26
38,59,102,0.59
39,985,91,0.19
40,722,19,0.65
41,959,281,0.41
42,240,168,0.26
43,506,29,0.01
44,842,4,0.63
45,300,90,0.69
46,292,59,0.74
47,565,158,0.02
48,613,89,0.26
49,405,195,0.39
50,98,153,0.63
51,431,288,0.52
52,330,121,0.56
53,938,232,0.22
54,301,62,0.06
55,679,80,0.43
56,968,68,0.28
57,458,116,0.18
58,448,108,0.27
59,271,172,0.69
60,187,275,0.72
61,654,40,1.0
62,328,142,0.06
63,739,203,0.01
64,506,135,0.94
65,997,195,0.16
66,816,113,0.26
67,369,209,0.76
68,464,53,0.55
69,476,36,0.47
70,902,221,0.42
71,637,156,0.57
72,498,22,0.74
73,675,278,0.83
74,162,18,0.78
75,69,271,0.55
76,876,34,0.53
77,333,202,0.38
78,727,98,0.15
79,537,242,0.39
80,342,168,1.0
81,633,271,0.51
82,302,174,0.27
83,727,279,0.57
84,258,4,0.47
85,761,105,0.45
86,125,217,0.98
87,476,47,0.69
88,749,15,0.42
89,45,279,0.47
90,988,216,0.51
91,453,115,1.0
92,55,69,0.65
93,163,212,0.41
94,424,166,0.94
95,978,188,0.96
96,100,177,0.01
97,667,157,0.31
98,612,293,0.22
99,93,96,0.3
100,504,218,1.0
101,333,4,0.46
102,646,37,0.85
103,450,273,0.45
104,574,275,0.92
105,863,162,0.76
106,915,146,0.19
107,433,90,0.29
108,309,2,0.79
109,905,206,0.41
110,884,169,0.49
111,456,47,0.51
112,632,11,0.34
113,46,292,0.96
114,971,204,0.97
115,512,30,0.8
116,63,70,1.0
117,330,218,1.0
118,777,80,0.42
119,466,249,0.37
120,476,200,0.42
121,235,103,0.58
122,18,250,1.0
123,746,123,0.01
124,800,13,0.09
125,305,179,0.12
126,419,149,0.87
127,412,21,0.01
128,374,262,0.06
129,64,259,0.33
130,398,108,0.49
131,444,266,0.26
132,428,224,0.06
133,51,115,0.57
134,437,7,0.62
135,13,162,0.32
136,458,135,0.96
137,14,96,0.39
138,37,158,0.01
139,323,244,0.07
140,274,287,0.66
141,347,115,0.94
142,595,34,0.51
143,649,47,0.5
144,485,235,0.76
145,81,265,0.51
146,98,269,0.15
147,825,272,0.98
148,603,56,0.54
149,41,223,0.06
150,903,290,0.37
151,226,187,0.35
152,976,36,0.71
153,594,82,0.06
154,365,101,0.28
155,523,238,0.13
156,63,211,0.1
157,794,66,0.32
158,603,67,0.77
159,101,260,0.64
160,88,263,0.08
161,571,277,0.01
162,906,104,0.82
163,691,282,0.32
164,104,160,0.25
165,290,60,0.01
166,335,71,0.8
167,93,152,0.85
168,550,225,0.22
169,84,225,0.02
170,442,182,0.23
171,98,77,0.57
172,480,112,0.35
173,140,95,0.34
174,162,132,0.01
175,380,103,0.39
176,886,284,0.78
177,766,137,0.17
178,865,70,1.0
179,882,74,0.38
180,316,239,1.0
181,599,113,0.04
182,625,35,0.28
183,951,176,0.88
184,140,111,0.87
185,378,96,0.61
186,456,163,0.79
187,267,191,0.11
188,754,231,0.03
189,906,74,0.91
190,901,106,0.05
191,706,140,0.01
192,355,265,0.43
193,814,105,0.53
194,76,74,0.3
195,381,32,0.49
196,322,55,0.56
197,843,150,0.04
198,147,127,0.11
199,372,206,0.75
200,139,202,0.76
201,844,120,0.52
