Timestamp,Reader,Paper,Score
0,158,219,0.82
1,628,79,0.51
2,700,133,0.96
3,565,111,0.7
4,700,192,0.87
5,347,115,0.94
6,979,145,0.81
7,710,108,0.61
8,314,10,0.58
9,763,159,0.33
10,746,182,0.45
11,464,273,0.49
12,336,15,0.3
13,458,170,0.64
14,142,230,0.58
15,961,210,0.05
16,52,262,0.03
17,517,31,0.55
18,910,216,0.46
19,642,33,0.37
20,782,167,0.85
21,245,220,0.38
22,450,234,0.37
23,656,257,0.33
24,313,2,0.19
25,787,240,1.0
26,66,221,0.95
27,765,240,1.0
28,35,174,0.24
29,338,126,1.0
30,253,240,1.0
31,199,134,0.61
32,218,41,0.76
33,23,177,0.01
34,114,154,0.84
35,502,10,0.64
36,880,1,1.0
37,368,193,0.08
38,170,224,0.19
39,319,117,0.15
40,259,146,0.21
41,308,96,0.82
42,331,46,0.39
43,939,112,0.54
44,748,259,0.06
45,464,160,0.56
46,394,79,0.44
47,167,66,0.08
48,141,73,0.48
49,215,71,0.96
50,443,278,1.0
51,453,11,0.49
52,498,244,0.19
53,7,108,0.67
54,951,294,0.08
55,339,10,0.74
56,165,33,0.35
57,309,152,0.61
58,493,34,0.49
59,638,7,0.8
60,951,204,0.92
61,301,115,0.63
62,730,197,0.27
63,380,60,0.01
64,925,8,0.58
65,21,242,0.69
66,926,238,0.77
67,863,96,0.32
68,826,235,0.52
69,221,27,0.25
70,193,186,0.35
71,310,72,0.38
72,916,82,0.03
73,189,94,0.66
74,567,121,0.41
75,122,234,0.56
76,625,236,0.38
77,91,198,0.91
78,148,267,0.01
79,470,250,0.99
80,389,256,0.01
81,517,244,0.3
82,306,172,0.65
83,801,68,0.57
84,353,206,0.8
85,463,61,0.42
86,420,105,0.48
87,412,211,0.01
88,922,118,0.43
89,216,4,0.44
90,286,163,0.13
91,836,92,0.87
92,735,200,0.62
93,503,15,0.21
94,174,203,0.01
95,342,18,0.43
96,24,69,0.88
97,256,51,0.62
98,799,200,0.38
99,261,99,0.52
100,499,153,0.46
101,688,236,0.4
102,129,239,1.0
103,719,62,0.01
104,13,119,0.77
105,589,110,0.37
106,852,61,0.41
107,537,93,0.62
108,975,217,0.9
109,460,136,0.49
110,275,3,0.62
111,837,69,0.89
112,234,271,0.63
113,543,85,0.95
114,873,126,0.03
115,31,186,0.71
116,289,272,0.03
117,680,33,0.27
118,296,174,0.18
119,442,255,0.07
120,842,284,0.68
121,913,213,0.58
122,80,172,0.78
123,627,213,0.64
124,63,148,0.6
125,539,261,0.93
126,959,187,0.69
127,229,269,0.05
128,627,123,0.01
129,964,270,0.46
130,209,145,0.85
131,287,255,0.24
132,707,221,0.37
133,686,76,0.3
134,811,118,0.32
135,308,16,0.99
136,74,276,0.62
137,477,177,0.02
138,391,133,1.0
139,176,279,0.37
140,70,249,0.36
141,749,32,0.3
142,477,183,0.28
143,958,58,0.03
144,529,127,0.45
145,334,174,0.43
146,462,68,0.39
147,129,213,0.79
148,745,43,0.03
149,147,0,0.71
150,684,207,0.51
151,310,243,0.37
152,661,247,0.43
153,795,266,0.42
154,667,297,0.72
155,612,227,0.23
156,445,90,1.0
157,811,86,0.1
158,507,217,0.85
159,616,264,0.18
160,99,158,0.96
161,301,93,0.51
162,227,198,0.92
163,324,106,0.14
164,242,275,0.99
165,875,201,0.57
166,346,161,0.91
167,109,245,0.31
168,396,26,0.95
169,881,84,0.57
170,766,130,0.5
171,410,153,0.57
172,878,18,0.61
173,373,32,0.29
174,578,190,0.52
175,216,61,0.2
176,303,271,0.54
177,566,75,0.37
178,465,89,0.23
179,825,159,0.55
180,786,206,0.01
181,743,294,0.73
182,581,14,0.77
183,197,34,0.77
184,424,217,0.94
185,450,115,0.02
186,991,125,0.01
187,222,53,0.71
188,691,240,1.0
189,549,40,0.96
190,912,38,0.66
191,367,30,0.11
192,919,175,0.61
193,313,187,0.41
194,106,270,0.42
195,63,27,0.58
196,165,222,0.38
197,270,113,0.07
198,100,251,0.8
199,173,48,0.3
200,97,77,0.6
201,381,230,0.74
202,438,117,0.09
203,425,112,0.61
204,935,158,0.76
205,466,55,0.22
206,190,278,0.94
207,20,172,0.72
208,6,283,0.38
209,40,156,0.89
210,964,129,0.99
211,288,228,0.99
212,922,234,0.6
213,972,140,0.01
214,875,86,0.09
215,203,159,0.45
216,611,97,0.07
217,830,46,0.69
218,920,93,0.49
219,191,291,0.48
220,434,283,0.2
221,719,129,0.84
222,646,13,0.8
223,178,101,0.01
224,494,64,0.29
225,739,274,0.4
226,745,284,0.75
227,882,168,1.0
228,557,127,0.85
229,728,87,0.09
230,91,145,0.81
231,130,114,0.36
232,980,230,0.62
233,286,68,0.6
234,739,76,0.28
235,477,231,0.75
236,999,116,0.4
237,645,98,0.22
238,259,201,0.64
239,490,25,0.05
240,160,26,0.97
241,114,122,0.92
242,139,153,0.39
