Timestamp,Reader,Paper,Score
0,461,125,0.1
1,60,202,0.95
2,821,193,0.16
3,830,59,0.41
4,867,211,0.15
5,736,15,0.5
6,79,181,0.72
7,811,13,0.37
8,976,86,0.03
9,248,294,0.1
10,700,192,0.87
11,453,11,0.49
12,52,45,0.53
13,490,25,0.05
14,97,121,0.43
15,760,89,0.25
16,543,231,0.78
17,477,26,1.0
18,158,237,0.89
19,358,234,0.49
20,412,27,0.62
21,101,47,0.51
22,402,112,0.27
23,162,280,0.69
24,236,130,0.58
25,689,40,0.99
26,822,172,0.58
27,605,247,0.56
28,96,211,0.59
29,456,224,0.23
30,595,289,0.97
31,676,153,0.54
32,266,155,0.07
33,889,20,0.04
34,50,270,0.48
35,477,183,0.28
36,358,19,0.68
37,709,247,0.63
38,192,220,0.91
39,86,29,0.32
40,215,71,0.96
41,398,255,0.09
42,514,28,0.7
43,456,103,0.49
44,372,136,0.76
45,90,0,0.52
46,197,163,1.0
47,438,114,0.28
48,19,117,0.5
49,753,188,1.0
50,366,173,0.09
51,498,265,0.38
52,460,136,0.49
53,574,131,0.55
54,152,8,0.32
55,597,190,0.57
56,8,277,0.45
57,212,64,0.9
58,386,48,0.13
59,907,75,0.65
60,937,227,0.4
61,900,11,0.55
62,235,48,0.74
63,691,26,0.99
64,816,9,0.43
65,860,34,0.83
66,763,21,0.01
67,805,222,0.19
68,927,67,0.64
69,419,146,0.15
70,170,202,0.14
71,733,87,0.48
72,144,69,0.73
73,716,243,0.5
74,957,21,1.0
75,140,58,0.2
76,783,83,0.11
77,988,125,0.21
78,19,230,0.83
79,41,273,0.61
80,462,255,0.76
81,32,103,0.7
82,716,296,0.44
83,761,57,0.08
84,813,291,0.55
85,739,81,0.68
86,438,53,0.6
87,749,40,1.0
88,804,192,0.91
89,974,34,0.11
90,980,49,0.64
91,23,28,0.62
92,506,49,0.62
93,782,220,0.82
94,792,9,0.38
95,147,129,0.93
96,746,71,0.85
97,298,68,0.09
98,852,22,0.35
99,139,234,0.44
100,277,254,0.29
101,28,207,0.53
102,144,135,0.73
103,601,192,0.96
104,285,149,0.74
