Timestamp,Reader,Paper,Score
0,157,34,0.35
1,973,27,0.46
2,92,147,0.98
3,585,83,0.02
4,971,43,0.2
5,500,118,0.32
6,49,10,0.32
7,462,251,0.76
8,746,261,0.28
9,107,159,0.67
10,864,239,0.63
11,646,37,0.85
12,221,202,0.01
13,404,191,0.29
14,620,39,0.2
15,541,59,0.49
16,707,125,0.04
17,316,74,0.05
18,623,171,0.37
19,806,299,0.88
20,672,70,1.0
21,259,204,0.84
22,407,124,0.67
23,190,141,0.5
24,524,45,0.51
25,605,238,0.38
26,673,24,0.2
27,163,286,0.96
28,169,256,0.5
29,163,244,0.5
30,727,7,0.83
31,985,103,0.55
32,638,239,0.5
33,291,42,0.42
34,735,72,0.31
35,194,165,0.58
36,444,287,0.32
37,450,222,0.85
38,289,288,0.58
39,748,243,0.47
40,354,194,0.51
41,978,287,0.57
42,727,102,0.49
43,658,221,0.29
44,457,139,0.7
45,126,123,0.04
46,308,98,0.09
47,533,169,0.48
48,727,181,0.61
49,445,129,0.65
50,924,121,0.58
51,370,142,0.42
52,645,93,0.39
53,257,205,0.56
54,641,41,0.98
55,47,277,0.01
56,910,62,0.01
57,566,185,0.21
58,990,79,0.54
59,805,64,0.97
60,123,153,0.31
61,50,170,0.48
62,212,112,0.63
63,460,269,0.12
64,670,262,0.01
65,371,175,0.55
66,381,99,0.34
67,126,154,0.97
68,267,107,0.61
69,807,209,0.26
70,622,149,0.84
71,22,299,0.86
72,659,163,0.21
73,718,256,0.09
74,219,284,0.71
75,583,17,0.82
76,358,130,0.59
77,233,255,0.58
78,878,76,0.35
79,357,202,1.0
80,897,12,0.44
81,362,242,0.39
82,740,268,0.01
83,117,177,0.01
84,690,201,0.34
85,588,198,0.99
86,500,249,0.63
87,84,22,0.47
88,72,117,0.08
89,727,107,0.62
90,998,242,0.45
91,148,247,0.66
92,346,37,0.79
93,541,285,0.51
94,627,69,0.85
95,244,111,0.99
96,896,151,0.18
97,615,289,0.92
98,126,49,0.49
99,485,156,0.96
100,243,204,0.69
101,271,239,1.0
102,745,112,0.45
103,507,28,0.55
104,341,69,0.87
105,259,80,0.39
106,843,244,0.11
107,843,150,0.04
108,372,96,0.79
109,794,32,0.43
110,296,49,0.23
111,496,141,0.44
112,25,117,0.28
113,243,83,0.09
114,612,223,0.01
115,486,132,0.01
116,811,22,0.45
117,691,26,0.99
118,165,142,0.65
119,306,4,0.54
120,475,2,0.72
121,427,89,0.78
122,248,204,0.97
123,759,67,0.66
124,99,24,0.06
125,612,230,0.74
126,14,254,0.32
127,479,160,0.13
128,821,89,0.91
129,336,156,0.82
130,463,49,0.49
131,922,31,0.59
132,648,163,0.65
133,852,34,0.44
134,744,299,0.87
135,424,19,0.62
136,307,15,0.26
137,429,212,0.33
138,431,64,0.59
139,595,126,1.0
140,576,34,0.31
141,532,188,0.92
142,163,175,0.59
