Timestamp,Reader,Paper,Score
0,274,4337,0.32
1,274,9003,0.55
2,1289,9405,0.01
3,1289,9024,0.83
4,431,7234,0.23
5,431,2192,0.35
6,1258,7230,0.87
7,1258,9854,0.68
8,581,9957,0.5
9,581,8168,1.0
10,2105,5232,0.89
11,2105,994,0.01
12,1014,7420,0.04
13,1014,8349,0.35
14,1387,6842,0.72
15,1387,3711,0.94
16,1579,4336,0.45
17,1579,2358,0.16
18,1202,9574,0.01
19,1202,2854,0.38
20,1911,9406,0.92
21,1911,6606,0.43
22,2271,3820,0.43
23,2271,1424,0.01
24,1512,7262,0.86
25,1512,5984,0.55
26,806,417,0.93
27,806,3274,1.0
28,176,4812,0.99
29,176,2487,0.46
30,990,7249,0.98
31,990,8401,0.86
32,886,8704,0.99
33,886,5332,0.56
34,2353,3058,0.95
35,2353,6445,0.01
36,795,3856,0.54
37,795,3805,0.99
38,256,1287,0.96
39,256,18,0.01
40,538,2972,0.72
41,538,2036,0.41
42,924,47,0.98
43,924,3406,0.42
44,1479,3069,0.86
45,1479,7496,0.89
46,1661,6813,0.32
47,1661,1401,0.47
48,743,8424,0.29
49,743,8143,0.41
50,768,5433,0.01
51,768,2755,0.51
52,2147,3546,0.01
53,2147,4646,0.6
54,1542,5683,0.8
55,1542,2635,0.5
56,524,7287,0.41
57,524,7961,0.43
58,712,1914,0.34
59,712,8730,0.36
60,2184,9942,0.91
61,2184,3903,0.49
62,899,6904,0.43
63,899,422,0.34
64,1872,1840,0.51
65,1872,9934,0.44
66,1979,8896,0.86
67,1979,6292,0.55
68,369,6052,0.52
69,369,3429,0.97
70,16,8180,0.6
71,16,8954,0.7
72,991,7619,0.97
73,991,1100,0.16
74,2404,449,0.6
75,2404,5360,0.38
76,1186,3168,0.47
77,1186,2405,0.72
78,92,3646,0.48
79,92,2961,0.02
80,93,8540,0.87
81,93,1014,0.69
82,1046,36,0.44
83,1046,7130,0.32
84,792,2712,0.93
85,792,7507,0.12
86,492,856,0.97
87,492,9991,0.88
88,1109,2092,0.34
89,1109,8149,0.37
90,557,3646,0.4
91,557,46,0.91
92,1942,1557,0.01
93,1942,9118,0.82
94,1333,477,0.79
95,1333,9994,0.7
96,1726,4852,0.44
97,1726,8961,0.84
98,752,5306,0.01
99,752,5587,0.46
100,334,2209,0.56
101,334,615,0.76
102,2338,7905,0.49
103,2338,5614,0.47
104,705,7545,0.32
105,705,3266,0.17
106,1591,2668,0.29
107,1591,2062,0.89
108,2478,4211,0.45
109,2478,4433,0.41
110,1386,7100,0.87
111,1386,5395,1.0
112,214,2181,0.17
113,214,1488,0.81
114,812,3779,0.35
115,812,919,0.62
116,2274,5673,0.24
117,2274,979,0.83
118,592,6057,0.98
119,592,8388,0.01
120,1988,9845,0.67
121,1988,4494,0.61
122,1763,2149,0.41
123,1763,7298,0.63
124,1692,3343,0.59
125,1692,3867,0.51
126,890,5562,0.33
127,890,2871,0.94
128,764,6389,0.27
129,764,1867,0.92
130,6,5566,0.36
131,6,6735,0.94
132,2001,8016,0.35
133,2001,3608,0.9
134,390,6576,0.63
135,390,4609,0.31
136,237,965,0.42
137,237,9625,0.58
138,1511,9135,0.38
139,1511,8524,0.46
140,2224,6796,0.72
141,2224,5628,0.99
142,1357,6344,0.19
143,1357,512,0.94
144,1793,9891,0.86
145,1793,9142,0.07
146,2201,4066,0.49
147,2201,9533,0.82
148,70,6044,1.0
149,70,2351,0.94
150,2163,1052,0.43
151,2163,2438,0.27
152,554,6647,0.41
153,554,9616,0.5
154,1331,5550,0.01
155,1331,8815,0.08
156,2196,4616,0.34
157,2196,5887,0.4
158,966,891,0.94
159,966,6648,0.34
160,905,2258,0.69
161,905,862,0.56
162,682,3694,0.04
163,682,243,1.0
164,290,76,0.72
165,290,9551,0.43
166,932,4571,0.35
167,932,8358,0.42
168,647,2721,0.54
169,647,6983,0.27
170,1418,1109,0.34
171,1418,3976,0.41
172,184,2548,0.95
