Timestamp,Reader,Paper,Score
0,1125,2865,0.93
1,1125,4770,0.14
2,1801,6329,0.38
3,1801,3954,0.69
4,428,6101,0.41
5,428,4741,0.88
6,258,1918,0.72
7,258,2136,0.67
8,1065,7194,0.45
9,1065,9258,0.2
10,2199,3466,0.09
11,2199,32,0.89
12,2427,2919,0.28
13,2427,6697,0.24
14,2125,2276,0.12
15,2125,8865,0.55
16,24,5027,0.44
17,24,703,0.92
18,1791,1188,0.71
19,1791,9598,0.36
20,1245,9582,0.85
21,1245,6493,0.77
22,268,2160,0.53
23,268,5219,0.97
24,2472,5161,0.09
25,2472,9324,0.21
26,185,2426,0.45
27,185,7549,1.01
28,1453,1590,0.4
29,1453,747,0.04
30,2172,7780,0.64
31,2172,6061,0.7
32,1528,643,0.17
33,1528,2725,0.9
34,1623,236,0.56
35,1623,7421,0.81
36,1932,703,0.92
37,1932,5634,0.64
38,64,4709,0.8
39,64,3827,0.83
40,1367,8095,0.55
41,1367,2249,0.37
42,663,6415,0.31
43,663,4705,0.32
44,1169,5823,0.79
45,1169,9257,0.68
46,1506,8144,0.1
47,1506,8062,0.27
48,1615,9993,0.7
49,1615,6120,0.64
50,836,7968,0.88
51,836,6412,0.31
52,1210,5202,0.39
53,1210,6953,0.07
54,1220,5377,0.56
55,1220,8498,1.0
56,638,4707,0.07
57,638,873,0.6
58,1287,2125,0.88
59,1287,1383,0.17
60,19,7184,0.11
61,19,9771,0.57
62,2244,4273,0.12
63,2244,4096,0.23
64,924,4654,0.11
65,924,1641,0.18
66,1349,6752,0.65
67,1349,508,0.94
68,427,4294,0.08
69,427,4970,0.84
70,2071,4131,0.07
71,2071,8502,0.79
72,2381,8023,0.05
73,2381,318,0.31
74,1155,7415,0.11
75,1155,2897,0.14
76,1498,8343,0.78
77,1498,3515,0.12
78,942,9089,1.01
79,942,6170,0.79
80,601,7206,0.67
81,601,9886,0.83
82,253,1305,0.45
83,253,3862,0.42
84,1383,51,0.3
85,1383,129,0.24
86,1249,7762,0.03
87,1249,3790,0.57
88,74,6514,0.07
89,74,3545,0.65
90,135,6462,0.55
91,135,5707,1.01
92,548,7008,0.14
93,548,4896,0.88
94,512,4869,0.71
95,512,1217,0.29
96,958,425,0.74
97,958,1401,0.38
98,2386,9676,0.18
99,2386,3097,0.43
100,2308,5982,0.01
101,2308,1256,0.44
102,1919,8330,0.68
103,1919,2567,0.76
104,1044,6940,0.6
105,1044,8431,0.09
106,610,8577,0.65
107,610,389,0.26
108,1297,5109,0.46
109,1297,6513,0.06
110,1295,8883,0.96
111,1295,255,0.99
112,916,3404,0.51
113,916,213,0.95
114,987,4954,0.19
115,987,1396,0.06
116,658,6967,0.64
117,658,8669,0.23
118,2014,9066,0.1
119,2014,695,0.48
120,934,9851,0.09
121,934,2138,0.28
122,1998,5866,0.6
123,1998,7027,0.63
124,1710,6368,0.52
125,1710,8456,0.58
126,1635,2465,0.31
127,1635,3545,0.65
128,974,2157,0.14
129,974,7844,0.56
130,1967,2452,0.2
131,1967,8782,0.97
132,1913,101,0.31
133,1913,8201,0.71
134,1918,3173,0.23
135,1918,801,0.13
136,1717,1711,0.9
137,1717,3083,0.22
138,1308,5254,0.26
139,1308,2811,0.22
140,1274,1992,0.62
141,1274,6505,0.01
142,1437,557,0.93
143,1437,2714,0.23
144,768,1258,0.33
145,768,4450,0.02
146,1942,7470,0.97
147,1942,1797,0.18
148,2022,1547,0.16
149,2022,5514,0.59
150,530,4920,0.26
151,530,7735,0.7
152,1456,896,0.81
153,1456,5394,0.92
154,2278,2729,0.73
155,2278,5445,0.82
156,2233,2071,0.98
157,2233,2774,0.98
158,2481,2988,0.02
159,2481,2937,0.29
160,895,619,0.09
161,895,2832,0.45
162,54,4992,0.14
163,54,2382,0.25
164,1604,4000,0.26
165,1604,9612,0.62
166,1519,7714,0.03
167,1519,2157,0.14
168,2024,3560,0.48
169,2024,704,1.0
170,1603,6212,0.17
171,1603,6559,0.87
172,1486,237,1.0
173,1486,252,0.13
174,1648,7262,1.0
175,1648,9958,0.23
176,1401,8702,0.3
177,1401,7432,0.02
178,2314,9398,0.05
179,2314,2149,0.59
180,1431,508,0.94
181,1431,9907,0.34
182,2300,2401,0.62
183,2300,629,0.09
184,247,4706,0.48
185,247,6348,0.04
186,456,8908,0.64
187,456,4450,0.02
188,295,889,0.23
189,295,3081,0.93
190,1667,7812,0.84
191,1667,1922,0.67
192,535,5894,0.33
193,535,7534,0.37
194,986,1692,0.15
195,986,2341,0.61
196,1684,1053,0.75
197,1684,6109,0.1
198,1087,2909,0.08
199,1087,4594,0.37
200,678,1501,0.49
201,678,7583,0.04
202,1954,9814,0.52
203,1954,6134,0.91
204,265,9748,0.78
205,265,9258,0.2
206,213,8897,0.81
207,213,6251,0.92
208,2203,4126,0.41
209,2203,3743,0.44
210,1544,9590,0.22
211,1544,4699,0.43
212,2214,1191,0.07
213,2214,2725,0.9
214,1502,5423,0.1
215,1502,4321,0.7
216,353,614,0.22
217,353,3684,0.53
218,254,803,0.79
219,254,2784,0.75
220,865,8484,0.05
221,865,9191,0.74
222,2153,5071,0.65
223,2153,8809,0.61
224,69,5236,0.09
225,69,9307,0.56
226,1538,7234,0.84
227,1538,6103,0.9
228,173,2517,0.78
229,173,8873,0.91
230,1985,3963,0.67
231,1985,4311,0.05
232,1207,7978,0.2
233,1207,4523,0.4
234,1348,8457,0.27
235,1348,2578,0.68
236,1983,2011,0.76
237,1983,5291,0.52
238,1982,2489,0.62
239,1982,5574,0.5
240,45,9465,0.58
241,45,420,0.67
242,2157,8351,0.86
243,2157,910,0.93
244,1910,8796,0.1
245,1910,5217,0.7
246,2382,5251,0.6
247,2382,4502,0.26
248,469,1026,0.48
249,469,1723,0.77
250,1580,7171,0.83
251,1580,5503,0.42
252,2005,5634,0.64
253,2005,7090,0.97
254,1638,2027,0.44
255,1638,3261,0.05
256,1086,7985,0.2
257,1086,5957,0.32
258,1222,8467,0.13
259,1222,754,0.47
260,795,477,0.06
261,795,8404,0.72
262,2141,8460,0.82
263,2141,5521,0.37
264,1996,9780,0.55
265,1996,2651,0.79
266,484,5783,0.87
267,484,7476,0.72
268,1585,4232,0.6
