Timestamp,Reader,Paper,Score
0,352,2406,0.55
1,352,10188,0.63
2,975,11430,0.42
3,975,5956,0.65
4,2304,5884,0.25
5,2304,12855,0.81
6,1050,12144,0.3
7,1050,13349,0.28
8,1572,7169,0.08
9,1572,6277,0.94
10,1475,9976,0.44
11,1475,14290,0.83
12,656,1800,0.08
13,656,1378,0.79
14,1003,5090,0.74
15,1003,8884,0.74
16,1251,13330,0.47
17,1251,2418,0.44
18,1742,8887,0.18
19,1742,4101,0.53
20,1274,3450,0.5
21,1274,4344,0.81
22,299,6441,0.21
23,299,8357,0.88
24,1592,849,0.81
25,1592,851,0.24
26,1308,6896,0.2
27,1308,11095,0.49
28,924,14682,0.6
29,924,11871,0.63
30,1430,14819,0.38
31,1430,13462,0.74
32,1882,10500,0.5
33,1882,12609,0.06
34,888,1360,0.15
35,888,3110,0.6
36,159,5341,0.24
37,159,5065,0.65
38,113,10963,0.48
39,113,7329,0.34
40,2267,498,0.12
41,2267,187,0.84
42,1302,4929,1.01
43,1302,5642,0.48
44,1807,2623,0.49
45,1807,7825,0.45
46,1287,13458,0.99
47,1287,2210,0.57
48,744,9894,0.92
49,744,5214,0.35
50,2218,975,0.87
51,2218,4939,0.42
52,1966,8327,0.02
53,1966,4907,0.87
54,2091,10499,0.78
55,2091,3150,0.22
56,1367,14447,0.86
57,1367,7804,0.44
58,668,14840,0.1
59,668,6059,0.53
60,1425,11230,0.6
61,1425,5779,0.23
62,1582,12435,0.94
63,1582,8384,0.02
64,1912,5185,0.12
65,1912,11994,0.97
66,1500,12364,0.93
67,1500,12859,0.13
68,1202,11784,0.18
69,1202,6285,0.98
70,49,3350,0.57
71,49,6777,0.07
72,349,7233,0.97
73,349,2823,0.09
74,1530,6561,0.29
75,1530,6589,0.58
76,338,4767,0.05
77,338,1103,0.23
78,193,2409,0.32
79,193,9825,0.63
80,587,7955,0.43
81,587,14590,0.25
82,1878,4676,0.17
83,1878,10224,0.02
84,2292,13231,0.47
85,2292,9674,0.13
86,247,2236,0.1
87,247,13958,0.65
88,2107,7342,0.61
89,2107,6718,0.86
90,596,10146,0.04
91,596,13857,0.71
92,2078,9252,0.28
93,2078,14656,0.02
94,202,14056,0.67
95,202,6992,0.09
96,514,528,0.44
97,514,9599,0.6
98,1279,12244,0.65
99,1279,8249,0.75
100,1971,11994,0.97
101,1971,7016,0.73
102,1260,10907,0.82
103,1260,8950,0.26
104,1866,10991,0.93
105,1866,2140,0.67
106,2079,9729,0.34
107,2079,12738,0.57
108,2485,387,0.51
109,2485,2099,0.3
110,2238,1207,0.56
111,2238,12521,0.17
112,2017,6098,0.77
113,2017,5171,0.98
114,2473,12513,0.59
115,2473,11628,0.73
116,86,8479,0.21
117,86,2773,0.82
118,462,8130,0.17
119,462,3001,0.73
120,250,3190,0.65
121,250,11225,0.22
122,1758,9997,0.37
123,1758,8847,0.41
124,1862,5257,0.48
125,1862,9382,0.92
126,2466,14805,0.12
127,2466,11267,0.74
128,567,8495,0.22
129,567,2400,0.28
130,2177,8133,0.51
131,2177,3485,0.78
132,1013,8500,0.43
133,1013,12036,0.94
134,2313,7138,0.5
135,2313,7103,0.09
136,1471,3346,0.2
137,1471,398,0.79
138,1963,7062,0.33
139,1963,8849,0.29
140,982,7248,0.44
141,982,10247,0.66
142,817,14994,0.3
143,817,2271,0.26
144,496,6745,0.97
145,496,14082,0.84
146,2358,10289,0.33
147,2358,8027,0.32
148,539,7711,0.75
149,539,584,0.15
150,506,9026,0.64
151,506,10554,0.63
152,1224,933,0.92
153,1224,14246,0.58
154,249,4221,0.73
155,249,1300,0.62
156,1520,7571,0.14
157,1520,8181,1.0
158,2021,3814,0.95
159,2021,2490,0.21
160,507,11113,0.37
161,507,11764,0.6
162,2472,199,0.2
163,2472,9744,0.33
164,2031,2583,0.41
165,2031,7128,0.87
166,762,9654,0.85
167,762,8798,0.59
168,1624,8635,0.58
169,1624,2650,0.06
170,1568,11968,0.82
171,1568,5397,0.38
172,2423,1185,0.92
173,2423,8132,0.44
174,2370,11527,0.71
175,2370,12859,0.13
176,1593,2784,0.06
177,1593,4561,0.15
178,425,13415,0.69
179,425,14570,0.25
180,344,12487,0.27
181,344,3775,0.58
182,708,10533,0.64
183,708,10899,0.03
184,30,4075,0.93
185,30,7284,0.41
186,2201,13023,0.89
187,2201,1383,0.19
188,1832,6308,0.57
189,1832,10555,0.19
190,787,5245,0.07
191,787,13010,0.78
192,216,11280,0.72
193,216,3116,0.95
194,2446,11206,0.23
195,2446,668,0.7
196,2315,3642,0.7
197,2315,1062,0.43
198,809,2841,0.55
199,809,654,0.79
200,2208,11849,0.25
201,2208,10344,0.69
202,1319,13979,0.77
203,1319,11665,0.07
204,378,3857,0.18
205,378,498,0.12
206,1514,3958,0.97
207,1514,4847,0.33
208,1198,8102,0.17
209,1198,11539,0.8
210,1489,3316,0.42
211,1489,14937,0.6
212,715,14558,0.96
213,715,2427,0.15
214,1393,1126,0.22
215,1393,4030,0.7
216,1141,3005,0.36
217,1141,9631,0.76
218,1982,3161,0.62
219,1982,3458,0.46
220,1324,8497,0.07
221,1324,213,0.58
222,2076,13721,0.42
223,2076,9483,0.48
224,957,12212,0.94
225,957,10392,0.17
226,1736,918,0.81
227,1736,5065,0.65
228,230,80,0.33
229,230,4896,0.08
230,2489,7388,0.22
231,2489,7527,0.72
232,1532,4101,0.53
233,1532,13593,0.35
234,2317,7694,0.1
235,2317,8757,0.5
236,1428,7035,0.41
237,1428,12749,0.84
238,1874,13115,0.55
239,1874,1259,0.07
240,197,14494,0.41
241,197,3928,0.55
242,1014,13535,0.24
243,1014,13482,0.99
244,315,12679,0.33
245,315,10878,0.12
246,1391,984,0.76
247,1391,7084,0.26
248,755,9086,0.55
249,755,1800,0.08
250,220,9901,0.93
251,220,10219,0.25
252,2203,13798,0.71
253,2203,10439,0.69
254,877,276,0.91
255,877,11827,0.86
256,1542,8908,0.03
257,1542,7424,0.28
258,830,11923,0.83
259,830,748,0.87
260,1960,11385,0.05
261,1960,1191,0.46
262,1265,1435,0.94
263,1265,14453,0.73
264,1210,8289,0.19
265,1210,7798,0.43
266,543,8436,0.43
267,543,14077,0.78
268,792,6552,0.26
269,792,3071,0.57
270,990,13563,0.26
271,990,1556,0.4
272,119,4720,0.22
273,119,12560,0.39
274,963,10177,0.18
275,963,3011,0.79
276,105,783,0.86
277,105,14926,0.56
278,1327,9228,0.8
279,1327,9044,0.94
280,137,14413,0.24
281,137,182,0.53
282,92,6069,0.15
283,92,8686,0.73
284,740,11421,0.25
285,740,6164,0.71
286,1331,2696,0.6
287,1331,420,0.86
288,366,4125,0.29
289,366,14373,0.42
290,1761,6689,0.49
291,1761,11170,0.58
292,786,11031,0.69
293,786,13255,0.48
294,189,9796,0.51
295,189,7704,0.53
296,599,9579,0.86
297,599,3077,0.95
298,2336,7071,0.33
299,2336,1854,0.96
300,2216,14099,0.14
301,2216,12993,0.86
302,5,14160,0.88
303,5,10279,0.09
304,1311,11884,0.51
305,1311,5150,0.2
306,26,9484,0.04
307,26,4668,0.79
308,1535,13084,0.46
309,1535,6185,0.53
310,550,12042,0.65
311,550,10595,0.06
312,1335,13518,0.79
313,1335,5666,0.73
314,1959,13817,0.06
315,1959,10986,0.46
316,215,7295,1.0
317,215,12528,0.25
318,816,10687,0.76
319,816,3227,0.25
320,1601,6992,0.09
321,1601,5148,0.66
322,1813,5837,0.37
323,1813,11678,0.49
324,844,1812,0.03
325,844,535,0.4
326,650,13591,0.19
327,650,647,0.48
328,475,7304,0.11
329,475,2641,0.79
330,2209,8892,0.91
331,2209,11902,0.24
332,2456,7237,0.51
333,2456,11838,0.36
334,1499,4546,0.44
335,1499,7958,0.83
336,1993,4094,0.98
337,1993,7928,0.02
338,1151,9102,0.44
339,1151,9329,0.83
340,803,13060,0.91
341,803,11036,0.24
342,33,12725,0.22
343,33,9728,0.52
344,1653,1668,0.38
345,1653,1457,0.41
346,219,12695,0.12
347,219,8648,0.47
348,2113,11608,0.79
349,2113,13601,0.33
350,47,7474,0.01
351,47,12412,0.53
352,1248,6290,0.35
353,1248,3739,0.01
354,941,5112,0.01
355,941,13590,0.95
356,1830,14131,0.18
357,1830,11694,0.91
358,902,14872,0.43
359,902,2236,0.1
360,1377,4354,0.14
361,1377,7557,0.58
362,701,3001,0.73
363,701,12436,0.06
