Timestamp,Reader,Paper,Score,Reader-Label
0,343,140,0.02,R#343
1,159,284,0.55,R#159
2,381,167,0.07,R#381
3,89,91,0.57,R#89
4,650,97,0.82,R#650
5,320,6,0.15,R#320
6,550,244,0.48,R#550
7,224,165,0.31,R#224
8,680,123,0.36,R#680
9,804,214,0.44,R#804
10,331,90,0.62,R#331
11,702,45,1.0,R#702
12,121,239,0.82,R#121
13,830,223,0.13,R#830
14,564,287,0.56,R#564
15,765,107,0.44,R#765
16,175,105,0.76,R#175
17,437,128,0.42,R#437
18,803,60,0.25,R#803
19,649,249,1.0,R#649
20,440,213,0.46,R#440
21,285,94,0.89,R#285
22,583,134,0.41,R#583
23,492,265,0.32,R#492
24,752,97,0.97,R#752
25,107,181,0.55,R#107
26,270,164,0.14,R#270
27,649,115,0.34,R#649
28,466,221,0.98,R#466
29,809,141,0.34,R#809
30,58,176,0.47,R#58
31,273,102,0.51,R#273
32,105,83,0.07,R#105
33,854,169,0.01,R#854
34,756,173,0.78,R#756
35,786,139,0.49,R#786
36,833,53,0.07,R#833
37,263,176,0.68,R#263
38,457,172,0.55,R#457
39,965,93,0.82,R#965
40,229,148,0.08,R#229
41,296,39,0.4,R#296
42,864,69,0.39,R#864
43,237,40,0.46,R#237
44,499,85,0.07,R#499
45,54,279,0.73,R#54
46,678,53,0.03,R#678
47,581,94,0.59,R#581
48,542,37,0.62,R#542
49,867,194,0.62,R#867
50,16,187,0.37,R#16
51,227,147,0.18,R#227
52,734,198,0.4,R#734
53,829,70,0.5,R#829
54,108,89,0.38,R#108
55,397,118,0.48,R#397
56,285,111,1.0,R#285
57,421,128,0.18,R#421
58,596,8,0.17,R#596
59,222,145,0.99,R#222
60,795,104,0.46,R#795
61,652,100,0.65,R#652
62,578,269,0.55,R#578
63,831,68,0.12,R#831
64,77,168,0.1,R#77
65,453,143,0.61,R#453
66,531,19,0.56,R#531
67,206,40,0.45,R#206
68,532,252,0.53,R#532
69,229,129,0.58,R#229
70,782,280,0.97,R#782
71,317,119,0.36,R#317
72,561,153,1.0,R#561
73,580,258,0.96,R#580
74,414,115,0.08,R#414
75,985,77,0.78,R#985
76,689,78,0.85,R#689
77,388,39,0.56,R#388
78,44,164,0.06,R#44
79,236,81,0.8,R#236
80,725,233,0.83,R#725
81,503,29,0.33,R#503
82,177,66,0.05,R#177
83,12,121,0.62,R#12
84,626,39,0.7,R#626
85,751,171,0.89,R#751
86,852,33,0.58,R#852
87,655,117,0.15,R#655
88,809,214,0.64,R#809
89,460,215,0.92,R#460
90,709,195,0.22,R#709
91,843,172,0.56,R#843
92,657,109,0.22,R#657
93,17,273,0.54,R#17
94,363,20,0.32,R#363
95,789,144,0.62,R#789
96,759,44,0.66,R#759
97,230,298,0.57,R#230
98,294,218,0.45,R#294
99,1001,12,1.0,SR#2
100,412,45,1.0,R#412
101,20,240,0.56,R#20
102,733,190,0.46,R#733
103,977,227,0.1,R#977
104,681,23,0.01,R#681
105,894,190,0.56,R#894
106,641,101,0.71,R#641
107,646,192,0.85,R#646
108,469,277,0.11,R#469
109,757,215,0.99,R#757
110,663,145,0.91,R#663
111,1000,111,0.97,SR#1
112,122,291,0.48,R#122
113,110,242,0.97,R#110
114,361,81,0.86,R#361
115,328,292,0.76,R#328
116,75,124,0.19,R#75
117,33,121,0.46,R#33
118,870,177,0.16,R#870
119,222,238,0.24,R#222
120,773,112,0.39,R#773
121,973,104,0.58,R#973
122,115,74,0.44,R#115
123,133,60,0.33,R#133
124,628,95,0.62,R#628
125,647,232,0.77,R#647
126,489,70,0.44,R#489
127,1,206,0.38,R#1
128,897,58,0.95,R#897
129,182,85,0.07,R#182
130,297,217,0.45,R#297
131,706,16,0.6,R#706
132,668,233,0.79,R#668
133,499,86,1.0,R#499
134,522,37,0.47,R#522
135,596,200,0.54,R#596
136,668,282,0.8,R#668
137,490,241,0.25,R#490
138,605,132,0.88,R#605
139,258,183,0.03,R#258
140,746,163,0.84,R#746
141,99,43,0.21,R#99
142,746,133,0.29,R#746
143,354,160,0.96,R#354
144,725,169,0.94,R#725
145,441,13,0.75,R#441
146,541,114,0.43,R#541
147,367,89,0.24,R#367
148,624,236,0.41,R#624
149,514,229,0.42,R#514
150,125,270,0.96,R#125
151,851,220,0.33,R#851
152,687,221,0.81,R#687
153,473,193,0.72,R#473
154,626,240,0.71,R#626
155,703,56,0.63,R#703
156,70,284,0.07,R#70
157,506,165,0.17,R#506
158,1001,197,1.0,SR#2
159,30,85,0.03,R#30
160,796,29,0.17,R#796
161,550,54,1.0,R#550
162,747,190,0.31,R#747
163,819,136,0.87,R#819
164,829,264,0.79,R#829
165,968,165,0.63,R#968
166,713,191,0.51,R#713
167,850,238,0.06,R#850
168,60,34,0.23,R#60
169,878,100,0.77,R#878
170,868,49,0.92,R#868
171,437,38,0.3,R#437
172,340,13,0.64,R#340
173,959,5,0.81,R#959
174,280,3,0.47,R#280
175,891,136,0.99,R#891
176,921,206,0.44,R#921
177,311,234,0.62,R#311
178,875,264,0.52,R#875
179,101,144,0.51,R#101
180,503,298,0.41,R#503
181,341,132,0.81,R#341
182,630,166,0.46,R#630
183,810,240,0.62,R#810
184,959,289,0.37,R#959
185,383,202,0.55,R#383
186,311,195,0.87,R#311
187,45,233,0.86,R#45
188,65,14,0.07,R#65
189,20,274,0.11,R#20
190,675,85,0.07,R#675
191,745,4,0.12,R#745
192,767,44,0.1,R#767
193,345,278,0.16,R#345
194,537,5,0.69,R#537
195,373,216,0.88,R#373
196,669,215,0.95,R#669
197,884,55,0.02,R#884
198,156,29,0.04,R#156
199,101,253,0.18,R#101
200,398,90,0.4,R#398
201,1002,49,0.4,SR#3
202,31,256,0.04,R#31
203,383,10,0.91,R#383
204,283,238,0.04,R#283
205,813,47,0.64,R#813
206,178,89,0.61,R#178
207,975,137,0.13,R#975
208,550,272,0.76,R#550
209,156,281,0.36,R#156
210,448,75,0.45,R#448
211,794,0,0.25,R#794
212,774,73,0.33,R#774
213,881,30,0.33,R#881
214,442,117,0.01,R#442
215,429,60,0.51,R#429
216,186,189,0.34,R#186
217,134,85,0.33,R#134
218,871,271,1.0,R#871
219,853,68,0.09,R#853
220,395,173,0.78,R#395
221,325,160,0.95,R#325
222,474,49,0.92,R#474
223,486,39,0.46,R#486
224,718,256,0.14,R#718
225,774,196,0.26,R#774
226,291,102,0.51,R#291
227,925,203,0.46,R#925
228,41,7,0.52,R#41
229,382,183,0.57,R#382
230,121,0,0.05,R#121
231,952,283,0.59,R#952
232,333,22,0.78,R#333
233,494,291,0.48,R#494
234,558,68,0.19,R#558
235,868,165,0.53,R#868
236,13,267,0.68,R#13
237,896,170,0.76,R#896
238,488,141,0.38,R#488
239,817,267,0.56,R#817
240,329,97,0.88,R#329
241,843,179,0.38,R#843
242,920,280,0.82,R#920
243,219,287,0.36,R#219
244,406,181,0.73,R#406
245,460,184,0.8,R#460
246,876,31,0.87,R#876
247,204,236,0.35,R#204
248,846,61,0.48,R#846
249,367,154,0.54,R#367
250,522,245,0.51,R#522
251,498,273,0.47,R#498
252,172,111,1.0,R#172
253,182,4,0.1,R#182
254,693,181,0.76,R#693
255,320,235,0.98,R#320
256,824,226,0.52,R#824
257,831,120,0.42,R#831
258,978,188,0.95,R#978
259,790,104,0.12,R#790
260,67,89,0.56,R#67
261,10,64,0.14,R#10
262,104,16,0.35,R#104
263,304,233,0.89,R#304
264,125,42,0.85,R#125
265,647,10,0.92,R#647
266,585,214,0.52,R#585
267,415,13,0.75,R#415
268,405,102,0.35,R#405
269,547,213,0.29,R#547
270,828,118,0.65,R#828
271,540,43,0.87,R#540
272,676,245,0.64,R#676
273,734,131,0.6,R#734
274,7,251,0.35,R#7
275,425,130,1.0,R#425
276,785,22,0.95,R#785
277,353,268,0.12,R#353
278,217,292,0.6,R#217
279,113,140,0.05,R#113
280,989,275,0.99,R#989
281,708,104,0.05,R#708
282,21,224,0.27,R#21
283,196,37,0.22,R#196
284,605,211,0.11,R#605
285,370,242,0.78,R#370
286,429,135,0.1,R#429
287,118,99,0.11,R#118
288,186,168,0.22,R#186
289,284,34,0.64,R#284
290,256,265,0.65,R#256
291,115,285,0.66,R#115
292,219,238,0.4,R#219
293,971,260,0.78,R#971
294,694,7,0.53,R#694
295,133,254,0.38,R#133
296,196,152,0.42,R#196
297,497,283,0.29,R#497
298,182,121,0.55,R#182
299,635,132,0.97,R#635
300,888,145,0.97,R#888
301,291,85,0.04,R#291
302,473,201,0.81,R#473
303,87,129,0.54,R#87
304,393,165,0.47,R#393
305,938,198,0.61,R#938
306,28,177,0.08,R#28
307,680,87,0.67,R#680
308,1001,71,1.0,SR#2
309,566,299,0.64,R#566
310,585,105,0.18,R#585
311,491,239,0.68,R#491
312,429,272,1.0,R#429
313,525,10,0.42,R#525
314,148,159,0.38,R#148
315,815,38,0.35,R#815
316,477,194,0.28,R#477
317,220,119,0.42,R#220
