Timestamp,Reader,Paper,Score,Reader-Label
0,172,128,0.63,R#172
1,316,72,0.22,R#316
2,703,50,0.65,R#703
3,19,140,0.73,R#19
4,474,36,0.16,R#474
5,115,182,0.49,R#115
6,643,210,0.91,R#643
7,153,53,0.02,R#153
8,351,189,0.19,R#351
9,519,255,0.47,R#519
10,706,293,0.21,R#706
11,972,31,0.95,R#972
12,895,53,0.05,R#895
13,774,164,0.12,R#774
14,182,215,0.96,R#182
15,320,153,1.0,R#320
16,989,43,1.0,R#989
17,66,5,0.74,R#66
18,328,136,0.95,R#328
19,66,116,0.79,R#66
20,5,68,0.02,R#5
21,790,180,0.94,R#790
22,453,28,0.67,R#453
23,207,263,0.09,R#207
24,514,5,0.9,R#514
25,73,91,0.69,R#73
26,795,293,0.05,R#795
27,397,73,0.37,R#397
28,290,131,0.05,R#290
29,220,196,0.19,R#220
30,387,138,0.5,R#387
31,887,65,0.01,R#887
32,510,211,0.05,R#510
33,999,82,0.93,R#999
34,561,244,0.58,R#561
35,961,64,0.01,R#961
36,474,59,0.45,R#474
37,410,105,0.64,R#410
38,277,41,0.17,R#277
39,252,268,0.08,R#252
40,1,275,0.96,R#1
41,748,114,0.37,R#748
42,707,14,0.05,R#707
43,703,254,0.68,R#703
44,991,8,0.99,R#991
45,394,158,0.75,R#394
46,756,96,0.15,R#756
47,403,11,0.28,R#403
48,110,259,0.19,R#110
49,741,293,0.94,R#741
50,202,184,0.85,R#202
51,881,127,0.55,R#881
52,70,152,0.66,R#70
53,670,178,0.16,R#670
54,351,135,0.05,R#351
55,536,202,0.34,R#536
56,466,84,0.89,R#466
57,373,78,0.85,R#373
58,227,145,0.87,R#227
59,737,175,0.16,R#737
60,1002,112,0.27,SR#3
61,216,198,0.37,R#216
62,53,272,0.61,R#53
63,524,245,0.46,R#524
64,896,45,1.0,R#896
65,693,105,0.35,R#693
66,338,188,0.98,R#338
67,608,201,0.53,R#608
68,867,194,0.62,R#867
69,334,161,0.4,R#334
70,448,260,0.65,R#448
71,248,115,0.05,R#248
72,395,105,0.78,R#395
73,395,181,0.35,R#395
74,680,3,0.47,R#680
75,758,206,0.54,R#758
76,910,204,0.01,R#910
77,776,253,0.01,R#776
78,300,208,0.99,R#300
79,180,251,0.06,R#180
80,906,233,0.62,R#906
81,478,181,0.61,R#478
82,224,139,0.43,R#224
83,565,201,0.78,R#565
84,630,233,0.66,R#630
85,897,223,0.4,R#897
86,367,278,0.06,R#367
87,10,226,0.26,R#10
88,12,118,0.44,R#12
89,724,8,0.74,R#724
90,649,194,0.37,R#649
91,12,73,0.13,R#12
92,108,135,0.02,R#108
93,792,298,0.74,R#792
94,390,3,0.67,R#390
95,137,157,0.38,R#137
96,859,11,0.32,R#859
97,524,130,0.86,R#524
98,851,65,0.19,R#851
99,125,155,0.27,R#125
