Timestamp,Reader,Paper,Score,Reader-Label
0,741,72,0.01,R#741
1,26,293,0.87,R#26
2,689,25,0.42,R#689
3,800,44,0.68,R#800
4,716,193,0.73,R#716
5,433,280,0.97,R#433
6,841,241,0.73,R#841
7,689,169,0.38,R#689
8,227,80,0.45,R#227
9,681,118,0.79,R#681
10,881,158,0.68,R#881
11,166,258,0.95,R#166
12,513,73,0.26,R#513
13,48,187,0.65,R#48
14,1001,12,1.0,SR#2
15,258,61,0.56,R#258
16,641,116,1.0,R#641
17,137,28,0.4,R#137
18,12,26,0.07,R#12
19,109,99,0.82,R#109
20,258,169,0.12,R#258
21,84,9,0.14,R#84
22,113,170,0.39,R#113
23,634,226,0.81,R#634
24,741,240,0.34,R#741
25,635,139,0.47,R#635
26,469,277,0.11,R#469
27,973,48,0.07,R#973
28,25,165,0.45,R#25
29,154,97,0.82,R#154
30,188,59,0.5,R#188
31,767,16,0.57,R#767
32,907,249,1.0,R#907
33,661,168,0.15,R#661
34,44,98,0.01,R#44
35,358,73,0.86,R#358
36,301,271,0.33,R#301
37,817,237,0.97,R#817
38,240,170,0.91,R#240
39,4,214,0.52,R#4
40,535,37,0.46,R#535
41,276,58,0.51,R#276
42,504,272,0.83,R#504
43,486,282,0.64,R#486
44,600,4,0.01,R#600
45,69,150,0.49,R#69
46,757,192,0.75,R#757
47,605,67,0.58,R#605
48,585,105,0.18,R#585
49,491,291,0.72,R#491
50,210,206,0.24,R#210
51,156,152,0.56,R#156
52,378,215,0.91,R#378
53,674,154,0.63,R#674
54,328,256,0.08,R#328
55,964,130,0.99,R#964
56,153,53,0.02,R#153
57,229,288,0.88,R#229
58,569,68,0.19,R#569
59,592,158,0.57,R#592
60,890,80,0.04,R#890
61,791,164,0.03,R#791
62,25,202,0.42,R#25
63,689,23,0.02,R#689
64,938,198,0.61,R#938
65,989,172,0.25,R#989
66,82,296,0.78,R#82
67,111,272,0.49,R#111
68,625,217,0.75,R#625
69,464,288,1.0,R#464
70,229,234,0.54,R#229
71,993,280,0.7,R#993
72,867,250,0.26,R#867
73,66,202,0.62,R#66
74,363,20,0.32,R#363
75,30,86,0.95,R#30
76,549,54,0.42,R#549
77,698,252,0.39,R#698
78,133,43,0.98,R#133
79,986,123,0.85,R#986
80,591,129,0.77,R#591
81,769,93,0.61,R#769
82,56,290,0.66,R#56
83,60,34,0.23,R#60
84,358,212,0.98,R#358
85,175,175,0.08,R#175
86,783,61,0.43,R#783
87,214,176,0.55,R#214
88,561,153,1.0,R#561
89,642,111,1.0,R#642
90,877,4,0.02,R#877
91,877,166,0.21,R#877
92,10,86,0.92,R#10
93,925,59,0.5,R#925
94,989,7,0.55,R#989
95,810,235,0.46,R#810
96,468,201,0.92,R#468
97,791,262,0.39,R#791
98,536,153,1.0,R#536
99,312,183,0.02,R#312
100,993,107,0.58,R#993
101,740,250,0.08,R#740
102,576,137,0.16,R#576
103,85,104,0.42,R#85
104,754,193,0.39,R#754
105,815,11,0.26,R#815
106,647,171,1.0,R#647
107,629,166,0.66,R#629
108,635,60,0.82,R#635
109,913,99,0.42,R#913
110,382,29,0.23,R#382
111,970,267,0.58,R#970
112,467,13,0.83,R#467
113,59,180,0.75,R#59
114,868,165,0.53,R#868
115,815,182,0.83,R#815
116,418,18,0.91,R#418
117,358,152,0.44,R#358
118,839,46,0.5,R#839
119,343,156,0.18,R#343
120,330,124,0.24,R#330
121,186,60,0.38,R#186
122,801,17,0.48,R#801
123,135,13,1.0,R#135
124,637,175,0.08,R#637
125,758,235,0.24,R#758
126,250,68,0.06,R#250
127,835,210,0.97,R#835
128,750,176,0.5,R#750
129,507,178,0.44,R#507
130,227,145,0.87,R#227
131,394,25,0.87,R#394
132,616,287,0.37,R#616
133,1002,86,0.42,SR#3
134,15,227,0.03,R#15
135,891,178,0.47,R#891
136,583,93,0.55,R#583
137,506,113,0.68,R#506
138,908,190,0.5,R#908
139,666,188,0.99,R#666
140,1,142,0.52,R#1
141,291,85,0.04,R#291
142,977,209,0.17,R#977
143,117,68,0.14,R#117
144,299,198,0.67,R#299
145,478,52,0.53,R#478
146,497,181,0.28,R#497
147,206,51,0.02,R#206
148,839,277,0.13,R#839
149,1001,171,1.0,SR#2
150,494,102,0.66,R#494
151,411,258,0.89,R#411
152,181,179,0.63,R#181
153,392,248,0.68,R#392
154,201,174,0.41,R#201
155,79,138,0.42,R#79
156,754,174,0.28,R#754
157,651,175,0.02,R#651
158,538,176,0.45,R#538
159,146,85,0.35,R#146
160,714,265,0.35,R#714
161,67,45,1.0,R#67
162,325,241,0.56,R#325
163,835,95,0.28,R#835
164,108,100,0.67,R#108
165,536,218,0.45,R#536
166,666,219,0.28,R#666
167,242,189,0.83,R#242
168,77,29,0.14,R#77
169,920,67,0.66,R#920
170,69,294,0.03,R#69
171,97,117,0.18,R#97
172,749,81,0.58,R#749
173,512,79,0.41,R#512
174,382,59,0.03,R#382
175,767,205,0.73,R#767
176,835,252,0.33,R#835
177,399,29,0.1,R#399
178,809,296,0.4,R#809
179,988,254,0.41,R#988
180,829,256,0.61,R#829
181,304,209,0.18,R#304
