Timestamp,Reader,Paper,Score,Reader-Label
0,278,297,0.19,R#278
1,39,188,0.99,R#39
2,447,37,0.41,R#447
3,89,298,0.39,R#89
4,424,175,0.03,R#424
5,485,276,0.32,R#485
6,470,26,0.1,R#470
7,881,202,0.34,R#881
8,261,218,0.48,R#261
9,954,162,0.33,R#954
10,315,274,0.05,R#315
11,497,137,0.03,R#497
12,80,86,0.79,R#80
13,467,184,0.75,R#467
14,367,236,0.69,R#367
15,171,287,0.63,R#171
16,725,233,0.83,R#725
17,530,213,0.39,R#530
18,748,50,0.63,R#748
19,919,38,0.57,R#919
20,107,5,0.82,R#107
21,642,292,0.75,R#642
22,135,5,0.85,R#135
23,843,167,0.55,R#843
24,379,189,0.39,R#379
25,842,179,0.6,R#842
26,486,137,0.15,R#486
27,852,100,0.96,R#852
28,498,207,0.31,R#498
29,999,146,0.97,R#999
30,371,223,0.09,R#371
31,35,195,0.63,R#35
32,980,32,0.76,R#980
33,805,64,0.03,R#805
34,471,276,0.53,R#471
35,848,213,0.15,R#848
36,817,85,0.01,R#817
37,957,249,0.01,R#957
38,202,139,0.58,R#202
39,640,130,0.74,R#640
40,248,299,0.58,R#248
41,273,70,0.57,R#273
42,440,228,0.54,R#440
43,837,159,0.05,R#837
44,737,92,0.67,R#737
45,769,287,0.29,R#769
46,621,234,0.64,R#621
47,501,203,0.61,R#501
48,580,231,0.32,R#580
49,69,242,0.84,R#69
50,63,296,0.18,R#63
51,703,218,0.72,R#703
52,725,246,0.35,R#725
53,576,292,0.92,R#576
54,177,0,0.86,R#177
55,840,242,0.94,R#840
56,585,214,0.52,R#585
57,608,42,0.83,R#608
58,104,252,0.43,R#104
59,740,250,0.08,R#740
60,16,150,0.34,R#16
61,602,143,0.56,R#602
62,630,189,0.64,R#630
63,271,270,0.66,R#271
64,284,239,0.97,R#284
65,1,102,0.59,R#1
66,941,41,0.46,R#941
67,300,149,0.01,R#300
68,517,234,0.47,R#517
69,230,217,0.79,R#230
70,199,45,0.98,R#199
71,965,93,0.82,R#965
72,175,99,0.01,R#175
73,489,70,0.44,R#489
74,389,180,0.86,R#389
75,308,275,0.97,R#308
76,880,239,0.83,R#880
77,10,86,0.92,R#10
78,989,275,0.99,R#989
79,854,76,0.67,R#854
80,1002,130,0.42,SR#3
81,605,297,0.47,R#605
82,747,190,0.31,R#747
83,834,112,0.51,R#834
84,755,172,0.55,R#755
85,611,157,0.38,R#611
86,991,231,0.92,R#991
87,20,148,0.04,R#20
88,813,231,0.85,R#813
89,58,285,0.57,R#58
90,435,92,0.91,R#435
91,58,187,0.6,R#58
92,238,179,0.65,R#238
93,553,155,0.68,R#553
94,557,79,0.44,R#557
95,574,272,0.07,R#574
96,834,79,0.49,R#834
97,10,95,0.57,R#10
98,383,31,0.99,R#383
99,720,41,0.32,R#720
100,361,219,0.42,R#361
101,178,292,0.74,R#178
102,739,71,0.49,R#739
103,429,204,0.05,R#429
104,37,259,0.23,R#37
105,160,108,0.65,R#160
106,542,275,0.9,R#542
107,193,288,0.11,R#193
108,329,205,0.89,R#329
109,735,139,0.22,R#735
110,10,158,0.73,R#10
111,220,42,0.46,R#220
112,783,154,0.68,R#783
113,711,150,0.26,R#711
114,154,97,0.82,R#154
115,975,137,0.13,R#975
116,309,86,0.98,R#309
117,991,100,0.47,R#991
118,951,158,0.65,R#951
119,581,152,0.49,R#581
120,564,114,0.74,R#564
121,920,279,0.21,R#920
122,540,7,0.48,R#540
123,348,81,0.69,R#348
124,661,260,0.8,R#661
125,1000,295,0.97,SR#1
126,784,153,0.35,R#784
127,397,43,0.75,R#397
128,652,237,0.99,R#652
129,590,259,0.03,R#590
130,261,175,0.02,R#261
131,880,260,0.73,R#880
132,716,88,0.06,R#716
133,984,220,0.5,R#984
134,530,110,0.63,R#530
135,46,49,1.0,R#46
136,977,247,0.03,R#977
137,850,238,0.06,R#850
138,791,164,0.03,R#791
139,429,197,0.46,R#429
140,850,278,0.11,R#850
141,515,9,0.4,R#515
142,416,109,0.79,R#416
143,193,39,0.35,R#193
144,145,36,0.15,R#145
145,395,209,0.25,R#395
146,1000,148,0.31,SR#1
