Timestamp,Reader,Paper,Score,Reader-Label
0,577,18,0.71,R#577
1,884,60,0.73,R#884
2,713,61,0.75,R#713
3,97,209,0.14,R#97
4,57,80,0.52,R#57
5,107,136,0.97,R#107
6,901,146,1.0,R#901
7,728,74,0.08,R#728
8,269,233,0.86,R#269
9,321,153,0.96,R#321
10,372,255,0.42,R#372
11,230,272,0.1,R#230
12,715,268,0.26,R#715
13,308,231,0.28,R#308
14,992,202,0.43,R#992
15,125,39,0.6,R#125
16,213,28,0.49,R#213
17,249,298,0.5,R#249
18,1002,45,0.46,SR#3
19,358,73,0.86,R#358
20,664,19,0.99,R#664
21,214,209,0.06,R#214
22,470,35,0.19,R#470
23,253,265,0.74,R#253
24,680,41,0.27,R#680
25,736,3,0.59,R#736
26,741,282,0.04,R#741
27,103,197,0.81,R#103
28,223,154,0.87,R#223
29,627,207,0.52,R#627
30,195,226,0.65,R#195
31,891,119,0.43,R#891
32,878,155,0.57,R#878
33,17,155,0.44,R#17
34,270,65,0.76,R#270
35,994,62,0.08,R#994
36,261,243,0.22,R#261
37,109,21,0.32,R#109
38,1000,88,0.5,SR#1
39,515,290,0.73,R#515
40,158,86,1.0,R#158
41,716,251,0.26,R#716
42,18,72,0.05,R#18
43,30,50,0.61,R#30
44,130,101,0.53,R#130
45,637,167,0.86,R#637
46,845,200,0.59,R#845
47,203,17,0.8,R#203
48,110,259,0.19,R#110
49,359,83,0.26,R#359
50,358,115,0.88,R#358
51,122,21,0.05,R#122
52,581,40,0.54,R#581
53,794,81,0.84,R#794
54,920,279,0.21,R#920
55,266,183,0.47,R#266
56,333,120,0.15,R#333
57,706,144,0.56,R#706
58,519,248,0.68,R#519
59,652,195,0.29,R#652
60,315,274,0.05,R#315
61,389,118,0.36,R#389
62,321,102,0.26,R#321
63,101,290,0.99,R#101
64,85,114,0.47,R#85
65,649,224,0.07,R#649
66,55,206,0.47,R#55
67,446,41,0.53,R#446
68,599,273,0.45,R#599
69,197,4,0.16,R#197
70,345,272,0.29,R#345
71,58,171,0.23,R#58
72,964,130,0.99,R#964
73,699,30,0.84,R#699
74,858,283,0.47,R#858
75,877,96,0.4,R#877
76,635,251,0.2,R#635
77,10,134,0.3,R#10
78,760,197,0.96,R#760
79,845,295,1.0,R#845
80,731,55,0.75,R#731
81,774,73,0.33,R#774
82,67,57,0.32,R#67
83,800,196,0.1,R#800
84,191,76,0.6,R#191
85,522,193,0.8,R#522
86,16,32,0.95,R#16
87,796,274,0.23,R#796
88,32,250,0.43,R#32
89,781,139,0.13,R#781
90,261,66,0.06,R#261
91,1000,96,0.53,SR#1
92,20,148,0.04,R#20
93,651,50,0.68,R#651
94,31,256,0.04,R#31
95,42,119,0.27,R#42
