Timestamp,Reader,Paper,Score,Reader-Label
0,2,60,0.55,R#2
1,703,163,0.72,R#703
2,582,298,0.43,R#582
3,466,292,0.76,R#466
4,596,121,0.59,R#596
5,279,32,1.0,R#279
6,159,64,0.14,R#159
7,686,77,0.9,R#686
8,715,25,0.77,R#715
9,505,272,1.0,R#505
10,463,193,0.5,R#463
11,530,44,0.87,R#530
12,491,26,0.09,R#491
13,166,217,0.74,R#166
14,125,2,0.4,R#125
15,396,121,0.52,R#396
16,385,208,0.96,R#385
17,759,118,0.28,R#759
18,196,243,0.12,R#196
19,977,201,0.63,R#977
20,185,119,0.57,R#185
21,418,76,0.37,R#418
22,692,162,0.62,R#692
23,453,259,0.12,R#453
24,957,186,0.54,R#957
25,787,131,0.12,R#787
26,397,121,0.73,R#397
27,386,252,0.44,R#386
28,550,232,0.47,R#550
29,171,129,0.31,R#171
30,996,65,0.01,R#996
31,505,8,0.55,R#505
32,282,223,0.05,R#282
33,35,112,0.11,R#35
34,605,208,0.93,R#605
35,886,236,0.25,R#886
36,267,269,0.81,R#267
37,489,223,0.35,R#489
38,954,179,0.49,R#954
39,858,99,0.07,R#858
40,843,186,0.73,R#843
41,387,21,0.27,R#387
42,640,130,0.74,R#640
43,651,78,0.59,R#651
44,484,52,0.62,R#484
45,30,1,0.65,R#30
46,987,241,0.22,R#987
47,832,163,0.71,R#832
48,764,53,0.07,R#764
49,537,252,0.6,R#537
50,54,192,0.91,R#54
51,963,171,1.0,R#963
52,707,18,0.64,R#707
53,877,288,0.78,R#877
54,731,142,0.34,R#731
55,940,105,0.57,R#940
56,734,225,0.63,R#734
57,65,198,0.64,R#65
58,546,151,0.01,R#546
59,774,107,0.22,R#774
60,725,246,0.35,R#725
61,429,204,0.05,R#429
62,486,227,0.05,R#486
63,992,292,0.99,R#992
64,1002,124,0.27,SR#3
65,145,234,0.43,R#145
66,144,274,0.19,R#144
67,185,292,0.87,R#185
68,564,119,0.23,R#564
69,724,177,0.98,R#724
70,896,150,0.5,R#896
71,792,125,0.91,R#792
72,817,281,0.52,R#817
73,218,15,1.0,R#218
74,476,232,0.65,R#476
75,933,264,0.53,R#933
76,824,131,0.5,R#824
77,515,242,0.97,R#515
78,80,25,0.86,R#80
79,611,54,0.96,R#611
80,359,278,0.08,R#359
81,133,172,0.44,R#133
82,188,210,0.83,R#188
83,139,81,0.81,R#139
84,25,8,1.0,R#25
85,30,105,0.43,R#30
86,256,291,0.57,R#256
87,877,177,0.19,R#877
88,509,73,0.39,R#509
89,539,185,0.07,R#539
90,475,295,1.0,R#475
91,457,266,0.37,R#457
92,144,178,0.55,R#144
93,256,292,0.91,R#256
94,467,143,0.68,R#467
95,208,101,0.71,R#208
96,59,173,0.61,R#59
97,372,255,0.42,R#372
98,306,3,0.58,R#306
99,237,256,0.06,R#237
100,151,107,0.43,R#151
101,530,128,0.56,R#530
102,343,156,0.18,R#343
103,621,290,0.84,R#621
104,102,140,0.62,R#102
105,382,139,0.1,R#382
106,113,271,0.01,R#113
107,961,199,0.52,R#961
108,334,276,0.61,R#334
109,256,228,0.64,R#256
110,142,233,0.82,R#142
111,682,77,0.71,R#682
112,280,3,0.47,R#280
113,523,129,0.52,R#523
114,674,42,0.98,R#674
115,674,211,0.1,R#674
116,171,45,1.0,R#171
117,348,233,0.86,R#348
118,264,261,0.8,R#264
119,340,29,0.22,R#340
120,950,202,0.21,R#950
121,291,250,0.24,R#291
122,197,2,0.39,R#197
123,844,19,0.61,R#844
124,739,63,0.99,R#739
125,376,114,0.39,R#376
126,871,201,1.0,R#871
127,702,94,0.48,R#702
128,950,117,0.13,R#950
129,867,4,0.02,R#867
130,258,271,0.57,R#258
131,197,174,0.32,R#197
132,62,45,0.99,R#62
133,425,39,0.57,R#425
134,255,148,0.01,R#255
135,220,28,0.45,R#220
136,681,201,0.73,R#681
137,777,207,0.25,R#777
138,396,104,0.54,R#396
139,508,102,0.24,R#508
140,270,30,0.58,R#270
141,799,121,0.72,R#799
142,365,172,0.45,R#365
143,612,37,0.64,R#612
144,63,279,0.74,R#63
145,757,200,0.47,R#757
146,906,233,0.62,R#906
147,545,142,0.44,R#545
148,288,5,0.7,R#288
149,731,54,1.0,R#731
150,565,59,0.54,R#565
151,870,238,0.29,R#870
152,154,213,0.17,R#154
153,373,286,0.27,R#373
154,736,87,0.38,R#736
155,15,242,0.91,R#15
156,765,156,0.74,R#765
157,418,131,0.1,R#418
158,82,148,0.12,R#82
159,596,132,0.99,R#596
160,88,231,0.5,R#88
161,501,249,0.25,R#501
162,915,298,0.55,R#915
163,180,282,0.91,R#180
164,747,155,0.64,R#747
165,303,152,0.58,R#303
