Timestamp,Reader,Paper,Score,Reader-Label
0,390,31,0.99,R#390
1,829,21,0.71,R#829
2,530,6,0.23,R#530
3,1001,272,1.0,SR#2
4,21,213,0.11,R#21
5,265,265,0.59,R#265
6,488,148,0.52,R#488
7,824,278,0.39,R#824
8,474,203,0.35,R#474
9,684,167,0.84,R#684
10,599,146,1.0,R#599
11,757,275,0.89,R#757
12,706,96,0.15,R#706
13,735,37,0.45,R#735
14,403,5,0.87,R#403
15,222,45,1.0,R#222
16,564,282,0.84,R#564
17,539,220,0.57,R#539
18,943,215,0.78,R#943
19,830,127,0.09,R#830
20,515,20,0.57,R#515
21,774,100,0.76,R#774
22,818,53,0.02,R#818
23,573,72,0.17,R#573
24,217,30,0.14,R#217
25,813,36,0.18,R#813
26,351,189,0.19,R#351
27,484,0,0.83,R#484
28,498,289,0.28,R#498
29,29,39,0.35,R#29
30,969,14,0.04,R#969
31,702,257,0.59,R#702
32,62,20,0.58,R#62
33,59,248,0.61,R#59
34,927,71,0.95,R#927
35,406,147,0.16,R#406
36,50,72,0.12,R#50
37,249,111,1.0,R#249
38,190,35,0.3,R#190
39,618,79,0.33,R#618
40,591,129,0.77,R#591
41,964,40,0.47,R#964
42,989,272,1.0,R#989
43,87,240,0.62,R#87
44,399,193,0.34,R#399
45,720,240,0.61,R#720
46,850,183,0.42,R#850
47,137,116,1.0,R#137
48,345,278,0.16,R#345
49,271,259,0.01,R#271
50,977,223,0.34,R#977
51,401,253,0.01,R#401
52,437,118,0.86,R#437
53,70,265,0.32,R#70
54,0,281,0.63,R#0
55,680,151,0.17,R#680
56,392,144,0.59,R#392
57,382,181,0.55,R#382
58,275,165,0.53,R#275
59,726,29,0.22,R#726
60,704,273,0.71,R#704
61,76,24,0.69,R#76
62,886,58,0.97,R#886
63,518,149,0.29,R#518
64,867,50,0.59,R#867
65,847,158,0.81,R#847
66,695,112,0.83,R#695
67,426,8,1.0,R#426
68,230,201,0.99,R#230
69,120,273,0.81,R#120
70,858,99,0.07,R#858
71,338,37,0.45,R#338
72,186,94,0.55,R#186
73,801,223,0.24,R#801
74,985,172,0.7,R#985
75,220,67,0.75,R#220
76,59,239,0.66,R#59
77,835,0,0.46,R#835
78,984,220,0.5,R#984
79,48,153,0.64,R#48
80,778,278,0.21,R#778
81,18,297,0.26,R#18
82,644,152,0.36,R#644
83,758,42,0.92,R#758
84,1001,116,1.0,SR#2
85,267,159,0.06,R#267
86,272,147,0.26,R#272
87,954,80,1.0,R#954
88,834,85,0.89,R#834
89,420,105,0.44,R#420
90,1001,147,0.01,SR#2
91,256,6,0.3,R#256
92,757,200,0.47,R#757
93,1000,146,0.93,SR#1
94,340,129,0.66,R#340
95,67,55,0.52,R#67
96,568,45,1.0,R#568
97,782,34,0.4,R#782
98,829,184,0.87,R#829
99,290,269,0.72,R#290
100,875,174,0.29,R#875
101,161,9,0.42,R#161
102,214,270,0.93,R#214
103,491,62,0.04,R#491
104,537,5,0.69,R#537
105,989,172,0.25,R#989
106,541,123,0.65,R#541
107,826,217,0.3,R#826
108,808,293,0.26,R#808
109,156,9,0.28,R#156
110,389,252,0.4,R#389
111,285,188,0.72,R#285
112,552,145,0.8,R#552
113,121,294,0.05,R#121
114,430,293,0.98,R#430
115,127,187,0.53,R#127
116,35,195,0.63,R#35
117,325,35,0.09,R#325
118,685,33,0.41,R#685
119,295,157,0.31,R#295
120,29,49,1.0,R#29
121,582,280,0.79,R#582
122,950,67,0.57,R#950
123,525,19,0.92,R#525
124,721,114,0.61,R#721
125,765,196,0.46,R#765
126,509,135,0.22,R#509
127,265,47,0.29,R#265
128,10,134,0.3,R#10
129,858,105,0.42,R#858
130,1000,195,0.67,SR#1
131,442,15,0.72,R#442
132,850,132,0.93,R#850
133,30,85,0.03,R#30
134,207,258,0.92,R#207
135,26,10,0.45,R#26
136,448,175,0.17,R#448
137,667,144,0.48,R#667
138,814,210,0.95,R#814
139,463,174,0.68,R#463
140,693,200,0.31,R#693
141,467,266,0.45,R#467
142,334,93,0.58,R#334
143,135,255,0.76,R#135
144,669,192,0.71,R#669
145,735,41,0.47,R#735
146,266,225,0.44,R#266
147,207,264,0.44,R#207
148,537,63,0.04,R#537
149,357,113,0.34,R#357
150,177,213,0.34,R#177
151,925,59,0.5,R#925
152,201,174,0.41,R#201
153,769,19,0.48,R#769
154,120,287,0.35,R#120
155,79,146,0.96,R#79
156,453,282,0.83,R#453
157,530,60,0.15,R#530
158,837,228,0.36,R#837
159,1000,8,0.84,SR#1
160,499,244,0.32,R#499
161,204,195,0.85,R#204
162,77,162,0.37,R#77
163,984,148,0.01,R#984
164,465,155,0.56,R#465
165,497,220,0.49,R#497
166,955,184,0.88,R#955
167,921,119,0.34,R#921
168,526,138,0.41,R#526
169,288,259,0.14,R#288
170,653,126,0.44,R#653
171,476,98,0.26,R#476
172,186,73,0.68,R#186
173,915,154,0.83,R#915
174,1002,147,0.32,SR#3
175,1,2,0.23,R#1
176,590,243,0.21,R#590
177,552,34,0.29,R#552
178,680,41,0.27,R#680
179,637,168,0.05,R#637
180,57,71,1.0,R#57
181,200,262,0.56,R#200
182,328,101,0.59,R#328
183,186,34,0.78,R#186
184,196,244,0.63,R#196
185,470,122,0.59,R#470
186,490,293,0.87,R#490
187,127,108,0.54,R#127
188,689,279,0.6,R#689
189,301,291,0.62,R#301
190,122,102,0.59,R#122
191,128,211,0.05,R#128
192,378,24,0.66,R#378
193,865,59,0.45,R#865
194,276,296,0.88,R#276
195,538,258,0.96,R#538
196,72,223,0.34,R#72
197,848,65,0.06,R#848
198,669,184,0.98,R#669
199,485,233,0.85,R#485
200,157,275,0.66,R#157
201,411,198,0.53,R#411
202,530,27,0.93,R#530
203,531,212,1.0,R#531
204,954,134,0.56,R#954
205,758,110,0.7,R#758
206,30,170,0.65,R#30
207,432,58,0.85,R#432
208,516,262,0.56,R#516
209,504,190,0.53,R#504
210,733,285,0.65,R#733
211,989,276,0.31,R#989
212,646,17,0.81,R#646
213,740,250,0.08,R#740
214,255,230,0.57,R#255
215,67,77,0.69,R#67
216,1002,104,0.29,SR#3
217,530,205,0.62,R#530
218,720,206,0.5,R#720
219,758,235,0.24,R#758
220,171,272,0.95,R#171
221,26,144,0.48,R#26
222,895,213,0.36,R#895
223,92,252,0.33,R#92
224,229,95,0.06,R#229
225,16,32,0.95,R#16
226,630,9,0.62,R#630
227,782,272,0.94,R#782
228,854,62,0.53,R#854
229,840,264,0.7,R#840
230,393,55,0.74,R#393
231,469,41,0.42,R#469
232,410,204,0.03,R#410
233,862,130,0.96,R#862
234,145,276,0.47,R#145
235,334,175,0.16,R#334
236,223,200,0.44,R#223
237,219,36,0.21,R#219
238,936,119,0.34,R#936
239,254,186,0.19,R#254
240,25,247,0.87,R#25
241,80,86,0.79,R#80
242,759,138,0.39,R#759
243,35,53,0.01,R#35
244,41,135,0.06,R#41
245,98,177,0.81,R#98
246,804,35,0.13,R#804
247,1002,71,0.3,SR#3
248,108,166,0.91,R#108
249,223,74,0.76,R#223
250,715,100,0.3,R#715
251,725,270,0.78,R#725
252,629,92,0.85,R#629
253,290,131,0.05,R#290
254,24,14,0.05,R#24
255,737,75,0.12,R#737
256,334,69,0.68,R#334
257,703,250,0.49,R#703
258,358,170,0.16,R#358
259,111,272,0.49,R#111
260,367,270,0.91,R#367
261,311,188,0.94,R#311
262,491,119,0.6,R#491
263,1000,54,0.77,SR#1
264,988,208,0.92,R#988
265,25,153,0.94,R#25
266,121,95,0.01,R#121
267,126,12,0.48,R#126
268,989,245,0.79,R#989
269,87,52,0.56,R#87
270,607,1,0.37,R#607
271,794,40,0.34,R#794
272,82,148,0.12,R#82
273,841,91,0.78,R#841
274,284,34,0.64,R#284
275,321,132,0.92,R#321
276,745,277,0.05,R#745
277,61,234,0.69,R#61
278,135,274,0.1,R#135
279,829,88,0.3,R#829
280,702,56,0.6,R#702
281,937,250,0.18,R#937
282,255,54,0.82,R#255
283,690,15,0.96,R#690
284,405,281,0.62,R#405
285,854,245,0.3,R#854
286,741,148,0.8,R#741
287,367,47,0.73,R#367
288,158,62,0.02,R#158
289,419,162,0.47,R#419
290,498,273,0.47,R#498
291,762,251,0.93,R#762
292,84,105,0.68,R#84
293,881,72,0.21,R#881
294,312,183,0.02,R#312
295,705,194,0.58,R#705
296,739,134,0.43,R#739
297,944,62,0.09,R#944
298,522,193,0.8,R#522
299,44,189,0.44,R#44
300,223,89,0.53,R#223
301,1000,169,0.5,SR#1
302,24,58,1.0,R#24
303,569,290,0.72,R#569
304,22,235,0.2,R#22
305,109,43,0.93,R#109
306,14,13,0.4,R#14
307,353,209,0.05,R#353
308,109,108,0.93,R#109
309,837,0,0.17,R#837
310,659,131,0.04,R#659
311,145,280,0.91,R#145
312,323,102,0.29,R#323
313,395,279,0.84,R#395
314,182,191,0.31,R#182
315,386,193,0.84,R#386
