Timestamp,Reader,Paper,Score,Reader-Label
0,897,82,0.93,R#897
1,590,243,0.21,R#590
2,202,147,0.57,R#202
3,565,140,0.96,R#565
4,998,207,0.78,R#998
5,320,277,0.15,R#320
6,15,227,0.03,R#15
7,63,97,1.0,R#63
8,965,104,0.01,R#965
9,253,97,0.94,R#253
10,70,19,0.54,R#70
11,718,4,0.15,R#718
12,15,279,0.74,R#15
13,580,235,0.91,R#580
14,922,91,0.71,R#922
15,707,147,0.06,R#707
16,665,101,0.49,R#665
17,841,29,0.5,R#841
18,48,120,0.48,R#48
19,378,157,0.16,R#378
20,323,152,0.38,R#323
21,102,140,0.62,R#102
22,575,95,0.68,R#575
23,497,161,0.38,R#497
24,20,239,0.78,R#20
25,382,186,0.51,R#382
26,70,284,0.07,R#70
27,754,279,0.51,R#754
28,203,253,0.22,R#203
29,410,39,0.7,R#410
30,56,299,0.3,R#56
31,211,78,0.49,R#211
32,279,17,0.67,R#279
33,200,101,0.47,R#200
34,842,177,0.1,R#842
35,85,131,0.15,R#85
36,883,239,0.81,R#883
37,611,256,0.03,R#611
38,745,151,0.26,R#745
39,860,92,0.71,R#860
40,585,211,0.01,R#585
41,764,45,1.0,R#764
42,963,292,0.99,R#963
43,253,1,0.42,R#253
44,440,277,0.77,R#440
45,706,174,0.05,R#706
46,485,232,0.75,R#485
47,720,146,0.97,R#720
48,442,229,0.93,R#442
49,296,235,0.05,R#296
50,329,97,0.88,R#329
51,389,198,0.64,R#389
52,433,4,0.02,R#433
53,371,162,0.54,R#371
54,854,252,0.49,R#854
55,21,174,0.42,R#21
56,828,230,0.66,R#828
57,585,268,0.1,R#585
58,347,36,0.22,R#347
59,984,248,0.71,R#984
60,605,249,1.0,R#605
61,741,282,0.04,R#741
62,522,172,0.51,R#522
63,849,245,0.7,R#849
64,612,126,0.82,R#612
65,23,118,0.59,R#23
66,721,49,1.0,R#721
67,248,82,0.96,R#248
68,328,101,0.59,R#328
69,530,182,0.78,R#530
70,512,191,0.3,R#512
71,886,291,0.58,R#886
72,23,3,0.66,R#23
73,334,174,0.75,R#334
74,833,53,0.07,R#833
75,525,132,0.9,R#525
76,817,60,0.86,R#817
77,20,141,0.5,R#20
78,512,267,0.8,R#512
79,530,72,0.03,R#530
80,12,146,1.0,R#12
81,464,189,0.69,R#464
82,535,199,0.8,R#535
83,382,149,0.01,R#382
84,202,139,0.58,R#202
85,108,259,0.01,R#108
86,358,295,1.0,R#358
87,278,100,0.94,R#278
88,421,128,0.18,R#421
89,561,153,1.0,R#561
90,566,5,0.9,R#566
91,714,291,0.52,R#714
92,957,186,0.54,R#957
93,219,285,0.85,R#219
94,904,239,0.73,R#904
95,723,153,0.69,R#723
96,258,73,0.13,R#258
97,246,224,0.03,R#246
98,74,35,0.03,R#74
99,202,165,0.62,R#202
100,222,16,0.49,R#222
101,107,211,0.23,R#107
102,514,45,0.95,R#514
103,557,177,0.66,R#557
104,699,96,0.13,R#699
105,686,277,0.58,R#686
106,955,227,0.24,R#955
107,139,31,0.98,R#139
108,950,276,0.52,R#950
109,209,42,0.68,R#209
110,134,201,0.73,R#134
111,217,244,0.51,R#217
112,325,261,0.6,R#325
113,136,106,0.59,R#136
114,399,201,0.84,R#399
115,367,19,0.91,R#367
116,993,285,0.51,R#993
117,406,180,0.84,R#406
118,299,261,0.7,R#299
119,77,31,0.93,R#77
120,238,278,0.23,R#238
121,684,167,0.84,R#684
122,372,23,0.02,R#372
123,966,25,0.42,R#966
124,83,122,0.65,R#83
125,560,61,0.22,R#560
126,600,17,0.7,R#600
127,30,124,0.73,R#30
128,208,187,0.43,R#208
129,451,283,0.36,R#451
130,699,17,0.83,R#699
131,621,29,0.01,R#621
132,574,263,0.38,R#574
133,68,229,0.57,R#68
134,547,12,1.0,R#547
135,593,5,0.97,R#593
136,684,68,0.03,R#684
137,929,223,0.18,R#929
138,817,249,0.99,R#817
139,590,119,0.44,R#590
140,43,164,0.34,R#43
141,908,59,0.27,R#908
142,649,280,0.99,R#649
143,296,39,0.4,R#296
144,25,144,0.68,R#25
145,331,204,0.05,R#331
146,600,167,0.22,R#600
147,897,160,0.92,R#897
148,237,154,0.92,R#237
149,671,67,0.61,R#671
150,575,254,0.74,R#575
151,177,193,0.54,R#177
152,269,109,0.41,R#269
153,757,57,0.33,R#757
154,17,132,0.97,R#17
155,559,4,0.05,R#559
156,488,78,0.94,R#488
157,411,258,0.89,R#411
158,944,104,0.04,R#944
159,602,245,0.93,R#602
160,522,39,0.36,R#522
161,414,115,0.08,R#414
162,499,293,0.96,R#499
163,643,57,0.07,R#643
164,217,3,0.5,R#217
165,279,244,0.54,R#279
166,844,245,0.32,R#844
167,550,272,0.76,R#550
168,305,255,0.68,R#305
169,315,106,0.02,R#315
170,505,77,0.76,R#505
171,826,184,0.98,R#826
172,621,234,0.64,R#621
173,25,247,0.87,R#25
174,673,5,0.87,R#673
175,752,65,0.54,R#752
176,851,33,0.89,R#851
177,390,163,0.75,R#390
178,74,77,0.72,R#74
179,883,53,0.35,R#883
180,288,195,0.57,R#288
181,265,265,0.59,R#265
182,617,54,0.13,R#617
183,371,167,0.34,R#371
184,256,284,0.01,R#256
185,826,191,0.75,R#826
186,591,164,0.09,R#591
187,94,236,0.17,R#94
188,1000,13,0.5,SR#1
189,937,78,0.82,R#937
190,134,288,0.22,R#134
191,580,207,0.58,R#580
192,356,170,0.46,R#356
193,569,73,0.52,R#569
194,489,177,0.01,R#489
195,998,180,0.43,R#998
196,533,49,1.0,R#533
197,331,215,0.84,R#331
198,297,236,0.31,R#297
199,799,265,0.44,R#799
200,934,271,0.95,R#934
201,696,93,0.39,R#696
202,523,211,0.02,R#523
203,930,221,0.98,R#930
204,419,238,0.04,R#419
205,5,12,0.75,R#5
206,641,116,1.0,R#641
207,737,271,1.0,R#737
208,214,239,0.55,R#214
209,211,121,0.57,R#211
210,882,191,0.58,R#882
211,387,119,0.2,R#387
212,588,33,0.68,R#588
213,370,85,0.32,R#370
214,440,182,0.63,R#440
215,12,266,0.57,R#12
216,566,171,0.97,R#566
217,369,250,0.97,R#369
218,725,169,0.94,R#725
219,959,83,0.02,R#959
220,891,247,0.96,R#891
221,397,78,0.44,R#397
222,759,263,0.17,R#759
223,785,120,0.5,R#785
224,498,11,0.05,R#498
225,401,178,0.35,R#401
226,1002,71,0.3,SR#3
227,743,205,0.07,R#743
228,512,79,0.41,R#512
229,213,57,0.05,R#213
230,367,49,1.0,R#367
231,746,295,1.0,R#746
232,448,172,0.36,R#448
233,882,115,0.26,R#882
234,329,0,0.47,R#329
235,340,249,0.25,R#340
236,186,294,0.01,R#186
237,807,169,0.53,R#807
238,249,143,0.46,R#249
239,507,120,0.5,R#507
240,4,282,0.69,R#4
241,320,6,0.15,R#320
242,664,164,0.1,R#664
243,992,100,0.88,R#992
244,582,77,0.82,R#582
245,26,143,0.48,R#26
246,41,149,0.64,R#41
247,641,101,0.71,R#641
248,735,262,0.7,R#735
249,749,32,0.99,R#749
250,576,126,0.4,R#576
251,313,69,0.32,R#313
252,135,95,0.04,R#135
253,488,141,0.38,R#488
254,662,72,0.19,R#662
255,175,68,0.07,R#175
256,699,72,0.16,R#699
257,118,41,0.46,R#118
258,523,291,0.61,R#523
259,109,222,0.05,R#109
260,136,288,0.01,R#136
261,600,81,0.55,R#600
262,21,251,0.17,R#21
263,709,38,0.4,R#709
264,10,30,0.21,R#10
265,84,9,0.14,R#84
266,294,244,0.47,R#294
267,875,11,0.36,R#875
268,280,49,0.97,R#280
269,995,46,0.18,R#995
270,749,254,0.7,R#749
271,457,82,0.99,R#457
272,832,227,0.48,R#832
273,551,18,0.9,R#551
274,124,14,0.04,R#124
275,15,71,0.33,R#15
276,448,134,0.37,R#448
277,395,233,0.53,R#395
278,987,90,0.5,R#987
279,894,216,0.91,R#894
280,921,172,0.51,R#921
281,261,290,0.82,R#261
282,929,208,0.88,R#929
283,56,148,0.08,R#56
284,846,34,0.88,R#846
285,774,152,0.5,R#774
286,584,136,0.66,R#584
287,644,139,0.8,R#644
288,824,190,0.67,R#824
289,333,125,0.15,R#333
290,824,108,0.48,R#824
291,232,236,0.42,R#232
292,86,31,0.95,R#86
293,165,242,0.67,R#165
294,83,99,0.28,R#83
295,354,186,0.73,R#354
296,665,135,0.61,R#665
297,338,125,0.38,R#338
298,215,4,0.1,R#215
299,403,250,0.01,R#403
300,567,298,0.36,R#567
301,126,149,0.01,R#126
302,288,119,0.52,R#288
303,504,272,0.83,R#504
304,487,241,0.55,R#487
305,143,58,0.78,R#143
306,358,115,0.88,R#358
307,467,185,0.94,R#467
308,926,39,0.5,R#926
309,577,139,0.65,R#577
310,45,230,0.75,R#45
311,300,52,0.69,R#300
312,137,194,0.15,R#137
313,812,122,0.07,R#812
314,137,33,0.82,R#137
315,461,299,0.62,R#461
316,978,219,0.33,R#978
317,185,75,0.03,R#185
318,358,73,0.86,R#358
319,494,37,0.44,R#494
320,771,14,0.05,R#771
321,588,31,0.75,R#588
322,642,274,0.18,R#642
323,706,96,0.15,R#706
324,310,88,0.53,R#310
325,622,45,1.0,R#622
326,466,84,0.89,R#466
327,12,26,0.07,R#12
328,25,260,0.61,R#25
329,781,272,1.0,R#781
330,675,250,0.88,R#675
331,58,176,0.47,R#58
332,488,139,0.52,R#488
333,984,48,0.15,R#984
334,256,43,0.9,R#256
335,214,224,0.23,R#214
336,651,287,0.64,R#651
337,878,116,1.0,R#878
338,156,96,0.56,R#156
339,693,258,0.95,R#693
340,921,206,0.44,R#921
341,340,132,0.98,R#340
342,222,32,0.95,R#222
343,813,36,0.18,R#813
344,472,88,0.9,R#472
345,37,18,0.87,R#37
346,1000,112,0.53,SR#1
347,363,103,0.22,R#363
348,291,102,0.51,R#291
349,378,205,0.84,R#378
350,309,235,0.14,R#309
351,591,11,0.12,R#591
352,220,252,0.41,R#220
353,208,101,0.71,R#208
354,294,276,0.5,R#294
355,340,154,0.97,R#340
356,764,62,0.1,R#764
357,517,209,0.31,R#517
358,16,221,0.95,R#16
