Timestamp,Reader,Paper,Score,Reader-Label
0,989,13,0.33,R#989
1,484,107,0.66,R#484
2,315,106,0.02,R#315
3,865,187,0.77,R#865
4,781,182,0.99,R#781
5,35,257,0.69,R#35
6,306,23,0.17,R#306
7,57,12,1.0,R#57
8,956,230,0.6,R#956
9,96,249,1.0,R#96
10,20,202,0.65,R#20
11,699,27,0.85,R#699
12,741,240,0.34,R#741
13,842,179,0.6,R#842
14,400,200,0.48,R#400
15,531,230,0.74,R#531
16,176,172,0.79,R#176
17,642,185,0.01,R#642
18,34,112,0.91,R#34
19,684,214,0.56,R#684
20,767,43,0.31,R#767
21,296,39,0.4,R#296
22,761,219,0.32,R#761
23,515,7,0.51,R#515
24,794,49,1.0,R#794
25,461,180,0.37,R#461
26,301,94,0.2,R#301
27,44,98,0.01,R#44
28,708,262,0.52,R#708
29,114,211,0.06,R#114
30,512,48,0.1,R#512
31,801,58,0.46,R#801
32,591,143,0.6,R#591
33,424,99,0.15,R#424
34,256,135,0.41,R#256
35,470,93,0.44,R#470
36,553,98,0.03,R#553
37,737,194,0.49,R#737
38,737,75,0.12,R#737
39,564,187,0.43,R#564
40,558,257,0.31,R#558
41,569,222,0.4,R#569
42,196,93,0.38,R#196
43,841,91,0.78,R#841
44,369,227,0.34,R#369
45,49,263,0.19,R#49
46,612,58,0.68,R#612
47,699,212,1.0,R#699
48,107,134,0.36,R#107
49,312,47,0.55,R#312
50,649,25,0.46,R#649
51,404,207,0.53,R#404
52,182,228,0.41,R#182
53,533,49,1.0,R#533
54,1,280,0.97,R#1
55,420,170,0.33,R#420
56,737,219,0.59,R#737
57,93,1,0.39,R#93
58,100,105,0.74,R#100
59,401,128,0.49,R#401
60,919,161,0.3,R#919
61,992,68,0.12,R#992
62,549,25,0.75,R#549
63,60,34,0.23,R#60
64,525,10,0.42,R#525
65,880,150,0.54,R#880
66,965,254,0.67,R#965
67,649,42,0.7,R#649
68,54,184,0.73,R#54
69,743,163,0.62,R#743
70,710,75,0.25,R#710
71,644,237,0.92,R#644
72,280,270,0.69,R#280
73,265,277,0.99,R#265
74,213,28,0.49,R#213
75,83,122,0.65,R#83
76,984,248,0.71,R#984
77,390,162,0.57,R#390
78,399,45,1.0,R#399
79,829,165,0.38,R#829
80,300,40,0.31,R#300
81,189,100,0.42,R#189
82,994,66,0.14,R#994
83,909,122,0.18,R#909
84,848,65,0.06,R#848
85,640,160,0.92,R#640
86,264,239,0.6,R#264
87,27,202,0.62,R#27
88,378,81,0.55,R#378
89,137,257,0.38,R#137
90,765,239,0.65,R#765
91,26,143,0.48,R#26
92,499,26,0.13,R#499
93,144,233,0.85,R#144
94,990,0,0.3,R#990
95,606,80,0.06,R#606
96,243,272,0.12,R#243
97,547,146,1.0,R#547
98,625,10,0.7,R#625
99,809,199,0.09,R#809
100,224,281,0.48,R#224
101,1002,271,0.31,SR#3
102,837,296,0.8,R#837
103,1001,116,1.0,SR#2
104,349,169,0.7,R#349
105,342,67,0.64,R#342
106,877,216,0.85,R#877
107,280,49,0.97,R#280
108,179,129,0.44,R#179
109,749,139,0.66,R#749
110,58,145,0.83,R#58
111,23,291,0.49,R#23
112,586,5,0.94,R#586
113,861,157,0.17,R#861
114,708,279,0.51,R#708
115,908,131,0.71,R#908
116,432,239,0.92,R#432
117,303,6,0.05,R#303
118,881,128,0.54,R#881
119,978,148,0.72,R#978
120,877,166,0.21,R#877
121,949,202,0.36,R#949
122,712,40,0.42,R#712
123,359,160,0.95,R#359
124,862,27,0.46,R#862
125,641,101,0.71,R#641
126,813,47,0.64,R#813
127,145,80,1.0,R#145
128,192,7,0.55,R#192
129,668,237,0.98,R#668
130,989,245,0.79,R#989
131,356,239,0.55,R#356
132,201,25,0.52,R#201
133,657,109,0.22,R#657
134,806,6,0.14,R#806
135,66,226,0.7,R#66
136,821,299,0.48,R#821
137,270,213,0.3,R#270
138,904,283,0.44,R#904
139,236,20,0.59,R#236
140,868,43,0.97,R#868
141,581,152,0.49,R#581
142,44,152,0.48,R#44
143,113,184,0.91,R#113
144,781,20,0.62,R#781
145,305,210,0.64,R#305
146,278,229,0.1,R#278
147,65,168,0.06,R#65
148,348,233,0.86,R#348
149,214,220,0.52,R#214
150,666,219,0.28,R#666
151,970,36,0.14,R#970
152,581,38,0.43,R#581
153,281,4,0.02,R#281
154,431,105,0.33,R#431
155,757,57,0.33,R#757
156,758,110,0.7,R#758
157,660,48,0.07,R#660
158,764,55,0.04,R#764
159,754,247,0.27,R#754
160,325,62,0.41,R#325
161,968,165,0.63,R#968
162,372,190,0.47,R#372
163,749,119,0.56,R#749
164,87,8,0.31,R#87
165,118,248,0.67,R#118
166,703,196,0.1,R#703
167,708,112,0.66,R#708
168,119,255,0.83,R#119
169,263,9,0.42,R#263
170,944,36,0.67,R#944
171,943,215,0.78,R#943
172,427,9,0.47,R#427
173,724,177,0.98,R#724
174,801,157,0.43,R#801
175,305,276,0.38,R#305
176,847,99,0.66,R#847
177,153,180,0.87,R#153
178,15,192,0.64,R#15
179,207,231,0.06,R#207
180,379,277,0.99,R#379
181,48,205,0.09,R#48
182,215,249,1.0,R#215
183,412,45,1.0,R#412
184,757,31,0.96,R#757
185,309,143,0.58,R#309
186,442,146,1.0,R#442
187,470,35,0.19,R#470
188,787,225,0.44,R#787
189,355,68,0.44,R#355
190,412,13,0.48,R#412
191,159,64,0.14,R#159
192,510,211,0.05,R#510
193,460,104,0.13,R#460
194,70,266,0.62,R#70
195,207,272,0.98,R#207
196,505,234,0.42,R#505
197,488,193,0.78,R#488
198,466,229,0.16,R#466
199,737,292,0.55,R#737
200,426,262,0.48,R#426
201,157,226,0.52,R#157
202,923,153,0.87,R#923
203,605,160,0.9,R#605
204,403,108,0.5,R#403
205,706,174,0.05,R#706
206,645,144,0.4,R#645
207,354,56,0.83,R#354
208,975,14,0.1,R#975
209,304,233,0.89,R#304
210,80,43,0.17,R#80
211,646,43,0.79,R#646
212,637,175,0.08,R#637
213,705,210,0.83,R#705
214,440,277,0.77,R#440
215,70,265,0.32,R#70
216,376,225,0.44,R#376
217,729,140,0.35,R#729
218,258,202,0.7,R#258
219,612,135,0.77,R#612
220,735,88,0.15,R#735
221,269,224,0.79,R#269
222,978,267,0.7,R#978
223,40,233,0.83,R#40
224,275,88,0.95,R#275
225,110,270,0.98,R#110
226,809,267,0.59,R#809
227,651,176,0.51,R#651
228,234,282,0.49,R#234
229,238,158,0.76,R#238
230,988,254,0.41,R#988
231,257,26,0.04,R#257
232,771,57,0.02,R#771
233,745,126,0.67,R#745
234,862,47,0.67,R#862
235,886,128,0.27,R#886
236,689,82,0.97,R#689
237,630,202,0.4,R#630
238,556,2,0.04,R#556
239,277,45,0.2,R#277
240,539,259,0.11,R#539
241,18,46,0.46,R#18
242,331,80,0.85,R#331
243,229,234,0.54,R#229
244,213,11,0.07,R#213
245,495,53,0.01,R#495
246,312,181,0.37,R#312
247,572,263,0.02,R#572
248,1000,8,0.84,SR#1
249,757,289,0.27,R#757
250,174,24,0.53,R#174
251,862,103,0.61,R#862
252,960,114,0.49,R#960
253,831,182,0.95,R#831
254,58,115,0.86,R#58
255,12,266,0.57,R#12
256,183,174,0.15,R#183
257,388,218,0.56,R#388
258,445,85,0.32,R#445
259,144,271,0.63,R#144
260,316,99,0.56,R#316
261,316,115,0.47,R#316
262,34,297,0.4,R#34
263,316,35,0.28,R#316
264,689,78,0.85,R#689
265,229,48,0.25,R#229
266,374,267,0.74,R#374
267,426,234,0.64,R#426
268,324,238,0.29,R#324
269,944,69,0.73,R#944
270,694,258,0.85,R#694
271,823,266,0.35,R#823
272,933,127,0.63,R#933
273,549,34,0.48,R#549
274,82,278,0.02,R#82
275,285,30,0.26,R#285
276,596,66,0.05,R#596
277,735,262,0.7,R#735
278,607,134,0.37,R#607
279,179,157,0.36,R#179
280,371,34,0.38,R#371
281,651,232,0.49,R#651
282,780,209,0.2,R#780
283,773,71,0.28,R#773
284,849,117,0.15,R#849
285,480,93,0.61,R#480
286,358,152,0.44,R#358
287,619,199,0.32,R#619
288,550,163,0.96,R#550
289,789,169,0.61,R#789
290,407,53,0.28,R#407
291,886,219,0.35,R#886
292,896,158,0.57,R#896
293,615,35,0.25,R#615
294,257,215,0.99,R#257
295,469,51,0.01,R#469
296,560,136,0.88,R#560
297,830,134,0.43,R#830
298,904,239,0.73,R#904
299,535,152,0.49,R#535
300,658,105,0.67,R#658
301,644,152,0.36,R#644
302,121,82,0.99,R#121
