Timestamp,Reader,Paper,Score,Reader-Label
0,847,260,0.67,R#847
1,410,5,0.68,R#410
2,255,232,0.54,R#255
3,767,207,0.52,R#767
4,277,41,0.17,R#277
5,798,288,0.01,R#798
6,954,106,0.71,R#954
7,725,150,0.7,R#725
8,251,290,0.65,R#251
9,938,24,0.44,R#938
10,720,146,0.97,R#720
11,395,223,0.38,R#395
12,156,41,0.85,R#156
13,202,221,0.73,R#202
14,107,73,0.04,R#107
15,135,233,0.91,R#135
16,309,143,0.58,R#309
17,558,257,0.31,R#558
18,574,272,0.07,R#574
19,429,204,0.05,R#429
20,62,164,0.02,R#62
21,463,161,0.22,R#463
22,155,132,0.8,R#155
23,85,121,0.77,R#85
24,553,235,0.69,R#553
25,707,258,0.82,R#707
26,84,86,0.94,R#84
27,847,289,0.26,R#847
28,296,2,0.26,R#296
29,515,9,0.4,R#515
30,745,254,0.48,R#745
31,725,246,0.35,R#725
32,558,245,0.37,R#558
33,547,124,0.71,R#547
34,448,40,0.47,R#448
35,10,150,0.49,R#10
36,426,262,0.48,R#426
37,16,154,1.0,R#16
38,29,39,0.35,R#29
39,789,224,0.76,R#789
40,965,248,0.65,R#965
41,92,236,0.34,R#92
42,70,19,0.54,R#70
43,354,231,0.92,R#354
44,166,38,0.67,R#166
45,753,176,0.51,R#753
46,485,276,0.32,R#485
47,58,288,0.2,R#58
48,395,202,0.5,R#395
49,372,132,0.67,R#372
50,75,260,0.75,R#75
51,515,293,0.83,R#515
52,294,108,0.72,R#294
53,817,121,0.35,R#817
54,713,232,0.62,R#713
55,313,249,1.0,R#313
56,627,49,1.0,R#627
57,334,93,0.58,R#334
58,973,297,0.37,R#973
59,875,195,0.55,R#875
60,518,160,0.6,R#518
61,505,28,0.33,R#505
62,848,45,1.0,R#848
63,625,151,0.15,R#625
64,495,56,0.58,R#495
65,72,83,0.07,R#72
66,504,150,0.7,R#504
67,101,262,0.46,R#101
68,101,32,0.99,R#101
69,281,4,0.02,R#281
70,263,9,0.42,R#263
71,70,222,0.18,R#70
72,463,270,0.96,R#463
73,980,248,0.75,R#980
74,990,193,0.64,R#990
75,281,148,0.64,R#281
76,572,236,0.38,R#572
77,238,116,1.0,R#238
78,575,50,0.69,R#575
79,267,29,0.27,R#267
80,450,27,0.4,R#450
81,62,25,0.52,R#62
82,340,196,0.19,R#340
83,988,85,0.43,R#988
84,674,9,0.45,R#674
85,97,209,0.14,R#97
86,93,47,0.49,R#93
87,561,255,0.49,R#561
88,154,107,0.78,R#154
89,305,255,0.68,R#305
90,829,135,0.47,R#829
91,680,294,0.09,R#680
92,388,39,0.56,R#388
93,465,86,0.98,R#465
94,714,245,0.32,R#714
95,621,290,0.84,R#621
96,999,146,0.97,R#999
97,826,51,0.28,R#826
98,504,272,0.83,R#504
99,710,75,0.25,R#710
100,740,218,0.43,R#740
101,826,100,0.17,R#826
102,799,6,0.14,R#799
103,26,161,0.41,R#26
104,854,52,0.4,R#854
105,319,39,0.44,R#319
106,395,235,0.5,R#395
107,564,190,0.32,R#564
108,831,182,0.95,R#831
109,837,159,0.05,R#837
110,621,62,0.05,R#621
111,417,63,0.19,R#417
112,716,235,0.87,R#716
113,1000,58,0.66,SR#1
114,110,18,0.85,R#110
115,840,135,0.41,R#840
116,842,297,0.57,R#842
117,110,21,0.19,R#110
118,763,63,0.92,R#763
119,806,167,0.23,R#806
120,347,151,0.01,R#347
121,860,141,0.6,R#860
122,607,129,0.8,R#607
123,298,88,0.35,R#298
124,473,57,0.03,R#473
125,230,101,0.52,R#230
126,143,70,0.13,R#143
127,186,212,0.05,R#186
128,276,125,0.06,R#276
129,627,291,0.5,R#627
130,145,194,0.36,R#145
131,766,258,0.9,R#766
132,809,296,0.4,R#809
133,789,144,0.62,R#789
134,981,97,1.0,R#981
135,970,45,0.96,R#970
136,103,13,0.86,R#103
137,950,199,0.73,R#950
138,508,102,0.24,R#508
139,278,229,0.1,R#278
140,608,42,0.83,R#608
141,807,273,0.86,R#807
142,995,206,0.66,R#995
143,449,51,0.16,R#449
144,141,268,0.07,R#141
145,407,182,0.23,R#407
146,754,247,0.27,R#754
147,371,70,0.32,R#371
148,316,89,0.77,R#316
149,757,156,0.48,R#757
150,582,57,0.27,R#582
151,278,252,0.19,R#278
152,988,18,0.87,R#988
153,832,243,0.39,R#832
154,378,119,0.42,R#378
155,972,14,0.11,R#972
156,488,266,0.25,R#488
157,860,135,0.02,R#860
158,746,233,0.87,R#746
159,567,70,0.24,R#567
160,785,99,0.45,R#785
161,680,41,0.27,R#680
162,894,190,0.56,R#894
163,789,159,0.29,R#789
164,323,102,0.29,R#323
165,806,6,0.14,R#806
166,273,21,0.33,R#273
167,341,7,0.68,R#341
168,824,62,0.01,R#824
169,93,275,0.77,R#93
170,129,275,0.96,R#129
171,369,202,0.73,R#369
172,300,123,0.84,R#300
173,755,149,0.01,R#755
174,503,233,0.89,R#503
175,193,229,0.12,R#193
176,84,53,0.01,R#84
177,482,234,0.71,R#482
178,610,69,0.64,R#610
179,146,85,0.35,R#146
180,806,19,0.65,R#806
181,655,94,0.59,R#655
182,473,49,1.0,R#473
183,340,29,0.22,R#340
184,435,196,0.01,R#435
185,881,282,0.95,R#881
186,623,86,0.77,R#623
187,265,47,0.29,R#265
188,894,246,0.52,R#894
189,476,214,0.49,R#476
190,58,187,0.6,R#58
191,401,98,0.19,R#401
192,199,256,0.02,R#199
193,172,128,0.63,R#172
194,564,181,0.52,R#564
195,236,81,0.8,R#236
196,207,216,0.9,R#207
197,716,278,0.03,R#716
198,597,111,1.0,R#597
199,970,58,0.99,R#970
200,830,231,0.3,R#830
201,84,9,0.14,R#84
202,759,26,0.04,R#759
203,824,26,0.08,R#824
204,644,276,0.53,R#644
205,262,66,0.01,R#262
206,574,33,0.53,R#574
207,293,169,0.19,R#293
208,733,224,0.5,R#733
209,745,216,0.93,R#745
210,820,289,0.32,R#820
211,725,159,0.17,R#725
212,57,65,0.05,R#57
213,497,137,0.03,R#497
214,217,48,0.08,R#217
215,645,186,0.39,R#645
216,29,57,0.1,R#29
217,987,21,0.78,R#987
218,276,83,0.11,R#276
219,951,87,0.49,R#951
220,867,102,0.42,R#867
221,142,98,0.51,R#142
222,649,42,0.7,R#649
223,473,92,0.38,R#473
224,58,176,0.47,R#58
225,197,225,0.62,R#197
226,959,289,0.37,R#959
227,83,145,0.97,R#83
228,78,81,0.81,R#78
229,21,204,0.49,R#21
230,856,121,0.51,R#856
231,457,290,0.87,R#457
232,159,238,0.2,R#159
233,850,17,0.9,R#850
234,57,250,0.79,R#57
235,564,57,0.16,R#564
236,753,86,0.85,R#753
237,89,259,0.07,R#89
238,576,34,0.64,R#576
239,266,219,0.31,R#266
240,365,67,0.85,R#365
241,42,200,0.47,R#42
242,758,235,0.24,R#758
243,269,87,0.63,R#269
244,481,253,0.91,R#481
245,943,128,0.27,R#943
246,136,81,0.84,R#136
247,320,179,0.7,R#320
248,634,78,0.77,R#634
249,629,92,0.85,R#629
250,737,196,0.1,R#737
