Timestamp,Reader,Paper,Score,Reader-Label
0,334,50,0.38,R#334
1,446,157,0.37,R#446
2,101,192,0.88,R#101
3,5,208,0.9,R#5
4,367,171,0.98,R#367
5,324,238,0.29,R#324
6,956,292,0.8,R#956
7,182,59,0.2,R#182
8,136,106,0.59,R#136
9,192,126,1.0,R#192
10,155,229,0.22,R#155
11,798,251,0.72,R#798
12,901,171,0.18,R#901
13,549,112,0.97,R#549
14,894,135,0.46,R#894
15,950,49,0.97,R#950
16,453,28,0.67,R#453
17,189,286,0.34,R#189
18,471,169,1.0,R#471
19,79,8,0.53,R#79
20,166,219,0.26,R#166
21,681,19,0.58,R#681
22,533,265,0.78,R#533
23,171,45,1.0,R#171
24,998,207,0.78,R#998
25,289,229,0.7,R#289
26,315,274,0.05,R#315
27,326,212,0.01,R#326
28,689,267,0.64,R#689
29,75,8,1.0,R#75
30,789,119,0.43,R#789
31,284,134,0.41,R#284
32,156,9,0.28,R#156
33,116,233,0.88,R#116
34,152,26,0.13,R#152
35,137,85,0.48,R#137
36,454,28,0.62,R#454
37,271,61,0.45,R#271
38,607,134,0.37,R#607
39,540,151,0.11,R#540
40,817,7,0.67,R#817
41,702,18,0.66,R#702
42,152,25,0.56,R#152
43,175,178,0.59,R#175
44,296,190,0.5,R#296
45,965,266,0.5,R#965
46,227,229,0.44,R#227
47,522,170,0.62,R#522
48,137,206,0.43,R#137
49,885,286,0.49,R#885
50,320,6,0.15,R#320
51,511,262,0.55,R#511
52,944,69,0.73,R#944
53,834,216,0.66,R#834
54,578,125,0.38,R#578
55,406,239,0.66,R#406
56,115,106,0.24,R#115
57,186,14,0.03,R#186
58,649,42,0.7,R#649
59,630,233,0.66,R#630
60,200,100,0.43,R#200
61,54,17,0.92,R#54
62,529,155,0.61,R#529
63,868,159,0.19,R#868
64,144,196,0.15,R#144
65,309,257,0.53,R#309
66,64,165,0.38,R#64
67,368,245,0.87,R#368
68,225,193,0.77,R#225
69,596,3,0.54,R#596
70,25,153,0.94,R#25
71,437,296,0.07,R#437
72,630,231,0.97,R#630
73,828,154,0.97,R#828
74,566,46,0.97,R#566
75,993,285,0.51,R#993
