Timestamp,Reader,Paper,Score,Reader-Label
0,877,167,0.96,R#877
1,984,36,0.01,R#984
2,868,190,0.13,R#868
3,239,129,0.46,R#239
4,1000,148,0.31,SR#1
5,766,258,0.9,R#766
6,27,48,0.15,R#27
7,711,27,0.93,R#711
8,443,112,0.03,R#443
9,950,280,0.9,R#950
10,329,262,0.43,R#329
11,567,270,0.77,R#567
12,33,145,0.98,R#33
13,538,273,0.19,R#538
14,337,194,0.58,R#337
15,988,195,0.94,R#988
16,70,19,0.54,R#70
17,196,193,0.63,R#196
18,30,215,0.96,R#30
19,38,253,0.41,R#38
20,290,197,0.69,R#290
21,994,122,0.12,R#994
22,754,95,0.09,R#754
23,821,85,0.55,R#821
24,609,115,0.79,R#609
25,605,122,0.34,R#605
26,599,167,0.07,R#599
27,904,222,0.1,R#904
28,56,251,0.55,R#56
29,434,227,0.03,R#434
30,412,206,0.53,R#412
31,642,274,0.18,R#642
32,644,139,0.8,R#644
33,730,85,0.07,R#730
34,666,39,0.41,R#666
35,561,47,0.52,R#561
36,167,79,0.23,R#167
37,860,272,0.86,R#860
38,309,169,0.15,R#309
39,277,69,0.32,R#277
40,734,181,0.26,R#734
41,232,23,0.03,R#232
42,1000,171,0.73,SR#1
43,1000,197,0.6,SR#1
44,458,219,0.29,R#458
45,213,83,0.08,R#213
46,270,30,0.58,R#270
47,156,41,0.85,R#156
48,667,168,0.2,R#667
49,835,146,0.62,R#835
50,92,202,0.23,R#92
51,675,174,0.78,R#675
52,113,143,0.42,R#113
53,463,172,0.32,R#463
54,831,60,0.93,R#831
55,360,212,0.21,R#360
56,950,154,0.85,R#950
57,145,0,0.02,R#145
58,226,249,1.0,R#226
59,524,284,0.48,R#524
60,845,200,0.59,R#845
61,25,124,0.86,R#25
62,792,59,0.02,R#792
63,567,70,0.24,R#567
64,868,233,0.85,R#868
65,896,45,1.0,R#896
66,404,58,0.97,R#404
67,972,92,0.77,R#972
68,270,164,0.14,R#270
69,175,178,0.59,R#175
70,42,176,0.63,R#42
71,790,194,0.42,R#790
72,210,194,0.05,R#210
73,721,114,0.61,R#721
74,678,286,0.11,R#678
75,595,299,0.56,R#595
76,704,189,0.2,R#704
77,630,290,0.62,R#630
78,368,97,0.87,R#368
79,473,217,0.5,R#473
80,497,187,0.56,R#497
81,690,162,0.41,R#690
82,901,273,0.7,R#901
83,510,27,0.79,R#510
84,199,220,0.7,R#199
85,389,56,0.8,R#389
86,731,201,0.66,R#731
87,54,184,0.73,R#54
88,1001,63,1.0,SR#2
89,842,170,0.27,R#842
90,273,97,0.89,R#273
91,698,294,0.01,R#698
92,979,9,0.2,R#979
93,389,280,0.97,R#389
94,253,97,0.94,R#253
95,107,135,0.67,R#107
96,733,13,0.14,R#733
97,255,148,0.01,R#255
98,180,59,0.18,R#180
99,819,237,0.98,R#819
100,576,263,0.3,R#576
101,364,285,0.34,R#364
102,113,269,0.56,R#113
103,626,159,0.28,R#626
104,828,284,0.07,R#828
105,80,86,0.79,R#80
106,965,63,0.21,R#965
107,182,191,0.31,R#182
108,481,263,0.11,R#481
109,742,234,0.56,R#742
110,140,145,0.98,R#140
111,378,191,0.47,R#378
112,369,83,0.15,R#369
113,230,80,1.0,R#230
114,503,298,0.41,R#503
115,20,115,0.36,R#20
116,745,21,0.68,R#745
117,558,257,0.31,R#558
118,994,156,0.99,R#994
119,64,29,0.31,R#64
120,256,6,0.3,R#256
121,559,154,0.94,R#559
122,222,263,0.03,R#222
123,417,160,0.96,R#417
124,186,73,0.68,R#186
125,669,252,0.41,R#669
126,170,277,0.89,R#170
127,519,255,0.47,R#519
128,751,100,0.77,R#751
129,897,63,0.36,R#897
130,435,154,0.35,R#435
131,338,184,0.96,R#338
132,534,276,0.54,R#534
133,460,9,0.33,R#460
134,502,222,0.01,R#502
135,39,291,0.41,R#39
136,404,207,0.53,R#404
137,296,12,0.97,R#296
138,5,37,0.28,R#5
139,926,39,0.5,R#926
140,837,228,0.36,R#837
141,850,290,0.64,R#850
142,524,191,0.61,R#524
143,144,256,0.21,R#144
144,448,260,0.65,R#448
145,174,98,0.27,R#174
146,885,1,0.49,R#885
147,804,35,0.13,R#804
148,287,192,0.86,R#287
149,232,236,0.42,R#232
150,384,43,0.36,R#384
