Timestamp,Reader,Paper,Score,Reader-Label
0,202,144,0.44,R#202
1,25,202,0.42,R#25
2,544,293,0.27,R#544
3,570,46,0.14,R#570
4,478,7,0.36,R#478
5,338,200,0.27,R#338
6,277,30,0.84,R#277
7,754,271,0.91,R#754
8,157,81,0.9,R#157
9,345,5,0.76,R#345
10,156,267,0.71,R#156
11,171,90,0.35,R#171
12,736,87,0.38,R#736
13,891,175,0.02,R#891
14,18,46,0.46,R#18
15,360,32,0.88,R#360
16,339,83,0.04,R#339
17,488,79,0.41,R#488
18,849,117,0.15,R#849
19,461,299,0.62,R#461
20,557,3,0.26,R#557
21,424,134,0.52,R#424
22,43,261,0.64,R#43
23,84,285,0.74,R#84
24,17,101,0.31,R#17
25,767,207,0.52,R#767
26,972,291,0.35,R#972
27,903,241,0.86,R#903
28,591,281,0.4,R#591
29,990,0,0.3,R#990
30,312,258,0.82,R#312
31,66,223,0.17,R#66
32,260,87,0.47,R#260
33,774,152,0.5,R#774
34,663,151,0.12,R#663
35,422,60,0.44,R#422
36,261,259,0.16,R#261
37,605,83,0.2,R#605
38,706,263,0.25,R#706
39,119,195,0.02,R#119
40,669,144,0.49,R#669
41,811,163,0.93,R#811
42,800,47,0.71,R#800
43,576,173,0.81,R#576
44,488,262,0.39,R#488
45,121,14,0.27,R#121
46,837,173,0.95,R#837
47,774,299,0.47,R#774
48,653,126,0.44,R#653
49,14,249,1.0,R#14
50,523,221,0.91,R#523
51,941,232,0.58,R#941
52,985,106,0.3,R#985
53,635,43,0.96,R#635
54,944,69,0.73,R#944
55,25,108,0.81,R#25
56,828,91,0.74,R#828
57,863,25,0.09,R#863
58,257,146,1.0,R#257
59,571,78,0.65,R#571
60,296,134,0.38,R#296
61,702,276,0.44,R#702
62,828,272,0.86,R#828
63,694,269,0.43,R#694
64,670,124,0.3,R#670
65,212,144,0.46,R#212
66,485,0,0.76,R#485
67,874,274,0.05,R#874
68,877,167,0.96,R#877
69,191,76,0.6,R#191
70,825,276,0.41,R#825
71,870,37,0.29,R#870
72,705,237,0.92,R#705
73,54,17,0.92,R#54
74,54,46,1.0,R#54
75,53,272,0.61,R#53
76,245,123,0.46,R#245
77,152,25,0.56,R#152
78,50,155,0.54,R#50
79,104,41,0.81,R#104
80,249,242,0.9,R#249
81,84,86,0.94,R#84
82,214,58,0.85,R#214
83,321,86,0.97,R#321
84,289,235,0.91,R#289
85,465,229,0.61,R#465
86,59,214,0.57,R#59
87,829,273,0.59,R#829
88,491,146,1.0,R#491
89,773,49,0.68,R#773
90,409,85,0.21,R#409
91,700,157,0.3,R#700
92,452,270,0.82,R#452
93,681,171,1.0,R#681
94,281,27,0.32,R#281
95,203,165,0.69,R#203
96,716,177,0.1,R#716
97,800,271,0.54,R#800
98,403,234,0.37,R#403
99,169,82,0.85,R#169
100,207,84,0.76,R#207
101,888,74,0.33,R#888
102,801,129,0.52,R#801
103,70,167,0.22,R#70
104,41,194,0.05,R#41
105,973,184,0.83,R#973
106,223,54,0.98,R#223
107,533,92,0.85,R#533
108,233,40,0.47,R#233
109,54,295,1.0,R#54
110,301,168,0.12,R#301
111,771,224,0.55,R#771
112,171,94,0.91,R#171
113,266,256,0.05,R#266
114,773,202,0.5,R#773
115,789,102,0.62,R#789
116,255,166,0.93,R#255
117,763,14,0.21,R#763
118,496,176,0.68,R#496
119,689,151,0.02,R#689
120,680,145,0.34,R#680
121,911,65,0.91,R#911
122,536,71,0.01,R#536
123,48,269,0.62,R#48
124,269,7,0.5,R#269
125,764,55,0.04,R#764
