Timestamp,Reader,Paper,Score,Reader-Label
0,512,267,0.8,R#512
1,970,257,0.47,R#970
2,135,5,0.85,R#135
3,824,242,0.66,R#824
4,851,28,0.23,R#851
5,249,193,0.2,R#249
6,572,184,0.99,R#572
7,699,212,1.0,R#699
8,992,202,0.43,R#992
9,253,197,0.55,R#253
10,572,271,0.01,R#572
11,547,1,0.54,R#547
12,85,121,0.77,R#85
13,130,144,0.67,R#130
14,798,37,0.36,R#798
15,122,268,0.11,R#122
16,353,262,0.72,R#353
17,382,29,0.23,R#382
18,894,122,0.19,R#894
19,649,149,0.01,R#649
20,716,193,0.73,R#716
21,629,92,0.85,R#629
22,635,272,1.0,R#635
23,971,226,0.2,R#971
24,135,95,0.04,R#135
25,800,154,0.82,R#800
26,448,134,0.37,R#448
27,949,163,0.78,R#949
28,190,131,0.56,R#190
29,785,223,0.15,R#785
30,448,274,0.08,R#448
31,375,267,0.72,R#375
32,641,227,0.26,R#641
33,706,263,0.25,R#706
34,58,166,0.9,R#58
35,67,45,1.0,R#67
36,106,294,0.04,R#106
37,270,65,0.76,R#270
38,741,229,0.71,R#741
39,66,199,0.72,R#66
40,845,200,0.59,R#845
41,410,105,0.64,R#410
42,173,264,0.48,R#173
43,726,6,0.03,R#726
44,107,114,0.5,R#107
45,859,16,0.47,R#859
46,170,243,0.23,R#170
47,689,280,0.98,R#689
48,498,207,0.31,R#498
49,550,71,0.69,R#550
50,741,293,0.94,R#741
51,389,180,0.86,R#389
52,945,253,0.04,R#945
53,95,181,0.42,R#95
54,459,53,0.14,R#459
55,160,80,0.95,R#160
56,515,8,1.0,R#515
57,867,274,0.31,R#867
58,492,254,0.65,R#492
59,358,121,0.31,R#358
60,41,135,0.06,R#41
61,850,254,0.83,R#850
62,764,63,0.92,R#764
63,795,104,0.46,R#795
64,658,228,0.49,R#658
65,644,111,0.99,R#644
66,157,240,0.6,R#157
67,651,198,0.52,R#651
68,288,73,0.86,R#288
69,550,198,0.54,R#550
70,729,173,0.98,R#729
71,19,140,0.73,R#19
72,488,262,0.39,R#488
73,349,84,0.5,R#349
74,993,107,0.58,R#993
75,242,127,0.93,R#242
76,984,148,0.01,R#984
77,438,121,0.66,R#438
78,619,100,0.75,R#619
79,684,197,0.79,R#684
80,108,295,1.0,R#108
81,190,89,0.6,R#190
82,842,29,0.23,R#842
83,471,169,1.0,R#471
84,258,177,0.01,R#258
85,549,127,0.45,R#549
86,589,184,0.96,R#589
87,763,162,0.35,R#763
88,509,135,0.22,R#509
89,160,87,0.3,R#160
90,569,232,0.67,R#569
91,62,141,0.48,R#62
92,217,48,0.08,R#217
93,742,159,0.76,R#742
94,825,176,0.52,R#825
95,54,279,0.73,R#54
96,966,25,0.42,R#966
97,522,272,0.97,R#522
98,40,242,0.89,R#40
99,834,227,0.12,R#834
100,417,63,0.19,R#417
101,161,170,0.62,R#161
102,474,9,0.22,R#474
103,72,178,0.48,R#72
104,37,51,0.97,R#37
105,842,253,0.01,R#842
106,315,100,0.24,R#315
107,734,37,0.26,R#734
108,152,118,0.43,R#152
109,641,2,0.55,R#641
110,238,165,0.4,R#238
111,601,15,0.97,R#601
112,662,141,0.59,R#662
113,959,75,0.1,R#959
114,255,199,0.56,R#255
115,554,18,0.72,R#554
116,357,138,0.39,R#357
117,810,111,1.0,R#810
118,714,121,0.41,R#714
119,96,55,0.55,R#96
120,474,275,0.91,R#474
121,684,104,0.15,R#684
122,267,159,0.06,R#267
123,372,255,0.42,R#372
124,313,18,0.69,R#313
125,488,197,0.73,R#488
126,66,181,0.54,R#66
127,772,243,0.11,R#772
128,63,296,0.18,R#63
129,747,133,0.43,R#747
130,538,50,0.78,R#538
131,860,241,0.34,R#860
132,288,265,0.7,R#288
133,134,130,0.68,R#134
134,950,160,0.71,R#950
135,828,154,0.97,R#828
136,17,122,0.08,R#17
137,747,21,0.72,R#747
138,125,23,0.01,R#125
139,1001,22,1.0,SR#2
140,261,231,0.92,R#261
141,433,129,0.64,R#433
142,498,180,0.58,R#498
143,772,109,0.67,R#772
144,334,161,0.4,R#334
145,59,10,0.38,R#59
146,107,108,0.91,R#107
147,698,294,0.01,R#698
148,257,257,0.25,R#257
149,514,5,0.9,R#514
150,274,255,0.43,R#274
151,540,7,0.48,R#540
152,524,138,0.18,R#524
153,973,297,0.37,R#973
154,660,19,0.64,R#660
155,972,14,0.11,R#972
156,269,233,0.86,R#269
157,207,215,0.94,R#207
158,245,174,0.62,R#245
159,840,55,0.95,R#840
160,145,225,0.54,R#145
161,353,289,0.29,R#353
162,525,104,0.1,R#525
163,219,70,0.61,R#219
164,372,132,0.67,R#372
165,107,144,0.64,R#107
166,204,195,0.85,R#204
167,484,0,0.83,R#484
168,301,51,0.03,R#301
169,392,248,0.68,R#392
170,57,138,0.49,R#57
171,125,285,0.68,R#125
172,148,185,0.56,R#148
173,91,246,0.64,R#91
174,54,192,0.91,R#54
175,793,44,0.98,R#793
176,1001,183,0.01,SR#2
177,266,232,0.58,R#266
178,171,94,0.91,R#171
179,283,237,0.91,R#283
180,494,102,0.66,R#494
181,580,16,0.47,R#580
182,675,177,0.71,R#675
183,15,16,0.37,R#15
184,1002,153,0.36,SR#3
185,569,212,1.0,R#569
186,159,94,0.41,R#159
187,903,185,0.03,R#903
188,670,237,0.96,R#670
189,997,292,0.91,R#997
190,874,99,0.21,R#874
191,513,28,0.63,R#513
192,553,283,0.36,R#553
193,689,207,0.13,R#689
194,289,24,0.36,R#289
195,217,101,0.42,R#217
196,1001,284,0.01,SR#2
197,982,8,1.0,R#982
198,769,93,0.61,R#769
199,829,103,0.52,R#829
200,938,24,0.44,R#938
201,831,117,0.1,R#831
202,482,234,0.71,R#482
203,867,2,0.09,R#867
204,13,73,0.26,R#13
205,101,98,0.24,R#101
206,316,243,0.06,R#316
207,599,157,0.38,R#599
208,186,14,0.03,R#186
209,321,102,0.26,R#321
210,301,282,0.59,R#301
211,419,238,0.04,R#419
212,329,0,0.47,R#329
213,137,268,0.18,R#137
214,537,90,0.68,R#537
215,115,182,0.49,R#115
216,273,134,0.48,R#273
217,597,111,1.0,R#597
218,92,202,0.23,R#92
219,297,217,0.45,R#297
220,14,176,0.68,R#14
221,397,238,0.18,R#397
222,954,179,0.49,R#954
223,808,33,0.16,R#808
224,133,116,1.0,R#133
225,509,73,0.39,R#509
226,831,182,0.95,R#831
227,467,246,0.3,R#467
228,605,211,0.11,R#605
229,754,109,0.35,R#754
230,1002,124,0.27,SR#3
231,41,72,0.07,R#41
232,207,270,0.97,R#207
233,470,192,0.28,R#470
234,257,134,0.44,R#257
235,854,285,0.41,R#854
236,484,128,0.57,R#484
237,711,185,0.04,R#711
238,641,110,0.59,R#641
239,651,273,0.86,R#651
240,601,217,0.22,R#601
241,185,251,0.92,R#185
242,81,91,0.54,R#81
243,27,68,0.38,R#27
244,156,142,0.38,R#156
245,15,47,0.77,R#15
246,399,115,0.39,R#399
247,63,97,1.0,R#63
248,29,180,0.65,R#29
249,288,195,0.57,R#288
250,720,146,0.97,R#720
251,228,270,0.94,R#228
252,507,128,0.25,R#507
253,437,225,0.45,R#437
254,773,92,0.55,R#773
255,998,180,0.43,R#998
256,859,272,0.43,R#859
257,870,177,0.16,R#870
258,615,223,0.27,R#615
259,576,96,0.15,R#576
260,171,290,0.98,R#171
261,567,275,0.91,R#567
262,506,265,0.29,R#506
263,759,138,0.39,R#759
264,441,13,0.75,R#441
265,1000,49,0.8,SR#1
266,592,113,0.2,R#592
267,418,71,0.97,R#418
268,529,22,0.91,R#529
269,834,130,0.66,R#834
270,350,188,0.94,R#350
271,276,19,0.89,R#276
272,518,58,0.28,R#518
273,505,99,0.39,R#505
274,272,14,0.09,R#272
275,989,212,0.21,R#989
276,572,66,0.04,R#572
277,156,258,0.52,R#156
278,699,72,0.16,R#699
279,868,293,0.12,R#868
280,121,14,0.27,R#121
281,859,11,0.32,R#859
282,78,296,0.33,R#78
283,171,90,0.35,R#171
284,437,63,1.0,R#437
285,491,101,0.51,R#491
286,674,119,0.22,R#674
287,812,123,0.57,R#812
288,971,200,0.3,R#971
289,837,224,0.12,R#837
290,252,268,0.08,R#252
291,767,261,0.86,R#767
292,786,152,0.68,R#786
293,834,117,0.03,R#834
294,64,34,0.51,R#64
295,993,64,0.57,R#993
296,564,114,0.74,R#564
297,341,297,0.5,R#341
298,354,208,0.89,R#354
299,519,248,0.68,R#519
300,406,249,0.99,R#406
301,532,223,0.13,R#532
302,213,11,0.07,R#213
303,592,236,0.57,R#592
304,73,171,1.0,R#73
305,771,210,0.94,R#771
306,1002,12,0.42,SR#3
307,53,125,0.08,R#53
308,397,252,0.46,R#397
309,216,99,0.44,R#216
310,477,82,0.91,R#477
311,25,65,0.28,R#25
312,408,276,0.47,R#408
313,404,207,0.53,R#404
314,35,112,0.11,R#35
315,978,161,0.32,R#978
316,470,31,0.92,R#470
317,442,288,0.04,R#442
318,497,262,0.84,R#497
319,537,252,0.6,R#537
320,174,98,0.27,R#174
321,617,9,0.59,R#617
322,896,43,0.27,R#896
323,664,62,0.05,R#664
324,855,273,0.53,R#855
325,134,193,0.84,R#134
326,47,223,0.59,R#47
327,276,146,0.58,R#276
328,627,291,0.5,R#627
329,281,278,0.01,R#281
330,144,107,0.79,R#144
331,741,148,0.8,R#741
332,10,197,0.41,R#10
333,310,88,0.53,R#310
334,46,246,0.45,R#46
335,1001,104,0.01,SR#2
336,119,195,0.02,R#119
337,303,12,0.96,R#303
338,961,64,0.01,R#961
339,42,200,0.47,R#42
340,493,203,0.63,R#493
341,849,229,0.6,R#849
342,182,81,0.71,R#182
343,730,243,0.17,R#730
344,273,70,0.57,R#273
345,860,89,0.32,R#860
346,970,131,0.93,R#970
347,689,109,0.35,R#689
348,2,60,0.55,R#2
349,439,60,0.85,R#439
350,330,43,0.99,R#330
351,500,154,0.71,R#500
352,817,7,0.67,R#817
353,353,154,0.31,R#353
354,239,51,0.14,R#239
355,158,122,0.59,R#158
356,512,158,0.77,R#512
357,427,203,0.46,R#427
358,17,132,0.97,R#17
359,605,269,0.82,R#605
360,429,177,0.11,R#429
361,156,41,0.85,R#156
362,113,94,0.49,R#113
363,994,166,0.09,R#994
364,166,5,0.89,R#166
365,230,209,0.2,R#230
366,644,135,0.3,R#644
367,564,273,0.7,R#564
368,774,276,0.45,R#774
369,954,106,0.71,R#954
370,737,92,0.67,R#737
371,935,164,0.06,R#935
372,153,141,0.49,R#153
373,865,209,0.62,R#865
374,365,57,0.54,R#365
375,182,210,0.98,R#182
376,476,98,0.26,R#476
377,313,69,0.32,R#313
378,984,245,0.33,R#984
379,891,175,0.02,R#891
380,844,103,0.74,R#844
381,497,181,0.28,R#497
382,265,48,0.27,R#265
383,597,68,0.18,R#597
384,308,247,0.43,R#308
385,17,114,0.55,R#17
386,690,299,0.76,R#690
387,564,77,0.72,R#564
388,314,109,0.75,R#314
389,590,44,0.3,R#590
390,505,37,0.47,R#505
391,635,286,0.38,R#635
392,850,225,0.62,R#850
393,835,0,0.46,R#835
394,80,192,0.71,R#80
395,612,59,0.05,R#612
396,148,20,0.37,R#148
397,17,289,0.4,R#17
398,713,180,0.55,R#713
399,860,8,1.0,R#860
400,572,236,0.38,R#572
401,48,79,0.31,R#48
402,861,100,0.79,R#861
403,496,161,0.23,R#496
404,933,264,0.53,R#933
