Timestamp,Reader,Paper,Score,Reader-Label
0,373,78,0.85,R#373
1,880,66,0.07,R#880
2,65,237,0.98,R#65
3,182,215,0.96,R#182
4,843,235,0.37,R#843
5,403,5,0.87,R#403
6,87,181,0.61,R#87
7,36,158,0.43,R#36
8,246,224,0.03,R#246
9,842,170,0.27,R#842
10,934,271,0.95,R#934
11,67,52,0.2,R#67
12,431,133,0.55,R#431
13,741,100,0.68,R#741
14,66,202,0.62,R#66
15,124,200,0.19,R#124
16,886,170,0.78,R#886
17,1001,212,1.0,SR#2
18,904,272,0.89,R#904
19,386,275,0.51,R#386
20,137,33,0.82,R#137
21,109,108,0.93,R#109
22,646,43,0.79,R#646
23,913,99,0.42,R#913
24,447,231,0.07,R#447
25,995,46,0.18,R#995
26,294,247,0.55,R#294
27,794,19,0.65,R#794
28,42,269,0.89,R#42
29,223,74,0.76,R#223
30,904,222,0.1,R#904
31,875,173,0.95,R#875
32,102,198,0.59,R#102
33,66,73,0.25,R#66
34,18,39,0.67,R#18
35,762,280,1.0,R#762
36,108,89,0.38,R#108
37,371,62,0.15,R#371
38,954,60,0.07,R#954
39,96,26,0.15,R#96
40,593,211,0.28,R#593
41,600,103,0.65,R#600
42,457,179,0.44,R#457
43,987,76,0.68,R#987
44,294,70,0.22,R#294
45,298,128,0.51,R#298
46,824,183,0.09,R#824
47,635,60,0.82,R#635
48,486,20,0.3,R#486
49,808,83,0.29,R#808
50,885,200,0.41,R#885
51,837,168,0.13,R#837
52,344,51,0.27,R#344
53,466,54,1.0,R#466
54,993,198,0.82,R#993
55,957,263,0.23,R#957
56,643,210,0.91,R#643
57,143,233,0.86,R#143
58,401,98,0.19,R#401
59,881,282,0.95,R#881
60,49,279,0.14,R#49
61,860,92,0.71,R#860
62,336,273,0.75,R#336
63,562,146,1.0,R#562
64,399,76,0.78,R#399
65,336,286,0.36,R#336
66,77,8,0.99,R#77
67,236,192,0.81,R#236
68,850,58,0.97,R#850
69,200,262,0.56,R#200
70,25,108,0.81,R#25
71,831,56,0.71,R#831
72,162,108,0.8,R#162
73,850,278,0.11,R#850
74,564,257,0.43,R#564
75,57,163,0.86,R#57
76,482,234,0.71,R#482
77,617,54,0.13,R#617
78,886,236,0.25,R#886
79,683,205,0.38,R#683
80,861,131,0.36,R#861
81,417,114,0.61,R#417
82,348,225,0.56,R#348
83,765,217,0.14,R#765
84,249,19,0.29,R#249
85,735,135,0.4,R#735
86,71,127,0.26,R#71
87,574,263,0.38,R#574
88,499,130,0.56,R#499
89,291,10,0.5,R#291
90,55,258,0.62,R#55
91,508,102,0.24,R#508
92,824,62,0.01,R#824
93,418,76,0.37,R#418
94,219,70,0.61,R#219
95,378,44,0.67,R#378
96,751,169,0.84,R#751
97,275,61,0.37,R#275
98,486,78,0.72,R#486
99,245,123,0.46,R#245
100,517,209,0.31,R#517
101,58,283,0.39,R#58
102,581,38,0.43,R#581
103,53,272,0.61,R#53
104,492,217,0.31,R#492
105,217,1,0.54,R#217
106,10,272,1.0,R#10
107,78,8,1.0,R#78
108,661,244,0.47,R#661
109,220,145,0.55,R#220
110,457,129,0.53,R#457
111,387,274,0.02,R#387
112,586,186,0.45,R#586
113,977,209,0.17,R#977
114,395,82,0.88,R#395
115,990,121,0.35,R#990
116,17,195,0.96,R#17
117,877,194,0.62,R#877
118,426,57,0.01,R#426
119,639,180,0.6,R#639
120,544,257,0.45,R#544
121,722,47,0.61,R#722
122,70,222,0.18,R#70
123,804,233,0.95,R#804
124,948,21,0.69,R#948
125,550,2,0.19,R#550
126,669,4,0.12,R#669
127,335,232,0.62,R#335
128,848,104,0.42,R#848
129,506,11,0.34,R#506
130,379,189,0.39,R#379
131,564,219,0.29,R#564
132,189,100,0.42,R#189
133,66,53,0.1,R#66
134,875,195,0.55,R#875
135,467,266,0.45,R#467
136,814,271,0.33,R#814
137,413,236,0.38,R#413
138,635,286,0.38,R#635
139,550,239,0.41,R#550
140,494,73,0.87,R#494
141,232,227,0.25,R#232
142,904,129,0.41,R#904
143,817,62,0.1,R#817
144,395,233,0.53,R#395
145,488,176,0.65,R#488
146,449,189,0.77,R#449
147,276,199,0.62,R#276
148,705,244,0.77,R#705
149,371,210,0.94,R#371
150,625,299,0.18,R#625
151,92,202,0.23,R#92
152,745,141,0.62,R#745
153,380,167,0.33,R#380
154,107,111,1.0,R#107
155,33,43,0.13,R#33
156,835,156,0.98,R#835
157,319,221,0.93,R#319
158,745,85,0.03,R#745
159,220,252,0.41,R#220
160,848,207,0.71,R#848
161,780,44,0.42,R#780
162,108,259,0.01,R#108
163,1002,197,0.3,SR#3
164,989,79,0.51,R#989
165,331,73,0.89,R#331
166,280,239,0.71,R#280
167,1002,96,0.27,SR#3
168,282,223,0.05,R#282
169,258,287,0.51,R#258
170,315,274,0.05,R#315
171,954,80,1.0,R#954
172,906,64,0.11,R#906
173,420,105,0.44,R#420
174,218,15,1.0,R#218
175,164,20,0.29,R#164
176,560,61,0.22,R#560
177,665,106,0.97,R#665
178,485,167,0.86,R#485
179,46,41,0.72,R#46
180,462,88,0.11,R#462
181,845,88,0.99,R#845
182,440,177,0.93,R#440
183,266,225,0.44,R#266
184,894,251,0.75,R#894
185,590,36,0.87,R#590
186,788,286,0.48,R#788
187,595,299,0.56,R#595
188,703,196,0.1,R#703
189,978,194,0.38,R#978
190,614,78,0.89,R#614
191,718,39,0.54,R#718
192,167,79,0.23,R#167
193,543,166,0.35,R#543
194,665,223,0.14,R#665
195,134,85,0.33,R#134
196,549,127,0.45,R#549
197,883,176,0.5,R#883
198,34,244,0.52,R#34
199,943,277,0.32,R#943
200,644,111,0.99,R#644
201,420,279,0.12,R#420
202,821,113,0.24,R#821
203,367,236,0.69,R#367
204,1002,116,0.47,SR#3
205,898,74,0.46,R#898
206,484,158,0.6,R#484
207,233,46,0.35,R#233
208,152,118,0.43,R#152
209,959,171,0.94,R#959
210,644,143,0.59,R#644
211,466,229,0.16,R#466
212,516,94,0.64,R#516
213,862,48,0.22,R#862
214,669,52,0.66,R#669
215,109,130,1.0,R#109
216,503,43,0.96,R#503
217,137,182,0.24,R#137
218,760,158,0.65,R#760
219,799,212,0.97,R#799
220,764,43,0.71,R#764
221,984,220,0.5,R#984
222,733,160,0.98,R#733
223,518,279,0.56,R#518
224,978,226,0.42,R#978
225,794,161,0.35,R#794
226,78,81,0.81,R#78
227,372,130,0.82,R#372
228,734,167,0.93,R#734
229,142,99,0.46,R#142
230,875,281,0.76,R#875
231,851,65,0.19,R#851
232,62,5,0.64,R#62
233,762,251,0.93,R#762
234,79,123,0.33,R#79
235,264,214,0.53,R#264
236,48,54,1.0,R#48
237,559,167,0.01,R#559
238,79,20,0.32,R#79
239,537,151,0.01,R#537
240,10,206,0.38,R#10
241,122,15,0.68,R#122
242,874,133,0.3,R#874
243,76,242,0.68,R#76
244,564,149,0.16,R#564
245,87,280,0.94,R#87
246,392,32,0.32,R#392
247,54,160,0.97,R#54
248,460,224,0.61,R#460
249,635,53,0.17,R#635
250,467,284,0.01,R#467
251,756,288,0.98,R#756
252,8,159,0.27,R#8
253,994,126,0.41,R#994
254,397,179,0.54,R#397
255,237,72,0.03,R#237
256,26,290,0.95,R#26
257,466,84,0.89,R#466
258,652,282,0.69,R#652
259,505,238,0.17,R#505
260,550,65,0.3,R#550
261,615,135,0.69,R#615
262,566,299,0.64,R#566
263,550,282,0.05,R#550
264,497,283,0.29,R#497
265,491,291,0.72,R#491
266,425,39,0.57,R#425
267,142,156,0.26,R#142
268,266,74,0.77,R#266
269,901,133,0.46,R#901
270,789,9,0.36,R#789
271,600,54,1.0,R#600
272,699,30,0.84,R#699
273,222,54,0.59,R#222
274,330,45,1.0,R#330
275,959,262,0.38,R#959
276,725,42,0.91,R#725
277,716,296,0.85,R#716
278,394,84,0.92,R#394
279,215,150,0.57,R#215
280,572,184,0.99,R#572
281,741,155,0.29,R#741
282,945,10,0.89,R#945
283,710,248,0.45,R#710
284,236,133,0.57,R#236
285,820,289,0.32,R#820
286,192,126,1.0,R#192
287,214,154,0.71,R#214
288,267,123,0.29,R#267
289,69,1,0.58,R#69
290,828,204,0.12,R#828
291,747,223,0.12,R#747
292,944,154,0.84,R#944
293,831,17,0.77,R#831
294,382,201,0.97,R#382
295,391,286,0.33,R#391
296,932,130,0.02,R#932
297,378,191,0.47,R#378
298,468,72,0.09,R#468
299,778,136,0.99,R#778
300,572,66,0.04,R#572
301,849,260,0.76,R#849
302,862,216,0.9,R#862
303,499,275,0.79,R#499
304,246,248,0.6,R#246
305,736,13,0.44,R#736
306,791,262,0.39,R#791
307,988,285,0.65,R#988
308,557,256,0.13,R#557
309,920,105,0.4,R#920
310,769,19,0.48,R#769
311,440,213,0.46,R#440
312,718,22,0.14,R#718
313,266,232,0.58,R#266
314,754,95,0.09,R#754
315,56,127,0.97,R#56
316,83,145,0.97,R#83
317,175,189,0.4,R#175
318,763,122,0.1,R#763
319,11,67,0.97,R#11
320,44,98,0.01,R#44
321,802,103,0.77,R#802
322,830,107,0.36,R#830
323,619,39,0.22,R#619
324,894,157,0.23,R#894
325,925,104,0.86,R#925
326,257,72,0.22,R#257
327,403,11,0.28,R#403
328,74,35,0.03,R#74
329,168,99,0.2,R#168
330,919,110,0.68,R#919
331,623,275,0.98,R#623
332,241,174,0.85,R#241
333,781,182,0.99,R#781
334,646,153,0.74,R#646
335,685,33,0.41,R#685
336,579,211,0.22,R#579
337,319,116,1.0,R#319
338,232,204,0.06,R#232
339,380,110,0.53,R#380
340,418,160,0.94,R#418
341,324,238,0.29,R#324
342,92,252,0.33,R#92
343,521,134,0.54,R#521
344,704,276,0.57,R#704
345,619,199,0.32,R#619
346,590,28,0.57,R#590
347,151,8,0.93,R#151
348,27,66,0.11,R#27
349,382,177,0.4,R#382
350,175,15,0.98,R#175
351,463,246,0.56,R#463
352,867,136,0.93,R#867
353,198,236,0.58,R#198
354,506,265,0.29,R#506
355,179,129,0.44,R#179
356,49,201,0.7,R#49
