Timestamp,Reader,Paper,Score
0,3112,4194,0.16
1,3112,1101,0.62
2,2181,5677,0.42
3,2181,6249,0.1
4,182,1289,0.22
5,182,1936,0.44
6,948,4776,0.26
7,948,7920,0.14
8,187,5970,0.21
9,187,3522,0.04
10,2490,9489,0.45
11,2490,506,0.09
12,1074,8766,0.25
13,1074,6731,0.08
14,1363,7415,0.21
15,1363,881,0.68
16,3814,5360,0.08
17,3814,8588,0.09
18,1387,845,0.01
19,1387,8542,0.06
20,3466,2357,0.24
21,3466,3906,0.02
22,319,4201,0.79
23,319,5362,0.32
24,1798,3951,0.11
25,1798,7408,0.79
26,2590,9221,0.66
27,2590,7989,0.75
28,1800,9508,0.14
29,1800,9484,0.18
30,1834,6846,1.0
31,1834,1766,0.22
32,1764,948,0.2
33,1764,1353,0.23
34,779,1177,0.45
35,779,6831,0.72
36,370,1875,0.57
37,370,9980,0.1
38,1610,5010,0.25
39,1610,4909,0.06
40,860,6273,0.6
41,860,3653,0.39
42,2811,4562,0.18
43,2811,3800,0.86
44,2421,5037,0.01
45,2421,2245,0.67
46,517,707,0.49
47,517,8205,0.01
48,2361,8739,0.06
49,2361,1958,0.28
50,2162,1028,0.72
51,2162,1412,0.58
52,3178,3242,0.5
53,3178,3425,0.32
54,2371,7365,0.38
55,2371,1443,0.31
56,3620,7843,0.04
57,3620,3650,0.15
58,3245,8447,0.22
59,3245,5366,0.13
60,2300,9768,0.12
61,2300,579,0.75
62,3027,5074,0.02
63,3027,1692,0.49
64,602,9034,0.56
65,602,9333,0.08
66,2746,2262,0.23
67,2746,1256,0.02
68,3030,5130,0.91
69,3030,9629,0.07
70,41,1675,0.06
71,41,4643,0.09
72,3460,3624,0.23
73,3460,6520,0.18
74,2392,608,0.25
75,2392,9688,0.09
76,2311,8891,0.03
77,2311,9821,0.78
78,3022,375,0.24
79,3022,1146,0.14
80,3878,5151,0.06
81,3878,8926,0.63
82,1775,4772,0.24
83,1775,140,0.36
84,2152,7293,0.8
85,2152,4248,0.57
86,980,6365,0.71
87,980,3902,0.07
88,3244,3617,0.58
89,3244,9644,0.31
90,1531,8160,0.61
91,1531,7021,0.01
92,1622,6261,0.01
93,1622,4564,0.19
94,2095,5859,0.64
95,2095,3836,0.07
96,1624,9529,0.01
97,1624,9365,0.54
98,1135,3321,0.06
99,1135,2402,0.08
100,2317,3631,0.01
101,2317,3480,0.21
102,3045,7330,0.03
103,3045,9551,0.59
104,3089,7599,0.14
105,3089,2960,0.66
106,2440,3206,0.29
107,2440,9130,0.31
108,3368,5192,0.6
109,3368,2873,0.4
110,997,3845,0.77
111,997,5169,0.01
112,1661,3827,0.86
113,1661,7628,0.37
114,3762,2505,0.13
115,3762,5001,0.34
116,2588,7993,0.96
117,2588,699,0.28
118,1708,308,0.05
119,1708,40,0.31
120,3132,5108,0.55
121,3132,3497,0.91
122,2988,9855,0.27
123,2988,1111,0.69
124,3852,9976,0.83
125,3852,8168,0.21
126,1976,1795,0.08
127,1976,3262,0.62
128,1663,2086,0.32
129,1663,5014,0.47
130,3872,3974,0.53
131,3872,5888,0.19
132,3297,9946,0.8
133,3297,6876,0.27
134,3970,7929,0.27
135,3970,9004,0.32
136,956,5711,0.23
137,956,6069,0.44
138,3489,6931,0.09
139,3489,8367,0.7
140,1317,1770,0.12
141,1317,1022,0.65
142,1942,5454,0.53
143,1942,8199,0.98
144,1745,8781,0.2
145,1745,6322,0.4
