Timestamp,Reader,Paper,Score
0,1,772,0.77
1,1,448,0.33
2,3,1076,0.57
3,3,209,0.67
4,18,984,0.44
5,18,497,0.72
6,9,985,0.25
7,9,229,0.91
8,11,524,0.58
9,11,226,0.83
10,11,53,0.78
11,11,253,0.81
12,11,326,0.41
13,11,1015,0.13
14,11,200,0.4
15,11,293,0.74
16,11,602,1.01
17,11,418,0.36
18,11,744,0.26
19,11,89,0.61
20,19,613,0.11
21,19,1025,0.39
22,19,479,0.34
23,19,56,0.36
24,19,288,0.95
25,19,699,0.97
26,19,912,0.27
27,19,880,0.99
28,19,887,0.86
29,19,84,0.51
30,19,606,0.19
31,19,870,0.49
32,12,746,0.65
33,12,381,0.06
34,12,833,0.64
35,12,514,0.46
36,12,516,0.51
37,12,327,0.48
38,12,314,0.28
39,12,788,0.96
40,12,1049,0.16
41,12,867,0.93
42,12,122,0.61
43,12,94,0.48
44,15,592,0.49
45,15,1047,0.02
46,15,323,0.61
47,15,936,0.05
48,15,156,0.33
49,15,719,0.41
50,15,161,0.1
51,15,1064,0.49
52,15,979,0.83
53,15,945,0.22
54,15,905,0.35
55,15,335,0.61
56,10,664,0.14
57,10,100,0.09
58,10,863,0.51
59,10,35,0.41
60,10,929,0.47
61,10,507,0.16
62,10,182,0.47
63,10,1038,0.23
64,10,974,1.03
65,10,686,0.09
66,10,469,0.35
67,10,843,0.76
68,10,1011,0.41
69,10,307,0.5
70,10,727,0.66
71,10,771,0.79
72,10,466,0.45
73,10,397,0.93
74,10,729,0.78
75,10,16,0.33
76,10,251,0.5
77,10,10,0.04
78,10,327,0.48
79,10,416,0.64
80,10,1046,0.64
81,10,876,0.79
82,10,877,0.58
83,10,622,0.65
84,10,1052,0.58
85,10,636,0.45
86,5,882,0.55
87,5,790,0.99
88,5,414,0.32
89,5,522,0.12
90,5,523,0.25
91,5,296,0.64
92,5,1029,0.93
93,5,835,0.48
94,5,280,0.2
95,5,1025,0.39
96,5,876,0.79
97,5,570,0.45
98,5,454,0.56
99,5,204,0.91
100,5,430,0.03
101,5,799,1.0
102,5,450,0.77
103,5,1077,0.27
104,5,508,0.34
105,5,559,0.07
106,5,809,0.81
107,5,145,0.81
108,5,924,0.13
109,5,52,0.93
110,5,114,0.54
111,5,771,0.79
112,5,127,0.85
113,5,510,0.23
114,5,18,0.02
115,5,365,0.64
116,0,355,0.75
117,0,396,0.02
118,0,800,0.36
119,0,417,0.33
120,0,392,0.95
121,0,275,0.05
122,0,632,0.63
123,0,919,1.0
